Time(s)	Extension(mm)	Load(N)
0.001	-0.060	0.000
0.023	-0.060	0.000
0.053	-0.060	0.000
0.097	-0.060	0.000
0.153	-0.060	0.000
0.204	-0.060	0.000
0.247	-0.060	0.000
0.296	-0.060	0.000
0.353	-0.060	0.000
0.397	-0.060	0.000
0.454	-0.060	0.000
0.502	-0.060	0.000
0.553	-0.060	0.000
0.597	-0.060	0.000
0.654	-0.060	0.000
0.701	-0.060	0.000
0.756	-0.060	0.000
0.803	-0.060	0.000
0.847	-0.060	0.000
0.904	-0.060	0.000
0.954	-0.060	0.000
1.003	-0.060	0.000
1.047	-0.060	0.000
1.114	-0.060	0.000
1.156	-0.060	0.000
1.212	-0.060	0.000
1.254	-0.060	0.000
1.303	-0.070	0.000
1.357	-0.070	0.000
1.405	-0.070	0.000
1.462	-0.070	0.000
1.503	-0.080	0.000
1.557	-0.080	0.000
1.603	-0.080	0.000
1.653	-0.080	0.000
1.707	-0.090	0.000
1.753	-0.090	0.000
1.807	-0.090	0.000
1.854	-0.090	0.000
1.907	-0.100	0.000
1.953	-0.100	0.000
2.003	-0.100	0.000
2.057	-0.100	0.000
2.103	-0.110	0.000
2.157	-0.110	0.000
2.213	-0.110	0.000
2.256	-0.110	0.000
2.313	-0.120	0.000
2.363	-0.120	0.000
2.403	-0.120	0.000
2.457	-0.120	0.000
2.503	-0.130	0.000
2.557	-0.130	0.000
2.613	-0.130	0.000
2.656	-0.130	0.000
2.712	-0.140	0.000
2.762	-0.140	0.000
2.806	-0.140	0.000
2.862	-0.140	0.000
2.904	-0.150	0.000
2.957	-0.150	0.000
3.004	-0.150	0.000
3.057	-0.150	0.000
3.107	-0.160	0.000
3.163	-0.160	0.000
3.206	-0.160	0.000
3.263	-0.160	0.000
3.304	-0.170	0.000
3.362	-0.170	0.000
3.403	-0.170	0.000
3.454	-0.170	0.000
3.507	-0.180	0.000
3.553	-0.180	0.000
3.607	-0.180	0.000
3.672	-0.180	0.000
3.713	-0.190	0.000
3.755	-0.190	0.000
3.804	-0.190	0.000
3.857	-0.190	0.000
3.903	-0.200	0.000
3.957	-0.200	0.000
4.013	-0.200	0.000
4.055	-0.200	0.000
4.112	-0.210	0.000
4.162	-0.210	0.000
4.203	-0.210	0.000
4.257	-0.210	0.000
4.312	-0.220	0.000
4.354	-0.220	0.000
4.406	-0.220	0.000
4.462	-0.220	0.000
4.504	-0.230	0.000
4.553	-0.230	0.000
4.607	-0.230	0.000
4.662	-0.230	0.000
4.704	-0.240	0.000
4.757	-0.240	0.000
4.803	-0.240	0.000
4.855	-0.240	0.000
4.905	-0.250	0.000
4.957	-0.250	-0.000
5.013	-0.250	0.000
5.063	-0.250	-0.000
5.115	-0.260	-0.001
5.167	-0.260	-0.001
5.222	-0.260	-0.001
5.271	-0.260	-0.002
5.315	-0.270	-0.002
5.365	-0.270	-0.002
5.417	-0.270	-0.003
5.473	-0.270	-0.003
5.516	-0.280	-0.003
5.567	-0.280	-0.003
5.617	-0.280	-0.003
5.672	-0.280	-0.004
5.722	-0.290	-0.005
5.765	-0.290	-0.005
5.817	-0.290	-0.006
5.872	-0.290	-0.006
5.915	-0.300	-0.006
5.974	-0.300	-0.007
6.017	-0.300	-0.007
6.067	-0.300	-0.008
6.118	-0.310	-0.008
6.165	-0.310	-0.009
6.217	-0.310	-0.009
6.264	-0.310	-0.009
6.315	-0.320	-0.010
6.366	-0.320	-0.010
6.425	-0.320	-0.010
6.468	-0.320	-0.011
6.515	-0.330	-0.012
6.566	-0.330	-0.012
6.613	-0.330	-0.013
6.666	-0.330	-0.013
6.715	-0.340	-0.013
6.767	-0.340	-0.014
6.817	-0.340	-0.014
6.864	-0.340	-0.015
6.916	-0.350	-0.015
6.972	-0.350	-0.016
7.015	-0.350	-0.016
7.064	-0.350	-0.016
7.115	-0.360	-0.017
7.167	-0.360	-0.017
7.222	-0.360	-0.018
7.265	-0.360	-0.018
7.317	-0.370	-0.019
7.365	-0.370	-0.019
7.414	-0.370	-0.020
7.465	-0.370	-0.020
7.515	-0.380	-0.020
7.568	-0.380	-0.021
7.615	-0.380	-0.021
7.667	-0.380	-0.022
7.714	-0.390	-0.023
7.773	-0.390	-0.023
7.815	-0.390	-0.024
7.865	-0.390	-0.024
7.917	-0.400	-0.024
7.973	-0.400	-0.025
8.015	-0.400	-0.026
8.068	-0.400	-0.026
8.114	-0.410	-0.027
8.164	-0.410	-0.028
8.223	-0.410	-0.028
8.265	-0.410	-0.029
8.317	-0.420	-0.030
8.372	-0.420	-0.030
8.415	-0.420	-0.031
8.467	-0.420	-0.032
8.516	-0.430	-0.032
8.567	-0.430	-0.033
8.617	-0.430	-0.034
8.674	-0.430	-0.035
8.716	-0.440	-0.035
8.767	-0.440	-0.036
8.822	-0.440	-0.037
8.868	-0.440	-0.038
8.915	-0.450	-0.039
8.964	-0.450	-0.039
9.015	-0.450	-0.040
9.068	-0.450	-0.041
9.113	-0.460	-0.041
9.165	-0.460	-0.042
9.215	-0.460	-0.043
9.266	-0.460	-0.044
9.316	-0.470	-0.045
9.367	-0.470	-0.046
9.414	-0.470	-0.047
9.465	-0.470	-0.048
9.517	-0.480	-0.048
9.575	-0.480	-0.049
9.618	-0.480	-0.050
9.667	-0.480	-0.051
9.722	-0.490	-0.052
9.765	-0.490	-0.053
9.815	-0.490	-0.054
9.867	-0.490	-0.054
9.915	-0.500	-0.055
9.964	-0.500	-0.056
10.023	-0.500	-0.057
10.065	-0.500	-0.059
10.117	-0.510	-0.060
10.168	-0.510	-0.061
10.215	-0.510	-0.062
10.265	-0.510	-0.062
10.315	-0.520	-0.063
10.367	-0.520	-0.064
10.416	-0.520	-0.065
10.472	-0.520	-0.066
10.515	-0.530	-0.067
10.567	-0.530	-0.068
10.618	-0.530	-0.069
10.667	-0.530	-0.069
10.722	-0.540	-0.070
10.772	-0.540	-0.070
10.815	-0.540	-0.071
10.867	-0.540	-0.072
10.923	-0.550	-0.072
10.965	-0.550	-0.073
11.015	-0.550	-0.074
11.066	-0.550	-0.074
11.115	-0.560	-0.075
11.167	-0.560	-0.075
11.213	-0.560	-0.076
11.266	-0.560	-0.077
11.317	-0.570	-0.078
11.364	-0.570	-0.078
11.413	-0.570	-0.079
11.468	-0.570	-0.079
11.515	-0.580	-0.080
11.566	-0.580	-0.081
11.618	-0.580	-0.081
11.664	-0.580	-0.082
11.716	-0.590	-0.083
11.766	-0.590	-0.084
11.824	-0.590	-0.084
11.865	-0.590	-0.085
11.922	-0.600	-0.085
11.965	-0.600	-0.086
12.017	-0.600	-0.087
12.068	-0.600	-0.088
12.119	-0.610	-0.089
12.164	-0.610	-0.090
12.214	-0.610	-0.090
12.266	-0.610	-0.091
12.318	-0.620	-0.092
12.365	-0.620	-0.093
12.416	-0.620	-0.094
12.466	-0.620	-0.096
12.517	-0.630	-0.097
12.566	-0.630	-0.099
12.619	-0.630	-0.100
12.665	-0.630	-0.101
12.716	-0.640	-0.102
12.774	-0.640	-0.103
12.824	-0.640	-0.104
12.868	-0.640	-0.106
12.925	-0.650	-0.108
12.969	-0.650	-0.109
13.016	-0.650	-0.110
13.074	-0.650	-0.111
13.118	-0.660	-0.112
13.174	-0.660	-0.113
13.218	-0.660	-0.115
13.273	-0.660	-0.117
13.318	-0.670	-0.118
13.375	-0.670	-0.119
13.419	-0.670	-0.120
13.468	-0.670	-0.121
13.525	-0.680	-0.122
13.568	-0.680	-0.124
13.628	-0.680	-0.125
13.667	-0.680	-0.127
13.724	-0.690	-0.128
13.769	-0.690	-0.129
13.818	-0.690	-0.131
13.874	-0.690	-0.132
13.917	-0.700	-0.132
13.974	-0.700	-0.134
14.017	-0.700	-0.135
14.074	-0.700	-0.136
14.119	-0.710	-0.138
14.168	-0.710	-0.139
14.225	-0.710	-0.140
14.267	-0.710	-0.141
14.324	-0.720	-0.141
14.367	-0.720	-0.142
14.424	-0.720	-0.143
14.468	-0.720	-0.144
14.518	-0.730	-0.145
14.575	-0.730	-0.145
14.616	-0.730	-0.146
14.674	-0.730	-0.146
14.716	-0.740	-0.147
14.773	-0.740	-0.147
14.818	-0.740	-0.148
14.866	-0.740	-0.149
14.924	-0.750	-0.150
14.976	-0.750	-0.150
15.023	-0.750	-0.151
15.066	-0.750	-0.152
15.119	-0.760	-0.152
15.168	-0.760	-0.153
15.225	-0.760	-0.154
15.273	-0.760	-0.155
15.318	-0.770	-0.156
15.369	-0.770	-0.157
15.425	-0.770	-0.157
15.469	-0.770	-0.158
15.518	-0.780	-0.158
15.574	-0.780	-0.159
15.623	-0.780	-0.160
15.667	-0.780	-0.161
15.719	-0.790	-0.162
15.766	-0.790	-0.163
15.818	-0.790	-0.164
15.868	-0.790	-0.164
15.925	-0.800	-0.165
15.973	-0.800	-0.166
