Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.022	0.000	0.000
0.055	0.000	0.000
0.104	0.000	0.000
0.154	0.000	0.000
0.204	0.000	0.000
0.257	0.000	0.000
0.303	0.000	0.000
0.356	0.000	0.000
0.406	0.000	0.000
0.455	0.000	0.000
0.505	0.000	0.000
0.554	0.000	0.000
0.604	0.000	0.000
0.655	0.000	0.000
0.706	0.000	-0.000
0.758	0.000	0.000
0.803	0.000	0.000
0.862	-0.000	0.000
0.915	-0.000	0.000
0.974	-0.010	0.000
1.018	-0.010	0.000
1.068	-0.010	0.000
1.114	-0.010	0.000
1.173	-0.020	0.000
1.217	-0.020	0.000
1.274	-0.020	0.000
1.318	-0.020	0.000
1.374	-0.030	0.000
1.424	-0.030	0.000
1.467	-0.030	0.000
1.514	-0.030	0.000
1.568	-0.040	0.000
1.614	-0.040	0.000
1.668	-0.040	0.000
1.714	-0.040	0.000
1.764	-0.050	0.000
1.817	-0.050	0.000
1.865	-0.050	0.000
1.918	-0.050	0.000
1.965	-0.060	0.000
2.018	-0.060	0.000
2.064	-0.060	0.000
2.114	-0.060	0.000
2.166	-0.070	0.000
2.224	-0.070	0.000
2.265	-0.070	0.000
2.323	-0.070	0.000
2.365	-0.080	0.000
2.423	-0.080	0.000
2.473	-0.080	0.000
2.515	-0.080	0.000
2.573	-0.090	0.000
2.614	-0.090	0.000
2.672	-0.090	0.000
2.714	-0.090	0.000
2.768	-0.100	0.000
2.815	-0.100	0.000
2.864	-0.100	0.000
2.919	-0.100	0.000
2.964	-0.110	0.000
3.018	-0.110	0.000
3.074	-0.110	0.000
3.118	-0.110	0.000
3.173	-0.120	0.000
3.223	-0.120	0.000
3.265	-0.120	0.000
3.323	-0.120	0.000
3.365	-0.130	0.000
3.418	-0.130	0.000
3.465	-0.130	0.000
3.518	-0.130	0.000
3.568	-0.140	0.000
3.623	-0.140	0.000
3.667	-0.140	0.000
3.723	-0.140	0.000
3.765	-0.150	0.000
3.823	-0.150	0.000
3.865	-0.150	0.000
3.915	-0.150	0.000
3.968	-0.160	0.000
4.014	-0.160	0.000
4.067	-0.160	0.000
4.124	-0.160	0.000
4.166	-0.170	0.000
4.223	-0.170	0.000
4.273	-0.170	0.000
4.315	-0.170	0.000
4.368	-0.180	0.000
4.414	-0.180	0.000
4.468	-0.180	0.000
4.524	-0.180	0.000
4.568	-0.190	0.000
4.623	-0.190	0.000
4.674	-0.190	0.000
4.718	-0.190	0.000
4.773	-0.200	0.000
4.816	-0.200	0.000
4.868	-0.200	0.000
4.915	-0.200	0.000
4.968	-0.210	0.000
5.018	-0.210	0.000
5.074	-0.210	0.000
5.116	-0.210	0.000
5.173	-0.220	0.000
5.214	-0.220	0.000
5.268	-0.220	0.000
5.323	-0.220	0.000
5.373	-0.230	0.000
5.415	-0.230	0.000
5.469	-0.230	0.000
5.524	-0.230	0.000
5.567	-0.240	0.000
5.624	-0.240	0.000
5.665	-0.240	0.000
5.715	-0.240	0.000
5.767	-0.250	0.000
5.824	-0.250	0.000
5.865	-0.250	0.000
5.919	-0.250	0.000
5.974	-0.260	0.000
6.018	-0.260	0.000
6.076	-0.260	0.000
6.119	-0.260	0.000
6.165	-0.270	0.000
6.217	-0.270	0.000
6.274	-0.270	0.000
6.315	-0.270	0.000
6.369	-0.280	0.000
6.424	-0.280	0.000
6.474	-0.280	-0.000
6.527	-0.280	-0.001
6.578	-0.290	-0.001
6.635	-0.290	-0.001
6.677	-0.290	-0.001
6.729	-0.290	-0.002
6.785	-0.300	-0.002
6.834	-0.300	-0.002
6.878	-0.300	-0.002
6.927	-0.300	-0.002
6.980	-0.310	-0.002
7.025	-0.310	-0.002
7.078	-0.310	-0.003
7.129	-0.310	-0.003
7.179	-0.320	-0.003
7.226	-0.320	-0.003
7.275	-0.320	-0.003
7.327	-0.320	-0.003
7.379	-0.330	-0.003
7.427	-0.330	-0.004
7.478	-0.330	-0.004
7.527	-0.330	-0.004
7.579	-0.340	-0.004
7.629	-0.340	-0.004
7.685	-0.340	-0.005
7.727	-0.340	-0.005
7.779	-0.350	-0.005
7.827	-0.350	-0.006
7.885	-0.350	-0.006
7.927	-0.350	-0.006
7.977	-0.360	-0.006
8.029	-0.360	-0.007
8.075	-0.360	-0.007
8.127	-0.360	-0.007
8.180	-0.370	-0.008
8.227	-0.370	-0.008
8.277	-0.370	-0.008
8.335	-0.370	-0.008
8.377	-0.380	-0.009
8.430	-0.380	-0.009
8.477	-0.380	-0.009
8.529	-0.380	-0.009
8.580	-0.390	-0.010
8.630	-0.390	-0.010
8.677	-0.390	-0.010
8.726	-0.390	-0.010
8.779	-0.400	-0.011
8.835	-0.400	-0.011
8.878	-0.400	-0.011
8.929	-0.400	-0.012
8.979	-0.410	-0.012
9.026	-0.410	-0.012
9.076	-0.410	-0.013
9.127	-0.410	-0.013
9.180	-0.420	-0.013
9.225	-0.420	-0.013
9.277	-0.420	-0.014
9.327	-0.420	-0.014
9.379	-0.430	-0.015
9.428	-0.430	-0.015
9.479	-0.430	-0.015
9.526	-0.430	-0.015
9.577	-0.440	-0.016
9.634	-0.440	-0.016
9.679	-0.440	-0.016
9.725	-0.440	-0.016
9.776	-0.450	-0.017
9.827	-0.450	-0.017
9.879	-0.450	-0.017
9.929	-0.450	-0.018
9.977	-0.460	-0.018
10.029	-0.460	-0.018
10.078	-0.460	-0.019
10.137	-0.460	-0.019
10.178	-0.470	-0.019
10.227	-0.470	-0.020
10.277	-0.470	-0.020
10.329	-0.470	-0.020
10.384	-0.480	-0.021
10.429	-0.480	-0.021
10.476	-0.480	-0.021
10.527	-0.480	-0.022
10.578	-0.490	-0.022
10.629	-0.490	-0.023
10.676	-0.490	-0.023
10.728	-0.490	-0.023
10.777	-0.500	-0.023
10.827	-0.500	-0.024
10.877	-0.500	-0.024
10.929	-0.500	-0.024
10.977	-0.510	-0.025
11.029	-0.510	-0.025
11.080	-0.510	-0.025
11.129	-0.510	-0.026
11.176	-0.520	-0.026
11.225	-0.520	-0.026
11.277	-0.520	-0.027
11.329	-0.520	-0.027
11.379	-0.530	-0.027
11.427	-0.530	-0.028
11.485	-0.530	-0.028
11.527	-0.530	-0.028
11.577	-0.540	-0.028
11.628	-0.540	-0.029
11.683	-0.540	-0.029
11.726	-0.540	-0.030
11.777	-0.550	-0.030
11.829	-0.550	-0.031
11.879	-0.550	-0.031
11.925	-0.550	-0.031
11.975	-0.560	-0.031
12.027	-0.560	-0.032
12.078	-0.560	-0.032
12.125	-0.560	-0.033
12.176	-0.570	-0.033
12.227	-0.570	-0.034
12.278	-0.570	-0.034
12.327	-0.570	-0.034
12.379	-0.580	-0.034
12.425	-0.580	-0.035
12.477	-0.580	-0.035
12.528	-0.580	-0.036
12.578	-0.590	-0.036
12.629	-0.590	-0.037
12.678	-0.590	-0.037
12.733	-0.590	-0.037
12.777	-0.600	-0.038
12.829	-0.600	-0.038
12.875	-0.600	-0.038
12.930	-0.600	-0.039
12.977	-0.610	-0.039
13.025	-0.610	-0.040
13.077	-0.610	-0.040
13.129	-0.610	-0.041
13.184	-0.620	-0.041
13.227	-0.620	-0.041
13.285	-0.620	-0.042
13.327	-0.620	-0.042
13.377	-0.630	-0.043
13.429	-0.630	-0.043
13.484	-0.630	-0.044
13.527	-0.630	-0.044
13.578	-0.640	-0.045
13.629	-0.640	-0.045
13.679	-0.640	-0.046
13.725	-0.640	-0.046
13.775	-0.650	-0.047
13.827	-0.650	-0.048
13.878	-0.650	-0.048
13.933	-0.650	-0.048
13.976	-0.660	-0.049
14.026	-0.660	-0.049
14.077	-0.660	-0.050
14.127	-0.660	-0.051
14.179	-0.670	-0.052
14.234	-0.670	-0.052
14.277	-0.670	-0.053
14.329	-0.670	-0.053
14.379	-0.680	-0.054
14.430	-0.680	-0.054
14.480	-0.680	-0.055
14.526	-0.680	-0.056
14.578	-0.690	-0.057
14.634	-0.690	-0.057
14.677	-0.690	-0.058
14.727	-0.690	-0.058
14.777	-0.700	-0.059
14.827	-0.700	-0.059
14.879	-0.700	-0.060
14.935	-0.700	-0.061
14.977	-0.710	-0.061
15.029	-0.710	-0.062
15.087	-0.710	-0.063
15.134	-0.710	-0.063
15.179	-0.720	-0.063
15.226	-0.720	-0.064
15.279	-0.720	-0.065
15.329	-0.720	-0.066
15.377	-0.730	-0.066
15.428	-0.730	-0.067
15.477	-0.730	-0.067
15.537	-0.730	-0.068
15.579	-0.740	-0.068
15.627	-0.740	-0.069
15.679	-0.740	-0.069
15.725	-0.740	-0.070
15.777	-0.750	-0.071
15.827	-0.750	-0.071
15.878	-0.750	-0.071
15.929	-0.750	-0.072
15.984	-0.760	-0.072
16.027	-0.760	-0.072
16.079	-0.760	-0.073
16.125	-0.760	-0.073
16.175	-0.770	-0.074
16.227	-0.770	-0.074
16.277	-0.770	-0.074
16.328	-0.770	-0.075
16.375	-0.780	-0.075
16.428	-0.780	-0.075
16.479	-0.780	-0.076
16.529	-0.780	-0.076
16.584	-0.790	-0.077
16.635	-0.790	-0.077
16.677	-0.790	-0.077
16.729	-0.790	-0.078
16.784	-0.800	-0.078
16.827	-0.800	-0.078
16.886	-0.800	-0.079
16.929	-0.800	-0.079
16.979	-0.810	-0.080
17.035	-0.810	-0.080
17.078	-0.810	-0.081
17.129	-0.810	-0.081
17.176	-0.820	-0.081
