Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.017	0.000	-0.000
0.038	0.000	-0.000
0.086	0.000	-0.000
0.132	0.000	-0.000
0.184	0.000	-0.000
0.237	0.000	-0.000
0.283	0.000	0.000
0.332	0.000	-0.000
0.386	0.000	0.000
0.431	0.000	-0.000
0.482	0.000	-0.000
0.535	0.000	0.000
0.579	0.000	-0.000
0.637	0.000	-0.000
0.683	0.000	-0.000
0.736	0.000	-0.000
0.782	0.000	-0.000
0.840	-0.000	-0.000
0.902	-0.000	-0.000
0.960	-0.010	-0.000
1.003	-0.010	-0.000
1.060	-0.010	-0.000
1.104	-0.010	-0.000
1.152	-0.020	-0.000
1.202	-0.020	-0.000
1.254	-0.020	-0.000
1.302	-0.020	0.000
1.352	-0.030	-0.000
1.409	-0.030	-0.000
1.454	-0.030	0.000
1.502	-0.030	0.000
1.543	-0.040	-0.000
1.604	-0.040	-0.000
1.652	-0.040	-0.000
1.709	-0.040	-0.000
1.752	-0.050	-0.000
1.810	-0.050	-0.000
1.852	-0.050	-0.000
1.902	-0.050	-0.000
1.954	-0.060	-0.000
2.002	-0.060	-0.000
2.054	-0.060	-0.000
2.101	-0.060	-0.000
2.154	-0.070	-0.000
2.201	-0.070	-0.000
2.260	-0.070	-0.000
2.302	-0.070	-0.000
2.350	-0.080	-0.000
2.402	-0.080	-0.001
2.459	-0.080	-0.000
2.502	-0.080	-0.000
2.554	-0.090	-0.000
2.602	-0.090	-0.001
2.652	-0.090	-0.000
2.704	-0.090	0.000
2.744	-0.100	0.000
2.791	-0.100	-0.000
2.853	-0.100	-0.000
2.909	-0.100	0.000
2.949	-0.110	0.000
3.000	-0.110	-0.000
3.052	-0.110	-0.000
3.104	-0.110	-0.000
3.150	-0.120	-0.000
3.202	-0.120	-0.000
3.260	-0.120	0.000
3.299	-0.120	-0.000
3.354	-0.130	-0.000
3.401	-0.130	-0.000
3.453	-0.130	-0.000
3.509	-0.130	-0.000
3.552	-0.140	-0.000
3.605	-0.140	-0.000
3.651	-0.140	0.000
3.694	-0.140	-0.000
3.751	-0.150	-0.000
3.803	-0.150	-0.000
3.854	-0.150	-0.000
3.902	-0.150	-0.000
3.954	-0.160	-0.000
4.002	-0.160	-0.000
4.060	-0.160	-0.000
4.102	-0.160	-0.000
4.160	-0.170	-0.000
4.202	-0.170	-0.000
4.254	-0.170	-0.000
4.300	-0.170	-0.000
4.352	-0.180	-0.000
4.404	-0.180	-0.001
4.454	-0.180	-0.000
4.502	-0.180	-0.000
4.554	-0.190	-0.000
4.602	-0.190	-0.000
4.653	-0.190	-0.000
4.700	-0.190	-0.000
4.752	-0.200	-0.000
4.802	-0.200	-0.000
4.854	-0.200	0.000
4.899	-0.200	0.000
4.941	-0.210	0.000
4.994	-0.210	-0.000
5.059	-0.210	-0.000
5.101	-0.210	-0.000
5.150	-0.220	-0.000
5.202	-0.220	-0.000
5.254	-0.220	-0.000
5.300	-0.220	0.000
5.350	-0.230	-0.000
5.402	-0.230	-0.000
5.453	-0.230	-0.000
5.503	-0.230	0.000
5.552	-0.240	-0.000
5.604	-0.240	-0.000
5.650	-0.240	-0.000
5.702	-0.240	-0.000
5.754	-0.250	0.000
5.799	-0.250	0.000
5.844	-0.250	0.000
5.899	-0.250	0.000
5.943	-0.260	0.000
5.994	-0.260	-0.000
6.051	-0.260	-0.000
6.102	-0.260	-0.000
6.154	-0.270	-0.001
6.209	-0.270	-0.003
6.250	-0.270	-0.004
6.308	-0.270	-0.005
6.352	-0.280	-0.005
6.404	-0.280	-0.006
6.458	-0.280	-0.007
6.502	-0.280	-0.008
6.554	-0.290	-0.009
6.604	-0.290	-0.010
6.651	-0.290	-0.011
6.701	-0.290	-0.012
6.753	-0.300	-0.012
6.808	-0.300	-0.013
6.852	-0.300	-0.014
6.904	-0.300	-0.015
6.954	-0.310	-0.016
7.009	-0.310	-0.017
7.059	-0.310	-0.017
7.102	-0.310	-0.018
7.154	-0.320	-0.019
7.202	-0.320	-0.020
7.254	-0.320	-0.020
7.303	-0.320	-0.021
7.358	-0.330	-0.023
7.408	-0.330	-0.024
7.451	-0.330	-0.025
7.504	-0.330	-0.026
7.559	-0.340	-0.027
7.603	-0.340	-0.027
7.662	-0.340	-0.028
7.704	-0.340	-0.030
7.754	-0.350	-0.031
7.800	-0.350	-0.032
7.852	-0.350	-0.033
7.904	-0.350	-0.034
7.952	-0.360	-0.034
8.003	-0.360	-0.035
8.052	-0.360	-0.036
8.112	-0.360	-0.038
8.154	-0.370	-0.039
8.202	-0.370	-0.040
8.252	-0.370	-0.041
8.300	-0.370	-0.041
8.352	-0.380	-0.042
8.402	-0.380	-0.043
8.454	-0.380	-0.043
8.504	-0.380	-0.044
8.559	-0.390	-0.045
8.602	-0.390	-0.046
8.654	-0.390	-0.046
8.701	-0.390	-0.047
8.751	-0.400	-0.048
8.802	-0.400	-0.048
8.852	-0.400	-0.049
8.903	-0.400	-0.050
8.950	-0.410	-0.051
9.002	-0.410	-0.052
9.054	-0.410	-0.052
9.104	-0.410	-0.053
9.154	-0.420	-0.053
9.204	-0.420	-0.054
9.250	-0.420	-0.055
9.302	-0.420	-0.056
9.354	-0.430	-0.057
9.401	-0.430	-0.058
9.459	-0.430	-0.059
9.501	-0.430	-0.059
9.552	-0.440	-0.060
9.602	-0.440	-0.061
9.654	-0.440	-0.062
9.709	-0.440	-0.063
9.752	-0.450	-0.064
9.803	-0.450	-0.065
9.852	-0.450	-0.066
9.912	-0.450	-0.067
9.954	-0.460	-0.067
10.002	-0.460	-0.068
10.052	-0.460	-0.070
10.104	-0.460	-0.071
10.160	-0.470	-0.073
10.208	-0.470	-0.075
10.252	-0.470	-0.076
10.301	-0.470	-0.078
10.353	-0.480	-0.079
10.404	-0.480	-0.080
10.452	-0.480	-0.082
10.502	-0.480	-0.085
10.552	-0.490	-0.087
10.604	-0.490	-0.089
10.653	-0.490	-0.091
10.704	-0.490	-0.093
10.752	-0.500	-0.094
10.804	-0.500	-0.096
10.859	-0.500	-0.098
10.904	-0.500	-0.101
10.951	-0.510	-0.103
11.002	-0.510	-0.105
11.059	-0.510	-0.107
11.104	-0.510	-0.108
11.152	-0.520	-0.110
11.209	-0.520	-0.112
11.261	-0.520	-0.114
11.304	-0.520	-0.117
11.360	-0.530	-0.119
11.404	-0.530	-0.121
11.452	-0.530	-0.123
11.510	-0.530	-0.125
11.554	-0.540	-0.127
11.602	-0.540	-0.129
11.654	-0.540	-0.132
11.714	-0.540	-0.134
11.752	-0.550	-0.137
11.810	-0.550	-0.139
11.854	-0.550	-0.141
11.903	-0.550	-0.143
11.960	-0.560	-0.145
12.002	-0.560	-0.147
12.058	-0.560	-0.150
12.102	-0.560	-0.152
12.159	-0.570	-0.155
12.202	-0.570	-0.158
12.260	-0.570	-0.160
12.304	-0.570	-0.161
12.360	-0.580	-0.163
12.403	-0.580	-0.165
12.458	-0.580	-0.167
12.502	-0.580	-0.170
12.560	-0.590	-0.172
12.605	-0.590	-0.174
12.652	-0.590	-0.175
12.704	-0.590	-0.176
12.760	-0.600	-0.176
12.802	-0.600	-0.177
12.859	-0.600	-0.178
12.904	-0.600	-0.179
12.952	-0.610	-0.180
13.009	-0.610	-0.181
13.060	-0.610	-0.182
13.104	-0.610	-0.183
13.160	-0.620	-0.183
13.204	-0.620	-0.184
13.252	-0.620	-0.186
13.305	-0.620	-0.187
13.354	-0.630	-0.189
13.410	-0.630	-0.190
13.452	-0.630	-0.191
13.512	-0.630	-0.192
13.552	-0.640	-0.193
13.609	-0.640	-0.194
13.653	-0.640	-0.195
13.710	-0.640	-0.197
13.754	-0.650	-0.198
13.809	-0.650	-0.199
13.853	-0.650	-0.200
13.904	-0.650	-0.201
13.953	-0.660	-0.202
14.010	-0.660	-0.203
14.058	-0.660	-0.205
14.102	-0.660	-0.206
14.154	-0.670	-0.208
14.202	-0.670	-0.209
14.254	-0.670	-0.210
14.310	-0.670	-0.211
14.359	-0.680	-0.213
14.404	-0.680	-0.214
14.452	-0.680	-0.216
14.504	-0.680	-0.218
14.560	-0.690	-0.220
14.604	-0.690	-0.222
14.660	-0.690	-0.223
14.704	-0.690	-0.224
14.752	-0.700	-0.226
14.802	-0.700	-0.227
14.862	-0.700	-0.229
14.910	-0.700	-0.231
14.953	-0.710	-0.234
15.009	-0.710	-0.236
15.054	-0.710	-0.237
15.110	-0.710	-0.239
15.159	-0.720	-0.241
15.204	-0.720	-0.243
15.260	-0.720	-0.245
15.311	-0.720	-0.248
15.354	-0.730	-0.251
15.404	-0.730	-0.253
15.460	-0.730	-0.256
15.509	-0.730	-0.258
15.552	-0.740	-0.260
15.604	-0.740	-0.262
15.652	-0.740	-0.265
15.704	-0.740	-0.267
15.752	-0.750	-0.270
15.811	-0.750	-0.273
15.855	-0.750	-0.275
15.903	-0.750	-0.278
15.955	-0.760	-0.280
16.011	-0.760	-0.282
16.054	-0.760	-0.285
16.111	-0.760	-0.287
16.155	-0.770	-0.291
16.204	-0.770	-0.293
16.261	-0.770	-0.296
16.303	-0.770	-0.298
16.360	-0.780	-0.300
16.403	-0.780	-0.302
16.460	-0.780	-0.305
16.505	-0.780	-0.308
16.562	-0.790	-0.312
16.611	-0.790	-0.315
16.661	-0.790	-0.317
16.710	-0.790	-0.319
16.761	-0.800	-0.321
16.806	-0.800	-0.324
16.855	-0.800	-0.327
16.911	-0.800	-0.330
16.960	-0.810	-0.333
17.005	-0.810	-0.336
17.056	-0.810	-0.339
17.111	-0.810	-0.341
17.155	-0.820	-0.343
17.205	-0.820	-0.346
17.261	-0.820	-0.349
17.306	-0.820	-0.352
17.353	-0.830	-0.356
17.404	-0.830	-0.359
17.461	-0.830	-0.361
17.503	-0.830	-0.363
17.560	-0.840	-0.366
17.603	-0.840	-0.369
17.661	-0.840	-0.372
17.705	-0.840	-0.376
17.759	-0.850	-0.379
17.803	-0.850	-0.382
17.855	-0.850	-0.385
17.911	-0.850	-0.387
17.956	-0.860	-0.389
18.005	-0.860	-0.392
18.061	-0.860	-0.395
18.103	-0.860	-0.399
18.155	-0.870	-0.403
18.211	-0.870	-0.406
18.254	-0.870	-0.409
18.303	-0.870	-0.411
18.355	-0.880	-0.413
18.404	-0.880	-0.417
18.465	-0.880	-0.420
18.503	-0.880	-0.424
18.554	-0.890	-0.428
18.610	-0.890	-0.431
18.655	-0.890	-0.433
18.711	-0.890	-0.435
18.755	-0.900	-0.438
18.803	-0.900	-0.441
18.855	-0.900	-0.445
18.915	-0.900	-0.448
18.953	-0.910	-0.452
19.011	-0.910	-0.455
19.055	-0.910	-0.457
19.103	-0.910	-0.460
19.155	-0.920	-0.462
19.210	-0.920	-0.465
19.255	-0.920	-0.469
19.309	-0.920	-0.473
19.354	-0.930	-0.476
19.411	-0.930	-0.480
19.455	-0.930	-0.482
19.511	-0.930	-0.485
19.553	-0.940	-0.487
19.610	-0.940	-0.490
19.661	-0.940	-0.494
19.706	-0.940	-0.498
19.753	-0.950	-0.501
19.811	-0.950	-0.504
19.855	-0.950	-0.507
19.910	-0.950	-0.510
19.953	-0.960	-0.512
