Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.021	0.000	0.000
0.039	0.000	0.000
0.087	0.000	0.000
0.138	0.000	0.000
0.191	0.000	0.000
0.239	0.000	0.000
0.289	0.000	0.000
0.340	0.000	0.000
0.394	0.000	0.000
0.442	0.000	0.000
0.495	0.000	0.000
0.538	0.000	0.000
0.592	0.000	0.000
0.641	0.000	0.000
0.693	0.000	0.000
0.741	0.000	0.000
0.789	0.000	0.000
0.838	0.000	0.000
0.890	0.000	0.000
0.940	0.000	0.000
0.993	0.000	0.000
1.041	0.000	0.000
1.090	0.000	0.000
1.141	0.000	0.000
1.191	0.000	0.000
1.241	0.000	0.000
1.291	0.000	0.000
1.340	0.000	0.000
1.392	0.000	0.000
1.440	0.000	0.000
1.496	-0.000	0.000
1.558	-0.000	0.000
1.611	-0.010	0.000
1.658	-0.010	0.000
1.711	-0.010	0.000
1.763	-0.010	0.000
1.811	-0.020	0.000
1.861	-0.020	0.000
1.918	-0.020	0.000
1.959	-0.020	0.000
2.010	-0.030	0.000
2.053	-0.030	0.000
2.110	-0.030	0.000
2.159	-0.030	0.000
2.212	-0.040	0.000
2.261	-0.040	0.000
2.318	-0.040	0.000
2.361	-0.040	0.000
2.411	-0.050	0.000
2.468	-0.050	0.000
2.509	-0.050	0.000
2.552	-0.050	0.000
2.608	-0.060	0.000
2.660	-0.060	0.000
2.709	-0.060	0.000
2.759	-0.060	0.000
2.801	-0.070	0.000
2.863	-0.070	0.000
2.911	-0.070	0.000
2.960	-0.070	0.000
3.008	-0.080	0.000
3.049	-0.080	0.000
3.110	-0.080	0.000
3.159	-0.080	0.000
3.203	-0.090	0.000
3.258	-0.090	0.000
3.302	-0.090	0.000
3.367	-0.090	0.000
3.408	-0.100	0.000
3.458	-0.100	0.000
3.499	-0.100	0.000
3.563	-0.100	0.000
3.618	-0.110	0.000
3.661	-0.110	0.000
3.713	-0.110	0.000
3.758	-0.110	0.000
3.813	-0.120	0.000
3.853	-0.120	0.000
3.899	-0.120	0.000
3.953	-0.120	0.000
4.009	-0.130	0.000
4.061	-0.130	0.000
4.110	-0.130	0.000
4.153	-0.130	0.000
4.203	-0.140	0.000
4.259	-0.140	0.000
4.311	-0.140	0.000
4.363	-0.140	0.000
4.407	-0.150	0.000
4.450	-0.150	0.000
4.503	-0.150	0.000
4.561	-0.150	0.000
4.611	-0.160	0.000
4.659	-0.160	0.000
4.711	-0.160	0.000
4.760	-0.160	0.000
4.813	-0.170	0.000
4.853	-0.170	0.000
4.912	-0.170	0.000
4.961	-0.170	0.000
5.008	-0.180	0.000
5.061	-0.180	0.000
5.113	-0.180	0.000
5.153	-0.180	0.000
5.209	-0.190	0.000
5.253	-0.190	0.000
5.313	-0.190	0.000
5.358	-0.190	0.000
5.411	-0.200	0.000
5.463	-0.200	0.000
5.519	-0.200	0.000
5.560	-0.200	0.000
5.610	-0.210	0.000
5.651	-0.210	0.000
5.714	-0.210	0.000
5.762	-0.210	0.000
5.814	-0.220	0.000
5.861	-0.220	0.000
5.913	-0.220	0.000
5.962	-0.220	0.000
6.012	-0.230	0.000
6.062	-0.230	0.000
6.104	-0.230	0.000
6.150	-0.230	0.000
6.201	-0.240	0.000
6.258	-0.240	0.000
6.310	-0.240	0.000
6.364	-0.240	0.000
6.404	-0.250	0.000
6.451	-0.250	0.000
6.512	-0.250	0.000
6.564	-0.250	0.000
6.608	-0.260	0.000
6.650	-0.260	0.000
6.710	-0.260	0.000
6.758	-0.260	0.000
6.801	-0.270	0.000
6.854	-0.270	0.000
6.914	-0.270	0.000
6.959	-0.270	-0.001
7.010	-0.280	-0.001
7.060	-0.280	-0.001
7.112	-0.280	-0.002
7.162	-0.280	-0.002
7.213	-0.290	-0.002
7.269	-0.290	-0.003
7.312	-0.290	-0.003
7.364	-0.290	-0.004
7.414	-0.300	-0.004
7.460	-0.300	-0.005
7.519	-0.300	-0.005
7.562	-0.300	-0.005
7.614	-0.310	-0.006
7.668	-0.310	-0.006
7.712	-0.310	-0.006
7.764	-0.310	-0.007
7.813	-0.320	-0.007
7.872	-0.320	-0.007
7.918	-0.320	-0.008
7.962	-0.320	-0.008
8.014	-0.330	-0.008
8.061	-0.330	-0.009
8.112	-0.330	-0.009
8.162	-0.330	-0.009
8.214	-0.340	-0.010
8.264	-0.340	-0.010
8.312	-0.340	-0.010
8.362	-0.340	-0.011
8.419	-0.350	-0.011
8.462	-0.350	-0.012
8.512	-0.350	-0.012
8.564	-0.350	-0.012
8.613	-0.360	-0.012
8.669	-0.360	-0.013
8.712	-0.360	-0.013
8.769	-0.360	-0.013
8.811	-0.370	-0.014
8.861	-0.370	-0.014
8.913	-0.370	-0.015
8.963	-0.370	-0.015
9.014	-0.380	-0.015
9.062	-0.380	-0.016
9.114	-0.380	-0.016
9.161	-0.380	-0.016
9.220	-0.390	-0.017
9.262	-0.390	-0.017
9.312	-0.390	-0.017
9.364	-0.390	-0.018
9.411	-0.400	-0.018
9.462	-0.400	-0.019
9.519	-0.400	-0.019
9.562	-0.400	-0.020
9.611	-0.410	-0.020
9.671	-0.410	-0.021
9.713	-0.410	-0.021
9.760	-0.410	-0.021
9.812	-0.420	-0.021
9.863	-0.420	-0.022
9.914	-0.420	-0.023
9.964	-0.420	-0.023
10.010	-0.430	-0.023
10.060	-0.430	-0.024
10.112	-0.430	-0.024
10.163	-0.430	-0.025
10.210	-0.440	-0.025
10.262	-0.440	-0.026
10.311	-0.440	-0.026
10.362	-0.440	-0.027
10.412	-0.450	-0.027
10.463	-0.450	-0.028
10.510	-0.450	-0.029
10.562	-0.450	-0.029
10.614	-0.460	-0.030
10.663	-0.460	-0.030
10.714	-0.460	-0.031
10.764	-0.460	-0.031
10.810	-0.470	-0.032
10.862	-0.470	-0.033
10.914	-0.470	-0.033
10.960	-0.470	-0.034
11.019	-0.480	-0.034
11.061	-0.480	-0.035
11.111	-0.480	-0.036
11.162	-0.480	-0.037
11.214	-0.490	-0.037
11.269	-0.490	-0.038
11.312	-0.490	-0.038
11.363	-0.490	-0.039
11.413	-0.500	-0.039
11.472	-0.500	-0.040
11.514	-0.500	-0.041
11.561	-0.500	-0.042
11.612	-0.510	-0.042
11.664	-0.510	-0.043
11.719	-0.510	-0.044
11.764	-0.510	-0.044
11.811	-0.520	-0.045
11.861	-0.520	-0.046
11.912	-0.520	-0.046
11.964	-0.520	-0.048
12.011	-0.530	-0.048
12.062	-0.530	-0.049
12.112	-0.530	-0.050
12.162	-0.530	-0.050
12.212	-0.540	-0.051
12.264	-0.540	-0.052
12.310	-0.540	-0.053
12.362	-0.540	-0.054
12.414	-0.550	-0.055
12.463	-0.550	-0.056
12.514	-0.550	-0.057
12.564	-0.550	-0.057
12.619	-0.560	-0.058
12.662	-0.560	-0.059
12.713	-0.560	-0.060
12.760	-0.560	-0.061
12.814	-0.570	-0.063
12.860	-0.570	-0.063
12.910	-0.570	-0.064
12.962	-0.570	-0.065
13.013	-0.580	-0.066
13.064	-0.580	-0.067
13.112	-0.580	-0.068
13.163	-0.580	-0.068
13.212	-0.590	-0.070
13.272	-0.590	-0.071
13.314	-0.590	-0.071
13.361	-0.590	-0.072
13.412	-0.600	-0.072
13.464	-0.600	-0.073
13.523	-0.600	-0.074
13.569	-0.600	-0.075
13.612	-0.610	-0.075
13.661	-0.610	-0.076
13.713	-0.610	-0.076
13.764	-0.610	-0.076
13.812	-0.620	-0.077
13.862	-0.620	-0.077
13.912	-0.620	-0.078
13.964	-0.620	-0.079
14.015	-0.630	-0.079
14.069	-0.630	-0.080
14.112	-0.630	-0.080
14.164	-0.630	-0.081
14.210	-0.640	-0.081
14.264	-0.640	-0.082
14.311	-0.640	-0.082
14.362	-0.640	-0.083
14.412	-0.650	-0.084
14.464	-0.650	-0.085
14.510	-0.650	-0.085
14.562	-0.650	-0.085
14.621	-0.660	-0.086
14.663	-0.660	-0.086
14.713	-0.660	-0.087
14.765	-0.660	-0.088
14.812	-0.670	-0.089
14.863	-0.670	-0.089
14.919	-0.670	-0.090
14.962	-0.670	-0.090
15.012	-0.680	-0.091
15.070	-0.680	-0.092
15.112	-0.680	-0.093
15.169	-0.680	-0.094
15.211	-0.690	-0.095
15.264	-0.690	-0.096
15.315	-0.690	-0.097
15.365	-0.690	-0.097
15.411	-0.700	-0.098
15.461	-0.700	-0.099
15.514	-0.700	-0.101
15.569	-0.700	-0.102
15.614	-0.710	-0.103
15.670	-0.710	-0.104
15.713	-0.710	-0.105
15.770	-0.710	-0.106
15.813	-0.720	-0.107
15.870	-0.720	-0.108
15.919	-0.720	-0.109
15.964	-0.720	-0.110
16.020	-0.730	-0.112
16.064	-0.730	-0.113
16.120	-0.730	-0.114
16.163	-0.730	-0.115
16.220	-0.740	-0.115
16.264	-0.740	-0.117
16.312	-0.740	-0.118
16.362	-0.740	-0.119
16.422	-0.750	-0.120
16.470	-0.750	-0.121
16.513	-0.750	-0.122
16.570	-0.750	-0.123
16.614	-0.760	-0.124
16.662	-0.760	-0.125
16.720	-0.760	-0.126
16.769	-0.760	-0.128
16.820	-0.770	-0.129
16.872	-0.770	-0.129
16.920	-0.770	-0.130
16.964	-0.770	-0.131
17.012	-0.780	-0.132
17.070	-0.780	-0.132
17.114	-0.780	-0.133
17.169	-0.780	-0.135
17.214	-0.790	-0.135
17.271	-0.790	-0.136
17.315	-0.790	-0.136
17.362	-0.790	-0.136
17.420	-0.800	-0.137
17.464	-0.800	-0.137
17.520	-0.800	-0.138
17.564	-0.800	-0.139
17.619	-0.810	-0.139
17.664	-0.810	-0.140
17.712	-0.810	-0.140
17.770	-0.810	-0.140
17.814	-0.820	-0.141
17.869	-0.820	-0.142
17.913	-0.820	-0.143
17.968	-0.820	-0.143
18.012	-0.830	-0.144
18.069	-0.830	-0.144
18.114	-0.830	-0.145
18.162	-0.830	-0.145
18.222	-0.840	-0.146
18.270	-0.840	-0.147
18.312	-0.840	-0.148
18.369	-0.840	-0.148
18.414	-0.850	-0.149
18.470	-0.850	-0.149
18.514	-0.850	-0.150
18.562	-0.850	-0.151
18.613	-0.860	-0.151
18.674	-0.860	-0.152
18.712	-0.860	-0.153
18.770	-0.860	-0.154
18.814	-0.870	-0.154
18.862	-0.870	-0.155
18.918	-0.870	-0.155
18.970	-0.870	-0.156
19.014	-0.880	-0.157
19.070	-0.880	-0.158
19.114	-0.880	-0.159
19.162	-0.880	-0.160
19.219	-0.890	-0.160
19.262	-0.890	-0.161
19.314	-0.890	-0.161
19.370	-0.890	-0.162
19.413	-0.900	-0.163
19.470	-0.900	-0.164
19.514	-0.900	-0.165
19.563	-0.900	-0.166
19.619	-0.910	-0.167
19.662	-0.910	-0.168
19.714	-0.910	-0.168
19.769	-0.910	-0.169
19.813	-0.920	-0.170
19.870	-0.920	-0.171
19.914	-0.920	-0.173
19.962	-0.920	-0.174
20.022	-0.930	-0.175
20.070	-0.930	-0.176
20.112	-0.930	-0.177
20.169	-0.930	-0.178
20.214	-0.940	-0.179
20.270	-0.940	-0.180
20.314	-0.940	-0.181
20.362	-0.940	-0.183
20.414	-0.950	-0.184
20.474	-0.950	-0.185
20.512	-0.950	-0.186
20.570	-0.950	-0.187
20.613	-0.960	-0.188
20.662	-0.960	-0.190
20.714	-0.960	-0.191
20.769	-0.960	-0.193
20.813	-0.970	-0.194
20.864	-0.970	-0.195
20.913	-0.970	-0.196
20.969	-0.970	-0.197
21.014	-0.980	-0.198
21.070	-0.980	-0.200
21.112	-0.980	-0.201
21.169	-0.980	-0.202
21.220	-0.990	-0.204
21.264	-0.990	-0.205
21.313	-0.990	-0.206
21.370	-0.990	-0.207
21.414	-1.000	-0.208
21.469	-1.000	-0.209
21.512	-1.000	-0.211
21.564	-1.000	-0.212
21.612	-1.010	-0.213
21.669	-1.010	-0.215
21.714	-1.010	-0.216
21.762	-1.010	-0.217
21.822	-1.020	-0.218
21.870	-1.020	-0.219
21.914	-1.020	-0.221
21.970	-1.020	-0.222
22.014	-1.030	-0.224
22.070	-1.030	-0.224
22.119	-1.030	-0.226
22.164	-1.030	-0.227
22.214	-1.040	-0.228
22.270	-1.040	-0.229
22.314	-1.040	-0.231
22.362	-1.040	-0.232
22.419	-1.050	-0.234
22.464	-1.050	-0.235
22.520	-1.050	-0.236
22.562	-1.050	-0.236
22.620	-1.060	-0.238
22.662	-1.060	-0.239
22.720	-1.060	-0.241
22.764	-1.060	-0.242
22.812	-1.070	-0.243
22.869	-1.070	-0.245
22.921	-1.070	-0.246
22.965	-1.070	-0.247
23.021	-1.080	-0.248
23.065	-1.080	-0.249
23.113	-1.080	-0.251
23.171	-1.080	-0.252
23.215	-1.090	-0.254
23.270	-1.090	-0.255
23.315	-1.090	-0.256
23.365	-1.090	-0.257
23.413	-1.100	-0.258
23.471	-1.100	-0.259
23.515	-1.100	-0.261
23.563	-1.100	-0.262
23.623	-1.110	-0.264
23.671	-1.110	-0.265
23.715	-1.110	-0.266
23.771	-1.110	-0.267
23.815	-1.120	-0.268
23.863	-1.120	-0.269
23.921	-1.120	-0.271
23.965	-1.120	-0.273
24.020	-1.130	-0.274
24.072	-1.130	-0.275
24.117	-1.130	-0.275
24.163	-1.130	-0.277
24.220	-1.140	-0.278
24.265	-1.140	-0.280
24.321	-1.140	-0.281
24.363	-1.140	-0.282
24.420	-1.150	-0.284
24.463	-1.150	-0.285
24.521	-1.150	-0.286
24.565	-1.150	-0.287
24.613	-1.160	-0.288
24.669	-1.160	-0.289
24.721	-1.160	-0.291
24.765	-1.160	-0.293
24.821	-1.170	-0.294
24.865	-1.170	-0.295
24.913	-1.170	-0.296
24.970	-1.170	-0.297
25.013	-1.180	-0.298
25.065	-1.180	-0.300
25.113	-1.180	-0.301
25.165	-1.180	-0.303
25.222	-1.190	-0.304
25.266	-1.190	-0.305
25.314	-1.190	-0.306
25.371	-1.190	-0.307
25.423	-1.200	-0.308
25.471	-1.200	-0.310
25.513	-1.200	-0.311
25.570	-1.200	-0.313
25.615	-1.210	-0.314
25.671	-1.210	-0.315
25.716	-1.210	-0.316
25.764	-1.210	-0.317
25.815	-1.220	-0.318
25.871	-1.220	-0.320
