Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.017	0.000	0.000
0.060	0.000	0.000
0.110	0.000	-0.000
0.164	0.000	0.000
0.211	0.000	0.000
0.261	0.000	0.000
0.311	0.000	0.000
0.360	0.000	0.000
0.409	0.000	0.000
0.460	0.000	0.000
0.513	0.000	0.000
0.559	0.000	0.000
0.609	0.000	0.000
0.663	0.000	0.000
0.713	0.000	0.000
0.766	-0.000	0.000
0.824	-0.000	0.000
0.870	-0.010	0.000
0.920	-0.010	0.000
0.979	-0.010	0.000
1.024	-0.010	0.000
1.080	-0.020	0.000
1.123	-0.020	0.000
1.170	-0.020	0.000
1.224	-0.020	0.000
1.279	-0.030	0.000
1.320	-0.030	0.000
1.379	-0.030	0.000
1.421	-0.030	0.000
1.479	-0.040	0.000
1.523	-0.040	0.000
1.579	-0.040	0.000
1.629	-0.040	0.000
1.670	-0.050	0.000
1.729	-0.050	0.000
1.771	-0.050	0.000
1.829	-0.050	0.000
1.871	-0.060	0.000
1.924	-0.060	0.000
1.970	-0.060	0.000
2.020	-0.060	0.000
2.073	-0.070	0.000
2.130	-0.070	0.000
2.173	-0.070	0.000
2.229	-0.070	0.000
2.273	-0.080	-0.000
2.334	-0.080	0.000
2.382	-0.080	0.000
2.430	-0.080	0.000
2.471	-0.090	0.000
2.529	-0.090	0.000
2.570	-0.090	0.000
2.624	-0.090	0.000
2.670	-0.100	0.000
2.719	-0.100	0.000
2.774	-0.100	0.000
2.819	-0.100	0.000
2.873	-0.110	0.000
2.929	-0.110	0.000
2.972	-0.110	0.000
3.024	-0.110	0.000
3.074	-0.120	0.000
3.130	-0.120	0.000
3.173	-0.120	0.000
3.229	-0.120	0.000
3.271	-0.130	0.000
3.329	-0.130	0.000
3.370	-0.130	0.000
3.420	-0.130	0.000
3.473	-0.140	0.000
3.529	-0.140	0.000
3.571	-0.140	0.000
3.628	-0.140	0.000
3.670	-0.150	0.000
3.724	-0.150	0.000
3.770	-0.150	0.000
3.820	-0.150	0.000
3.873	-0.160	0.000
3.929	-0.160	0.000
3.972	-0.160	0.000
4.024	-0.160	0.000
4.070	-0.170	0.000
4.124	-0.170	0.000
4.174	-0.170	0.000
4.230	-0.170	0.000
4.272	-0.180	0.000
4.329	-0.180	0.000
4.370	-0.180	0.000
4.424	-0.180	-0.000
4.489	-0.190	0.000
4.532	-0.190	0.000
4.579	-0.190	0.000
4.623	-0.190	0.000
4.679	-0.200	0.000
4.720	-0.200	0.000
4.774	-0.200	0.000
4.819	-0.200	0.000
4.880	-0.210	0.000
4.922	-0.210	0.000
4.978	-0.210	0.000
5.020	-0.210	0.000
5.073	-0.220	0.000
5.130	-0.220	-0.000
5.181	-0.220	0.000
5.224	-0.220	0.000
5.279	-0.230	0.000
5.322	-0.230	0.000
5.374	-0.230	0.000
5.419	-0.230	0.000
5.472	-0.240	0.000
5.528	-0.240	0.000
5.570	-0.240	0.000
5.620	-0.240	0.000
5.673	-0.250	0.000
5.724	-0.250	0.000
5.770	-0.250	0.000
5.823	-0.250	0.000
5.879	-0.260	0.000
5.920	-0.260	0.000
5.970	-0.260	0.000
6.024	-0.260	0.000
6.078	-0.270	-0.000
6.131	-0.270	-0.002
6.183	-0.270	-0.002
6.238	-0.270	-0.002
6.281	-0.280	-0.003
6.331	-0.280	-0.003
6.382	-0.280	-0.004
6.432	-0.280	-0.004
6.484	-0.290	-0.005
6.531	-0.290	-0.005
6.584	-0.290	-0.006
6.638	-0.290	-0.006
6.684	-0.300	-0.007
6.731	-0.300	-0.007
6.781	-0.300	-0.008
6.832	-0.300	-0.009
6.880	-0.310	-0.009
6.932	-0.310	-0.010
6.984	-0.310	-0.010
7.034	-0.310	-0.011
7.080	-0.320	-0.011
7.131	-0.320	-0.012
7.182	-0.320	-0.013
7.234	-0.320	-0.013
7.281	-0.330	-0.014
7.334	-0.330	-0.015
7.392	-0.330	-0.016
7.439	-0.330	-0.016
7.489	-0.340	-0.017
7.532	-0.340	-0.017
7.584	-0.340	-0.018
7.639	-0.340	-0.019
7.682	-0.350	-0.020
7.734	-0.350	-0.021
7.784	-0.350	-0.022
7.834	-0.350	-0.022
7.880	-0.360	-0.023
7.933	-0.360	-0.024
7.984	-0.360	-0.025
8.032	-0.360	-0.026
8.083	-0.370	-0.027
8.133	-0.370	-0.028
8.188	-0.370	-0.029
8.238	-0.370	-0.030
8.282	-0.380	-0.031
8.333	-0.380	-0.031
8.381	-0.380	-0.032
8.432	-0.380	-0.034
8.482	-0.390	-0.035
8.534	-0.390	-0.036
8.584	-0.390	-0.037
8.630	-0.390	-0.038
8.682	-0.400	-0.038
8.739	-0.400	-0.039
8.782	-0.400	-0.040
8.831	-0.400	-0.041
8.883	-0.410	-0.042
8.933	-0.410	-0.043
8.984	-0.410	-0.044
9.031	-0.410	-0.044
9.082	-0.420	-0.045
9.134	-0.420	-0.046
9.184	-0.420	-0.046
9.230	-0.420	-0.047
9.284	-0.430	-0.048
9.331	-0.430	-0.048
9.382	-0.430	-0.049
9.434	-0.430	-0.049
9.480	-0.440	-0.050
9.532	-0.440	-0.050
9.582	-0.440	-0.051
9.640	-0.440	-0.052
9.682	-0.450	-0.053
9.734	-0.450	-0.054
9.780	-0.450	-0.054
9.832	-0.450	-0.055
9.883	-0.460	-0.055
9.932	-0.460	-0.056
9.984	-0.460	-0.057
10.034	-0.460	-0.058
10.089	-0.470	-0.059
10.132	-0.470	-0.060
10.184	-0.470	-0.060
10.234	-0.470	-0.061
10.284	-0.480	-0.062
10.330	-0.480	-0.063
10.380	-0.480	-0.064
10.431	-0.480	-0.065
10.484	-0.490	-0.066
10.539	-0.490	-0.067
10.582	-0.490	-0.068
10.632	-0.490	-0.069
10.686	-0.500	-0.070
10.732	-0.500	-0.071
10.784	-0.500	-0.073
10.831	-0.500	-0.075
10.882	-0.510	-0.076
10.935	-0.510	-0.078
10.985	-0.510	-0.079
11.039	-0.510	-0.080
11.089	-0.520	-0.081
11.132	-0.520	-0.083
11.184	-0.520	-0.085
11.235	-0.520	-0.087
11.282	-0.530	-0.089
11.333	-0.530	-0.090
11.383	-0.530	-0.092
11.441	-0.530	-0.093
11.484	-0.540	-0.095
11.540	-0.540	-0.096
11.582	-0.540	-0.098
11.634	-0.540	-0.100
11.685	-0.550	-0.102
11.735	-0.550	-0.104
11.783	-0.550	-0.105
11.835	-0.550	-0.107
11.892	-0.560	-0.108
11.940	-0.560	-0.110
11.985	-0.560	-0.112
12.041	-0.560	-0.114
12.084	-0.570	-0.117
12.141	-0.570	-0.118
12.183	-0.570	-0.120
12.241	-0.570	-0.121
12.285	-0.580	-0.123
12.333	-0.580	-0.125
12.391	-0.580	-0.127
12.433	-0.580	-0.129
12.485	-0.590	-0.131
12.541	-0.590	-0.133
12.585	-0.590	-0.135
12.633	-0.590	-0.137
12.691	-0.600	-0.138
12.735	-0.600	-0.140
12.790	-0.600	-0.142
12.834	-0.600	-0.144
12.890	-0.610	-0.147
12.934	-0.610	-0.148
12.991	-0.610	-0.150
13.035	-0.610	-0.152
13.084	-0.620	-0.153
13.141	-0.620	-0.155
13.183	-0.620	-0.157
13.243	-0.620	-0.159
13.291	-0.630	-0.161
13.339	-0.630	-0.162
13.383	-0.630	-0.164
13.441	-0.630	-0.164
13.484	-0.640	-0.165
13.535	-0.640	-0.166
13.583	-0.640	-0.167
13.635	-0.640	-0.168
13.683	-0.650	-0.169
13.741	-0.650	-0.170
13.785	-0.650	-0.170
13.833	-0.650	-0.171
13.883	-0.660	-0.172
13.940	-0.660	-0.172
13.983	-0.660	-0.174
14.041	-0.660	-0.175
14.085	-0.670	-0.176
14.134	-0.670	-0.177
14.191	-0.670	-0.178
14.233	-0.670	-0.179
14.290	-0.680	-0.180
14.341	-0.680	-0.181
14.385	-0.680	-0.182
14.434	-0.680	-0.183
14.491	-0.690	-0.185
14.539	-0.690	-0.186
14.591	-0.690	-0.187
14.635	-0.690	-0.188
14.690	-0.700	-0.189
14.735	-0.700	-0.190
14.783	-0.700	-0.191
14.840	-0.700	-0.192
14.885	-0.710	-0.193
14.934	-0.710	-0.194
14.985	-0.710	-0.195
15.045	-0.710	-0.197
15.083	-0.720	-0.197
15.141	-0.720	-0.198
15.185	-0.720	-0.200
15.235	-0.720	-0.202
15.291	-0.730	-0.203
15.333	-0.730	-0.204
15.390	-0.730	-0.206
15.433	-0.730	-0.206
15.491	-0.740	-0.208
15.535	-0.740	-0.209
15.583	-0.740	-0.211
15.640	-0.740	-0.212
15.691	-0.750	-0.214
15.735	-0.750	-0.216
15.791	-0.750	-0.217
15.835	-0.750	-0.218
15.883	-0.760	-0.219
15.941	-0.760	-0.221
15.985	-0.760	-0.223
16.041	-0.760	-0.225
16.085	-0.770	-0.227
16.141	-0.770	-0.229
16.184	-0.770	-0.231
16.233	-0.770	-0.232
16.289	-0.780	-0.234
16.335	-0.780	-0.236
16.395	-0.780	-0.238
16.433	-0.780	-0.241
16.485	-0.790	-0.243
16.533	-0.790	-0.246
16.591	-0.790	-0.247
16.635	-0.790	-0.249
16.684	-0.800	-0.251
16.741	-0.800	-0.253
16.783	-0.800	-0.255
16.844	-0.800	-0.258
16.883	-0.810	-0.260
16.941	-0.810	-0.262
16.985	-0.810	-0.264
17.033	-0.810	-0.266
17.090	-0.820	-0.268
17.133	-0.820	-0.270
17.189	-0.820	-0.272
17.232	-0.820	-0.275
17.286	-0.830	-0.277
17.333	-0.830	-0.280
17.391	-0.830	-0.282
17.434	-0.830	-0.283
17.485	-0.840	-0.285
17.541	-0.840	-0.287
17.584	-0.840	-0.290
17.641	-0.840	-0.292
17.685	-0.850	-0.295
17.732	-0.850	-0.297
17.790	-0.850	-0.299
17.840	-0.850	-0.301
17.885	-0.860	-0.303
17.939	-0.860	-0.305
17.983	-0.860	-0.307
18.041	-0.860	-0.310
18.085	-0.870	-0.313
18.133	-0.870	-0.315
18.193	-0.870	-0.317
18.241	-0.870	-0.318
18.283	-0.880	-0.321
18.340	-0.880	-0.323
18.385	-0.880	-0.325
18.441	-0.880	-0.328
18.485	-0.890	-0.331
18.533	-0.890	-0.333
18.585	-0.890	-0.335
18.645	-0.890	-0.336
18.683	-0.900	-0.338
18.741	-0.900	-0.341
18.785	-0.900	-0.343
18.833	-0.900	-0.346
18.885	-0.910	-0.349
18.940	-0.910	-0.351
18.984	-0.910	-0.353
19.039	-0.910	-0.354
19.084	-0.920	-0.356
19.141	-0.920	-0.359
19.185	-0.920	-0.362
19.233	-0.920	-0.365
19.284	-0.930	-0.367
19.340	-0.930	-0.369
19.383	-0.930	-0.371
19.436	-0.930	-0.373
19.484	-0.940	-0.375
19.541	-0.940	-0.378
19.585	-0.940	-0.381
19.640	-0.940	-0.383
19.683	-0.950	-0.386
19.735	-0.950	-0.388
19.791	-0.950	-0.390
19.835	-0.950	-0.392
19.883	-0.960	-0.394
19.941	-0.960	-0.397
19.992	-0.960	-0.400
20.036	-0.960	-0.402
20.091	-0.970	-0.405
20.135	-0.970	-0.408
20.183	-0.970	-0.410
20.235	-0.970	-0.412
20.284	-0.980	-0.414
20.340	-0.980	-0.416
