Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.017	0.000	0.000
0.067	0.000	0.000
0.120	0.000	0.000
0.166	0.000	0.000
0.215	0.000	0.000
0.264	0.000	0.000
0.316	0.000	0.000
0.368	0.000	0.000
0.416	0.000	0.000
0.466	0.000	0.000
0.515	0.000	0.000
0.566	0.000	0.000
0.616	0.000	0.000
0.665	0.000	0.000
0.715	0.000	0.000
0.764	0.000	0.000
0.814	0.000	0.000
0.871	0.000	0.000
0.916	0.000	0.000
0.965	0.000	0.000
1.018	0.000	0.000
1.067	0.000	0.000
1.116	0.000	0.000
1.165	0.000	0.000
1.217	0.000	0.000
1.263	0.000	0.000
1.318	-0.000	0.000
1.378	-0.000	0.000
1.424	-0.010	0.000
1.483	-0.010	0.000
1.536	-0.010	0.000
1.586	-0.010	0.000
1.627	-0.020	0.000
1.684	-0.020	0.000
1.728	-0.020	0.000
1.784	-0.020	0.000
1.828	-0.030	0.000
1.884	-0.030	0.000
1.937	-0.030	0.000
1.993	-0.030	0.000
2.027	-0.040	0.000
2.074	-0.040	0.000
2.127	-0.040	0.000
2.184	-0.040	0.000
2.226	-0.050	0.000
2.283	-0.050	0.000
2.326	-0.050	0.000
2.376	-0.050	0.000
2.433	-0.060	0.000
2.474	-0.060	0.000
2.528	-0.060	0.000
2.574	-0.060	0.000
2.627	-0.070	0.000
2.688	-0.070	0.000
2.738	-0.070	0.000
2.783	-0.070	0.000
2.825	-0.080	0.000
2.883	-0.080	0.000
2.935	-0.080	0.000
2.988	-0.080	0.000
3.028	-0.090	0.000
3.078	-0.090	0.000
3.134	-0.090	0.000
3.177	-0.090	0.000
3.233	-0.100	0.000
3.286	-0.100	0.000
3.336	-0.100	0.000
3.382	-0.100	0.000
3.428	-0.110	0.000
3.474	-0.110	0.000
3.528	-0.110	0.000
3.588	-0.110	0.000
3.633	-0.120	0.000
3.675	-0.120	0.000
3.728	-0.120	0.000
3.774	-0.120	0.000
3.824	-0.130	0.000
3.878	-0.130	0.000
3.933	-0.130	0.000
3.986	-0.130	0.000
4.035	-0.140	0.000
4.078	-0.140	0.000
4.124	-0.140	0.000
4.174	-0.140	0.000
4.228	-0.150	0.000
4.284	-0.150	0.000
4.327	-0.150	0.000
4.382	-0.150	0.000
4.425	-0.160	0.000
4.478	-0.160	0.000
4.528	-0.160	0.000
4.584	-0.160	0.000
4.627	-0.170	0.000
4.688	-0.170	0.000
4.728	-0.170	0.000
4.775	-0.170	-0.000
4.836	-0.180	0.000
4.884	-0.180	0.000
4.928	-0.180	0.000
4.983	-0.180	0.000
5.025	-0.190	0.000
5.083	-0.190	0.000
5.134	-0.190	0.000
5.184	-0.190	0.000
5.243	-0.200	0.000
5.284	-0.200	0.000
5.327	-0.200	0.000
5.378	-0.200	0.000
5.424	-0.210	0.000
5.478	-0.210	0.000
5.524	-0.210	0.000
5.583	-0.210	0.000
5.624	-0.220	0.000
5.678	-0.220	0.000
5.733	-0.220	0.000
5.776	-0.220	0.000
5.828	-0.230	0.000
5.884	-0.230	0.000
5.935	-0.230	0.000
5.985	-0.230	0.000
6.034	-0.240	0.000
6.077	-0.240	0.000
6.133	-0.240	0.000
6.174	-0.240	0.000
6.227	-0.250	0.000
6.283	-0.250	0.000
6.332	-0.250	0.000
6.374	-0.250	0.000
6.428	-0.260	0.000
6.484	-0.260	0.000
6.525	-0.260	0.000
6.578	-0.260	0.000
6.634	-0.270	0.000
6.683	-0.270	0.000
6.724	-0.270	0.000
6.786	-0.270	0.000
6.836	-0.280	0.000
6.883	-0.280	0.000
6.924	-0.280	0.000
6.978	-0.280	0.000
7.027	-0.290	0.000
7.078	-0.290	0.000
7.125	-0.290	0.000
7.177	-0.290	0.000
7.233	-0.300	0.000
7.274	-0.300	0.000
7.328	-0.300	-0.000
7.396	-0.300	-0.001
7.438	-0.310	-0.001
7.488	-0.310	-0.002
7.535	-0.310	-0.002
7.586	-0.310	-0.002
7.638	-0.320	-0.002
7.686	-0.320	-0.002
7.737	-0.320	-0.002
7.787	-0.320	-0.002
7.846	-0.330	-0.003
7.888	-0.330	-0.003
7.936	-0.330	-0.003
7.988	-0.330	-0.003
8.035	-0.340	-0.003
8.086	-0.340	-0.003
8.136	-0.340	-0.003
8.188	-0.340	-0.003
8.238	-0.350	-0.004
8.294	-0.350	-0.004
8.336	-0.350	-0.004
8.388	-0.350	-0.004
8.435	-0.360	-0.004
8.484	-0.360	-0.004
8.536	-0.360	-0.005
8.586	-0.360	-0.005
8.638	-0.370	-0.005
8.686	-0.370	-0.005
8.738	-0.370	-0.005
8.788	-0.370	-0.005
8.838	-0.380	-0.005
8.884	-0.380	-0.006
8.934	-0.380	-0.006
8.986	-0.380	-0.006
9.038	-0.390	-0.006
9.093	-0.390	-0.006
9.136	-0.390	-0.006
9.196	-0.390	-0.007
9.237	-0.400	-0.007
9.288	-0.400	-0.007
9.342	-0.400	-0.007
9.386	-0.400	-0.008
9.438	-0.410	-0.008
9.486	-0.410	-0.008
9.536	-0.410	-0.008
9.586	-0.410	-0.008
9.645	-0.420	-0.009
9.687	-0.420	-0.009
9.742	-0.420	-0.009
9.785	-0.420	-0.009
9.837	-0.430	-0.010
9.888	-0.430	-0.010
9.938	-0.430	-0.010
9.985	-0.430	-0.010
10.035	-0.440	-0.011
10.086	-0.440	-0.011
10.138	-0.440	-0.011
10.186	-0.440	-0.012
10.236	-0.450	-0.012
10.286	-0.450	-0.012
10.336	-0.450	-0.013
10.386	-0.450	-0.013
10.438	-0.460	-0.013
10.485	-0.460	-0.013
10.538	-0.460	-0.014
10.588	-0.460	-0.014
10.638	-0.470	-0.014
10.685	-0.470	-0.015
10.735	-0.470	-0.015
10.785	-0.470	-0.015
10.838	-0.480	-0.015
10.892	-0.480	-0.016
10.936	-0.480	-0.016
10.995	-0.480	-0.016
11.036	-0.490	-0.017
11.087	-0.490	-0.017
11.138	-0.490	-0.017
11.185	-0.490	-0.017
11.236	-0.500	-0.018
11.288	-0.500	-0.018
11.334	-0.500	-0.019
11.384	-0.500	-0.019
11.439	-0.510	-0.019
11.486	-0.510	-0.020
11.538	-0.510	-0.020
11.588	-0.510	-0.020
11.635	-0.520	-0.020
11.687	-0.520	-0.021
11.736	-0.520	-0.021
11.788	-0.520	-0.021
11.837	-0.530	-0.022
11.893	-0.530	-0.022
11.936	-0.530	-0.023
11.987	-0.530	-0.023
12.038	-0.540	-0.023
12.088	-0.540	-0.023
12.134	-0.540	-0.024
12.184	-0.540	-0.024
12.236	-0.550	-0.024
12.287	-0.550	-0.025
12.343	-0.550	-0.025
12.386	-0.550	-0.025
12.435	-0.560	-0.026
12.486	-0.560	-0.026
12.536	-0.560	-0.026
12.588	-0.560	-0.027
12.642	-0.570	-0.027
12.686	-0.570	-0.027
12.738	-0.570	-0.027
12.796	-0.570	-0.028
12.838	-0.580	-0.028
12.888	-0.580	-0.028
12.943	-0.580	-0.029
12.986	-0.580	-0.029
13.037	-0.590	-0.030
13.093	-0.590	-0.030
13.136	-0.590	-0.030
13.186	-0.590	-0.030
13.243	-0.600	-0.031
13.286	-0.600	-0.031
13.338	-0.600	-0.031
13.384	-0.600	-0.032
13.436	-0.610	-0.032
13.488	-0.610	-0.032
13.537	-0.610	-0.033
13.588	-0.610	-0.033
13.638	-0.620	-0.033
13.686	-0.620	-0.034
13.736	-0.620	-0.034
13.788	-0.620	-0.034
13.835	-0.630	-0.035
13.884	-0.630	-0.035
13.936	-0.630	-0.035
13.985	-0.630	-0.036
14.037	-0.640	-0.036
14.088	-0.640	-0.036
14.136	-0.640	-0.037
14.186	-0.640	-0.037
14.236	-0.650	-0.038
14.291	-0.650	-0.038
14.338	-0.650	-0.038
14.388	-0.650	-0.039
14.435	-0.660	-0.039
14.486	-0.660	-0.039
14.538	-0.660	-0.039
14.588	-0.660	-0.040
14.635	-0.670	-0.041
14.685	-0.670	-0.041
14.736	-0.670	-0.041
14.788	-0.670	-0.041
14.843	-0.680	-0.042
14.886	-0.680	-0.042
14.938	-0.680	-0.042
14.988	-0.680	-0.043
15.046	-0.690	-0.043
15.088	-0.690	-0.044
15.136	-0.690	-0.044
15.186	-0.690	-0.045
15.234	-0.700	-0.045
15.286	-0.700	-0.045
15.336	-0.700	-0.046
15.387	-0.700	-0.046
15.437	-0.710	-0.047
15.488	-0.710	-0.047
15.535	-0.710	-0.048
15.588	-0.710	-0.048
15.638	-0.720	-0.048
15.688	-0.720	-0.049
15.734	-0.720	-0.049
15.784	-0.720	-0.050
15.836	-0.730	-0.050
15.888	-0.730	-0.051
15.934	-0.730	-0.051
15.987	-0.730	-0.052
16.037	-0.740	-0.052
16.088	-0.740	-0.052
16.139	-0.740	-0.053
16.190	-0.740	-0.054
16.237	-0.750	-0.054
16.287	-0.750	-0.055
16.340	-0.750	-0.055
16.389	-0.750	-0.056
16.437	-0.760	-0.056
16.485	-0.760	-0.056
16.537	-0.760	-0.057
16.589	-0.760	-0.058
16.643	-0.770	-0.058
16.687	-0.770	-0.059
16.739	-0.770	-0.059
16.788	-0.770	-0.059
16.847	-0.780	-0.060
16.889	-0.780	-0.060
16.937	-0.780	-0.061
16.988	-0.780	-0.061
17.046	-0.790	-0.062
17.087	-0.790	-0.063
17.137	-0.790	-0.063
17.187	-0.790	-0.063
17.237	-0.800	-0.064
17.290	-0.800	-0.064
17.335	-0.800	-0.065
17.388	-0.800	-0.065
17.439	-0.810	-0.066
17.489	-0.810	-0.066
17.544	-0.810	-0.066
17.594	-0.810	-0.067
17.637	-0.820	-0.067
17.689	-0.820	-0.067
17.735	-0.820	-0.067
17.787	-0.820	-0.068
17.837	-0.830	-0.068
17.888	-0.830	-0.068
17.938	-0.830	-0.068
17.989	-0.830	-0.069
18.036	-0.840	-0.069
18.087	-0.840	-0.069
18.139	-0.840	-0.070
18.197	-0.840	-0.070
18.239	-0.850	-0.071
18.289	-0.850	-0.071
18.336	-0.850	-0.071
18.387	-0.850	-0.071
18.438	-0.860	-0.071
18.493	-0.860	-0.072
18.536	-0.860	-0.072
18.587	-0.860	-0.072
18.644	-0.870	-0.073
18.687	-0.870	-0.073
18.739	-0.870	-0.074
18.790	-0.870	-0.074
18.837	-0.880	-0.074
18.887	-0.880	-0.075
18.937	-0.880	-0.075
18.989	-0.880	-0.076
19.038	-0.890	-0.076
19.093	-0.890	-0.077
19.136	-0.890	-0.077
19.189	-0.890	-0.077
19.239	-0.900	-0.078
19.289	-0.900	-0.078
19.343	-0.900	-0.079
19.389	-0.900	-0.080
19.436	-0.910	-0.080
19.487	-0.910	-0.081
19.539	-0.910	-0.081
19.586	-0.910	-0.082
19.639	-0.920	-0.082
19.686	-0.920	-0.083
19.736	-0.920	-0.083
19.787	-0.920	-0.084
19.839	-0.930	-0.085
19.894	-0.930	-0.085
19.937	-0.930	-0.085
19.995	-0.930	-0.086
20.037	-0.940	-0.086
20.087	-0.940	-0.087
20.138	-0.940	-0.088
20.193	-0.940	-0.088
20.236	-0.950	-0.089
20.287	-0.950	-0.089
20.339	-0.950	-0.090
20.389	-0.950	-0.090
20.447	-0.960	-0.091
20.490	-0.960	-0.091
