Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.020	0.000	0.000
0.043	0.000	0.000
0.094	0.000	0.000
0.147	0.000	0.000
0.194	0.000	0.000
0.249	0.000	0.000
0.292	0.000	0.000
0.343	0.000	0.000
0.399	0.000	0.000
0.444	0.000	0.000
0.492	0.000	0.000
0.543	0.000	0.000
0.596	0.000	0.000
0.650	-0.000	0.000
0.703	-0.000	0.000
0.763	-0.010	0.000
0.816	-0.010	0.000
0.856	-0.010	0.000
0.914	-0.010	0.000
0.964	-0.020	0.000
1.006	-0.020	0.000
1.056	-0.020	0.000
1.102	-0.020	0.000
1.157	-0.030	0.000
1.203	-0.030	0.000
1.266	-0.030	0.000
1.314	-0.030	0.000
1.363	-0.040	0.000
1.414	-0.040	0.000
1.463	-0.040	0.000
1.507	-0.040	0.000
1.563	-0.050	0.000
1.616	-0.050	0.000
1.666	-0.050	0.000
1.713	-0.050	0.000
1.763	-0.060	0.000
1.804	-0.060	0.000
1.862	-0.060	0.000
1.903	-0.060	0.000
1.966	-0.070	0.000
2.015	-0.070	0.000
2.072	-0.070	0.000
2.115	-0.070	0.000
2.167	-0.080	0.000
2.212	-0.080	0.000
2.254	-0.080	0.000
2.312	-0.080	0.000
2.353	-0.090	0.000
2.407	-0.090	0.000
2.453	-0.090	0.000
2.503	-0.090	0.000
2.566	-0.100	0.000
2.615	-0.100	0.000
2.652	-0.100	0.000
2.715	-0.100	0.000
2.765	-0.110	0.000
2.812	-0.110	0.000
2.862	-0.110	0.000
2.903	-0.110	0.000
2.966	-0.120	0.000
3.016	-0.120	0.000
3.063	-0.120	0.000
3.106	-0.120	0.000
3.162	-0.130	0.000
3.217	-0.130	0.000
3.257	-0.130	0.000
3.313	-0.130	0.000
3.363	-0.140	0.000
3.406	-0.140	0.000
3.467	-0.140	0.000
3.507	-0.140	0.000
3.566	-0.150	0.000
3.615	-0.150	0.000
3.653	-0.150	0.000
3.706	-0.150	0.000
3.762	-0.160	0.000
3.813	-0.160	0.000
3.866	-0.160	0.000
3.922	-0.160	0.000
3.956	-0.170	0.000
4.021	-0.170	0.000
4.064	-0.170	0.000
4.114	-0.170	0.000
4.157	-0.180	0.000
4.212	-0.180	0.000
4.265	-0.180	0.000
4.312	-0.180	0.000
4.356	-0.190	0.000
4.407	-0.190	-0.000
4.464	-0.190	-0.001
4.515	-0.190	-0.001
4.572	-0.200	-0.001
4.615	-0.200	-0.001
4.665	-0.200	-0.002
4.717	-0.200	-0.002
4.767	-0.210	-0.002
4.815	-0.210	-0.002
4.866	-0.210	-0.002
4.914	-0.210	-0.003
4.965	-0.220	-0.003
5.015	-0.220	-0.003
5.067	-0.220	-0.003
5.116	-0.220	-0.003
5.172	-0.230	-0.003
5.215	-0.230	-0.003
5.267	-0.230	-0.004
5.313	-0.230	-0.004
5.363	-0.240	-0.004
5.415	-0.240	-0.004
5.464	-0.240	-0.004
5.516	-0.240	-0.004
5.572	-0.250	-0.005
5.615	-0.250	-0.005
5.667	-0.250	-0.005
5.714	-0.250	-0.005
5.763	-0.260	-0.005
5.821	-0.260	-0.006
5.864	-0.260	-0.006
5.916	-0.260	-0.006
5.967	-0.270	-0.006
6.015	-0.270	-0.006
6.067	-0.270	-0.007
6.116	-0.270	-0.007
6.175	-0.280	-0.007
6.221	-0.280	-0.007
6.265	-0.280	-0.007
6.316	-0.280	-0.008
6.364	-0.290	-0.008
6.415	-0.290	-0.008
6.465	-0.290	-0.008
6.517	-0.290	-0.008
6.567	-0.300	-0.008
6.614	-0.300	-0.009
6.665	-0.300	-0.009
6.713	-0.300	-0.009
6.765	-0.310	-0.009
6.815	-0.310	-0.009
6.866	-0.310	-0.010
6.916	-0.310	-0.010
6.967	-0.320	-0.010
7.015	-0.320	-0.010
7.067	-0.320	-0.010
7.114	-0.320	-0.010
7.164	-0.330	-0.011
7.215	-0.330	-0.011
7.265	-0.330	-0.011
7.317	-0.330	-0.011
7.364	-0.340	-0.011
7.416	-0.340	-0.012
7.464	-0.340	-0.012
7.522	-0.340	-0.012
7.564	-0.350	-0.012
7.615	-0.350	-0.012
7.667	-0.350	-0.012
7.714	-0.350	-0.012
7.765	-0.360	-0.013
7.818	-0.360	-0.013
7.864	-0.360	-0.013
7.915	-0.360	-0.013
7.973	-0.370	-0.013
8.016	-0.370	-0.013
8.063	-0.370	-0.014
8.115	-0.370	-0.014
8.167	-0.380	-0.014
