Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.021	0.000	0.000
0.038	0.000	0.000
0.078	0.000	0.000
0.131	0.000	0.000
0.178	0.000	0.000
0.232	0.000	0.000
0.277	0.000	0.000
0.331	0.000	0.000
0.380	0.000	0.000
0.430	0.000	0.000
0.479	0.000	0.000
0.530	0.000	0.000
0.579	0.000	0.000
0.629	0.000	-0.000
0.680	0.000	0.000
0.730	0.000	0.000
0.780	0.000	0.000
0.829	0.000	-0.000
0.883	0.000	0.000
0.930	0.000	0.000
0.981	0.000	0.000
1.030	0.000	0.000
1.080	0.000	0.000
1.129	0.000	0.000
1.178	0.000	0.000
1.230	0.000	0.000
1.278	0.000	-0.000
1.330	0.000	0.000
1.380	0.000	0.000
1.429	0.000	-0.000
1.480	0.000	-0.000
1.533	0.000	0.000
1.582	-0.000	-0.000
1.650	-0.000	0.000
1.700	-0.010	-0.000
1.753	-0.010	0.000
1.799	-0.010	0.000
1.842	-0.010	0.000
1.888	-0.020	-0.000
1.951	-0.020	0.000
2.000	-0.020	0.000
2.042	-0.020	-0.000
2.101	-0.030	0.000
2.150	-0.030	0.000
2.198	-0.030	0.000
2.239	-0.030	-0.000
2.303	-0.040	0.000
2.350	-0.040	0.000
2.392	-0.040	0.000
2.440	-0.040	0.000
2.493	-0.050	0.000
2.540	-0.050	0.000
2.598	-0.050	0.000
2.638	-0.050	0.000
2.688	-0.060	0.000
2.742	-0.060	0.000
2.799	-0.060	0.000
2.840	-0.060	0.000
2.898	-0.070	-0.000
2.950	-0.070	0.000
3.000	-0.070	-0.000
3.059	-0.070	0.000
3.099	-0.080	0.000
3.143	-0.080	0.000
3.199	-0.080	0.000
3.242	-0.080	0.000
3.297	-0.090	0.000
3.341	-0.090	0.000
3.397	-0.090	0.000
3.453	-0.090	0.000
3.498	-0.100	0.000
3.539	-0.100	-0.000
3.602	-0.100	0.000
3.642	-0.100	0.000
3.689	-0.110	0.000
3.742	-0.110	0.000
3.792	-0.110	0.000
3.848	-0.110	0.000
3.891	-0.120	0.000
3.948	-0.120	0.000
3.989	-0.120	0.000
4.043	-0.120	0.000
4.098	-0.130	0.000
4.148	-0.130	0.000
4.190	-0.130	0.000
4.247	-0.130	0.000
4.289	-0.140	0.000
4.342	-0.140	0.000
4.399	-0.140	0.000
4.441	-0.140	0.000
4.491	-0.150	0.000
4.547	-0.150	0.000
4.590	-0.150	-0.000
4.652	-0.150	0.000
4.693	-0.160	0.000
4.748	-0.160	0.000
4.792	-0.160	0.000
4.850	-0.160	0.000
4.898	-0.170	0.000
4.940	-0.170	0.000
4.992	-0.170	0.000
5.040	-0.170	0.000
5.092	-0.180	0.000
5.148	-0.180	0.000
5.191	-0.180	0.000
5.240	-0.180	0.000
5.298	-0.190	0.000
5.339	-0.190	0.000
5.392	-0.190	0.000
5.448	-0.190	0.000
5.492	-0.200	0.000
5.547	-0.200	0.000
5.598	-0.200	0.000
5.638	-0.200	0.000
5.693	-0.210	0.000
5.749	-0.210	0.000
5.792	-0.210	0.000
5.847	-0.210	0.000
5.888	-0.220	0.000
5.949	-0.220	-0.000
6.000	-0.220	0.000
6.050	-0.220	0.000
6.092	-0.230	0.000
6.148	-0.230	0.000
6.190	-0.230	0.000
6.242	-0.230	-0.000
6.301	-0.240	0.000
6.349	-0.240	0.000
6.397	-0.240	0.000
6.448	-0.240	0.000
6.492	-0.250	0.000
6.543	-0.250	0.000
6.589	-0.250	0.000
6.649	-0.250	0.000
6.689	-0.260	0.000
6.743	-0.260	-0.001
6.807	-0.260	-0.002
6.851	-0.260	-0.002
6.903	-0.270	-0.002
6.950	-0.270	-0.003
7.001	-0.270	-0.003
7.051	-0.270	-0.003
7.110	-0.280	-0.004
7.152	-0.280	-0.004
7.200	-0.280	-0.004
7.251	-0.280	-0.005
7.303	-0.290	-0.005
7.350	-0.290	-0.006
7.400	-0.290	-0.006
7.452	-0.290	-0.007
7.501	-0.300	-0.007
7.554	-0.300	-0.008
7.601	-0.300	-0.008
7.654	-0.300	-0.009
7.709	-0.310	-0.009
7.758	-0.310	-0.010
7.801	-0.310	-0.010
7.851	-0.310	-0.011
7.903	-0.320	-0.011
7.950	-0.320	-0.012
8.003	-0.320	-0.012
8.058	-0.320	-0.013
8.108	-0.330	-0.013
8.151	-0.330	-0.014
8.201	-0.330	-0.014
8.253	-0.330	-0.015
8.309	-0.340	-0.015
8.351	-0.340	-0.016
8.404	-0.340	-0.016
8.454	-0.340	-0.017
8.501	-0.350	-0.017
8.551	-0.350	-0.018
8.602	-0.350	-0.019
8.654	-0.350	-0.019
8.701	-0.360	-0.020
8.753	-0.360	-0.020
8.809	-0.360	-0.021
8.850	-0.360	-0.022
8.908	-0.370	-0.023
8.951	-0.370	-0.023
9.004	-0.370	-0.024
9.059	-0.370	-0.024
9.102	-0.380	-0.025
9.154	-0.380	-0.026
9.203	-0.380	-0.027
9.250	-0.380	-0.028
9.301	-0.390	-0.029
9.353	-0.390	-0.030
9.404	-0.390	-0.030
9.452	-0.390	-0.031
9.503	-0.400	-0.031
9.553	-0.400	-0.032
9.604	-0.400	-0.033
9.654	-0.400	-0.034
9.701	-0.410	-0.035
9.754	-0.410	-0.036
9.810	-0.410	-0.037
9.852	-0.410	-0.038
9.901	-0.420	-0.038
9.952	-0.420	-0.039
10.002	-0.420	-0.040
10.053	-0.420	-0.041
10.099	-0.430	-0.042
10.152	-0.430	-0.043
10.203	-0.430	-0.044
10.262	-0.430	-0.045
10.303	-0.440	-0.045
10.354	-0.440	-0.046
10.408	-0.440	-0.047
10.452	-0.440	-0.048
10.502	-0.450	-0.049
10.558	-0.450	-0.050
10.601	-0.450	-0.051
10.650	-0.450	-0.052
10.708	-0.460	-0.053
10.751	-0.460	-0.053
10.803	-0.460	-0.054
10.854	-0.460	-0.055
10.901	-0.470	-0.056
10.952	-0.470	-0.056
11.002	-0.470	-0.057
11.053	-0.470	-0.057
11.102	-0.480	-0.058
11.154	-0.480	-0.059
11.200	-0.480	-0.059
11.252	-0.480	-0.060
11.303	-0.490	-0.061
11.353	-0.490	-0.061
11.404	-0.490	-0.062
11.454	-0.490	-0.063
11.500	-0.500	-0.063
11.552	-0.500	-0.064
11.604	-0.500	-0.065
11.650	-0.500	-0.066
11.709	-0.510	-0.067
11.751	-0.510	-0.067
11.801	-0.510	-0.068
11.852	-0.510	-0.069
11.904	-0.520	-0.070
11.951	-0.520	-0.070
12.003	-0.520	-0.071
12.061	-0.520	-0.072
12.104	-0.530	-0.074
12.154	-0.530	-0.074
12.200	-0.530	-0.075
12.252	-0.530	-0.076
12.303	-0.540	-0.077
12.350	-0.540	-0.078
12.402	-0.540	-0.079
12.451	-0.540	-0.080
12.510	-0.550	-0.081
12.552	-0.550	-0.082
12.604	-0.550	-0.083
12.651	-0.550	-0.084
12.702	-0.560	-0.085
12.754	-0.560	-0.086
12.803	-0.560	-0.088
12.858	-0.560	-0.089
12.900	-0.570	-0.091
12.952	-0.570	-0.092
13.003	-0.570	-0.093
13.050	-0.570	-0.095
13.102	-0.580	-0.096
13.151	-0.580	-0.097
13.202	-0.580	-0.099
13.252	-0.580	-0.100
13.304	-0.590	-0.102
13.352	-0.590	-0.104
13.410	-0.590	-0.105
13.454	-0.590	-0.106
13.509	-0.600	-0.107
13.553	-0.600	-0.109
13.608	-0.600	-0.111
13.652	-0.600	-0.113
13.710	-0.610	-0.114
13.754	-0.610	-0.116
13.802	-0.610	-0.117
13.863	-0.610	-0.118
13.901	-0.620	-0.119
13.954	-0.620	-0.121
14.010	-0.620	-0.123
14.058	-0.620	-0.125
14.102	-0.630	-0.127
14.160	-0.630	-0.128
14.204	-0.630	-0.130
14.259	-0.630	-0.131
14.311	-0.640	-0.132
14.358	-0.640	-0.134
14.404	-0.640	-0.136
14.460	-0.640	-0.138
14.509	-0.650	-0.139
14.553	-0.650	-0.141
14.604	-0.650	-0.142
14.652	-0.650	-0.143
14.704	-0.660	-0.145
14.751	-0.660	-0.146
14.810	-0.660	-0.148
14.854	-0.660	-0.149
14.902	-0.670	-0.151
14.954	-0.670	-0.152
15.010	-0.670	-0.153
15.054	-0.670	-0.154
15.110	-0.680	-0.154
15.159	-0.680	-0.155
15.204	-0.680	-0.156
15.252	-0.680	-0.157
15.304	-0.690	-0.157
15.360	-0.690	-0.158
15.403	-0.690	-0.159
15.460	-0.690	-0.159
15.504	-0.700	-0.160
15.553	-0.700	-0.161
15.610	-0.700	-0.162
15.662	-0.700	-0.163
15.710	-0.710	-0.164
15.753	-0.710	-0.165
15.810	-0.710	-0.165
15.854	-0.710	-0.166
15.902	-0.720	-0.167
15.960	-0.720	-0.168
16.004	-0.720	-0.169
16.059	-0.720	-0.170
16.111	-0.730	-0.171
16.158	-0.730	-0.172
16.203	-0.730	-0.173
16.260	-0.730	-0.173
16.308	-0.740	-0.174
16.352	-0.740	-0.175
16.404	-0.740	-0.176
16.452	-0.740	-0.177
16.504	-0.750	-0.178
16.552	-0.750	-0.180
16.609	-0.750	-0.180
16.654	-0.750	-0.181
16.702	-0.760	-0.182
16.753	-0.760	-0.183
16.810	-0.760	-0.184
16.853	-0.760	-0.185
16.910	-0.770	-0.187
16.954	-0.770	-0.188
17.003	-0.770	-0.189
17.060	-0.770	-0.190
17.102	-0.780	-0.191
17.159	-0.780	-0.192
17.202	-0.780	-0.193
17.258	-0.780	-0.195
17.304	-0.790	-0.196
17.352	-0.790	-0.197
17.409	-0.790	-0.198
17.461	-0.790	-0.199
17.504	-0.800	-0.200
17.560	-0.800	-0.201
17.604	-0.800	-0.203
17.653	-0.800	-0.205
17.709	-0.810	-0.207
17.754	-0.810	-0.208
17.802	-0.810	-0.210
17.854	-0.810	-0.211
17.902	-0.820	-0.212
17.953	-0.820	-0.214
18.002	-0.820	-0.216
18.058	-0.820	-0.218
18.103	-0.830	-0.220
18.160	-0.830	-0.222
18.201	-0.830	-0.223
18.254	-0.830	-0.225
18.310	-0.840	-0.226
18.354	-0.840	-0.228
18.401	-0.840	-0.230
18.459	-0.840	-0.233
18.502	-0.850	-0.235
18.554	-0.850	-0.236
18.610	-0.850	-0.238
18.652	-0.850	-0.239
18.709	-0.860	-0.241
18.754	-0.860	-0.242
18.811	-0.860	-0.245
18.858	-0.860	-0.247
18.910	-0.870	-0.249
18.953	-0.870	-0.251
19.008	-0.870	-0.252
19.052	-0.870	-0.254
19.109	-0.880	-0.255
19.153	-0.880	-0.257
19.202	-0.880	-0.259
19.262	-0.880	-0.262
19.309	-0.890	-0.264
19.352	-0.890	-0.265
19.404	-0.890	-0.267
19.453	-0.890	-0.268
19.509	-0.900	-0.270
19.554	-0.900	-0.272
19.610	-0.900	-0.274
19.652	-0.900	-0.276
19.713	-0.910	-0.278
19.751	-0.910	-0.280
19.808	-0.910	-0.281
19.852	-0.910	-0.282
19.909	-0.920	-0.284
19.953	-0.920	-0.286
20.004	-0.920	-0.288
20.052	-0.920	-0.290
20.104	-0.930	-0.293
20.160	-0.930	-0.294
20.204	-0.930	-0.296
20.252	-0.930	-0.297
20.309	-0.940	-0.299
20.360	-0.940	-0.301
20.404	-0.940	-0.303
20.459	-0.940	-0.305
20.503	-0.950	-0.307
20.560	-0.950	-0.308
20.604	-0.950	-0.310
20.652	-0.950	-0.311
20.704	-0.960	-0.313
20.760	-0.960	-0.315
20.802	-0.960	-0.317
20.858	-0.960	-0.320
20.904	-0.970	-0.322
20.960	-0.970	-0.324
21.009	-0.970	-0.325
21.060	-0.970	-0.327
21.103	-0.980	-0.328
21.159	-0.980	-0.330
21.203	-0.980	-0.332
21.260	-0.980	-0.335
21.304	-0.990	-0.337
21.352	-0.990	-0.339
21.408	-0.990	-0.340
21.460	-0.990	-0.342
21.511	-1.000	-0.343
21.559	-1.000	-0.345
21.603	-1.000	-0.348
21.660	-1.000	-0.350
21.708	-1.010	-0.352
21.752	-1.010	-0.354
21.804	-1.010	-0.355
21.860	-1.010	-0.357
21.903	-1.020	-0.359
21.961	-1.020	-0.361
22.009	-1.020	-0.363
22.054	-1.020	-0.365
22.110	-1.030	-0.367
22.152	-1.030	-0.369
22.209	-1.030	-0.371
22.260	-1.030	-0.373
22.304	-1.040	-0.374
22.353	-1.040	-0.377
22.411	-1.040	-0.379
22.454	-1.040	-0.382
22.510	-1.050	-0.384
22.554	-1.050	-0.385
22.609	-1.050	-0.387
22.653	-1.050	-0.389
22.710	-1.060	-0.390
22.754	-1.060	-0.393
22.803	-1.060	-0.395
22.864	-1.060	-0.398
22.902	-1.070	-0.400
22.954	-1.070	-0.401
23.010	-1.070	-0.403
23.059	-1.070	-0.405
23.103	-1.080	-0.406
23.160	-1.080	-0.409
23.204	-1.080	-0.411
23.260	-1.080	-0.413
23.312	-1.090	-0.416
23.359	-1.090	-0.417
23.404	-1.090	-0.419
23.460	-1.090	-0.420
23.508	-1.100	-0.422
23.552	-1.100	-0.425
23.604	-1.100	-0.427
23.652	-1.100	-0.429
23.704	-1.110	-0.431
23.752	-1.110	-0.433
23.809	-1.110	-0.435
23.854	-1.110	-0.436
23.911	-1.120	-0.438
23.953	-1.120	-0.441
24.010	-1.120	-0.443
24.052	-1.120	-0.445
24.111	-1.130	-0.448
24.154	-1.130	-0.449
24.211	-1.130	-0.451
24.259	-1.130	-0.453
24.310	-1.140	-0.455
24.354	-1.140	-0.457
24.410	-1.140	-0.459
24.453	-1.140	-0.462
24.502	-1.150	-0.464
24.558	-1.150	-0.466
24.604	-1.150	-0.467
24.664	-1.150	-0.469
24.702	-1.160	-0.471
24.754	-1.160	-0.473
24.810	-1.160	-0.475
24.859	-1.160	-0.478
24.904	-1.170	-0.480
24.961	-1.170	-0.482
25.005	-1.170	-0.483
25.060	-1.170	-0.485
25.112	-1.180	-0.487
25.160	-1.180	-0.489
25.205	-1.180	-0.492
25.261	-1.180	-0.494
25.310	-1.190	-0.496
25.353	-1.190	-0.498
25.405	-1.190	-0.500
25.453	-1.190	-0.501
25.505	-1.200	-0.503
25.562	-1.200	-0.505
25.610	-1.200	-0.508
25.655	-1.200	-0.510
25.711	-1.210	-0.512
25.753	-1.210	-0.514
25.811	-1.210	-0.516
