Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.001
0.020	0.000	0.000
0.054	0.000	0.001
0.102	0.000	0.001
0.153	0.000	0.001
0.202	0.000	0.001
0.252	0.000	0.001
0.306	0.000	0.001
0.352	0.000	0.001
0.402	0.000	0.001
0.454	0.000	0.001
0.506	0.000	0.001
0.554	0.000	0.001
0.606	0.000	0.001
0.660	-0.000	0.001
0.722	-0.000	0.001
0.772	-0.010	0.001
0.824	-0.010	0.001
0.872	-0.010	0.001
0.932	-0.010	0.001
0.979	-0.020	0.001
1.023	-0.020	0.001
1.083	-0.020	0.001
1.122	-0.020	0.001
1.173	-0.030	0.001
1.221	-0.030	0.001
1.274	-0.030	0.001
1.323	-0.030	0.001
1.370	-0.040	0.001
1.423	-0.040	0.001
1.474	-0.040	0.001
1.521	-0.040	0.001
1.573	-0.050	0.001
1.630	-0.050	0.001
1.679	-0.050	0.001
1.722	-0.050	0.001
1.774	-0.060	0.001
1.824	-0.060	0.001
1.872	-0.060	0.001
1.924	-0.060	0.001
1.970	-0.070	0.001
2.020	-0.070	0.001
2.072	-0.070	0.001
2.124	-0.070	0.001
2.172	-0.080	0.001
2.222	-0.080	0.001
2.275	-0.080	0.001
2.321	-0.080	0.001
2.372	-0.090	0.001
2.422	-0.090	0.001
2.470	-0.090	0.001
2.522	-0.090	0.001
2.572	-0.100	0.001
2.624	-0.100	0.001
2.672	-0.100	0.001
2.731	-0.100	0.001
2.773	-0.110	0.001
2.821	-0.110	0.001
2.872	-0.110	0.001
2.923	-0.110	0.001
2.975	-0.120	0.001
3.022	-0.120	0.001
3.073	-0.120	0.001
3.123	-0.120	0.001
3.180	-0.130	0.001
3.222	-0.130	0.001
3.272	-0.130	0.001
3.324	-0.130	0.001
3.371	-0.140	0.001
3.423	-0.140	0.001
3.473	-0.140	0.001
3.528	-0.140	0.001
3.572	-0.150	0.001
3.632	-0.150	0.001
3.674	-0.150	0.001
3.722	-0.150	0.001
3.773	-0.160	0.001
3.823	-0.160	0.001
3.874	-0.160	0.001
3.922	-0.160	0.001
3.974	-0.170	0.001
4.024	-0.170	0.001
4.070	-0.170	0.001
4.123	-0.170	0.001
4.174	-0.180	0.001
4.224	-0.180	0.001
4.272	-0.180	0.001
4.324	-0.180	0.001
4.374	-0.190	0.001
4.420	-0.190	0.001
4.474	-0.190	0.001
4.532	-0.190	0.001
4.574	-0.200	0.001
4.622	-0.200	0.001
4.674	-0.200	0.001
4.724	-0.200	0.001
4.770	-0.210	0.001
4.822	-0.210	0.001
4.874	-0.210	0.001
4.924	-0.210	0.001
4.979	-0.220	0.001
5.022	-0.220	0.001
5.072	-0.220	0.001
5.122	-0.220	0.001
