Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.001
0.022	0.000	0.001
0.057	0.000	0.001
0.103	0.000	0.001
0.155	0.000	0.000
0.207	0.000	0.001
0.255	0.000	0.001
0.307	0.000	0.001
0.353	0.000	0.001
0.403	0.000	0.001
0.455	0.000	0.001
0.502	0.000	0.001
0.553	0.000	0.001
0.607	0.000	0.001
0.653	0.000	0.001
0.705	0.000	0.001
0.758	0.000	0.001
0.803	0.000	0.001
0.858	-0.000	0.001
0.924	-0.000	0.001
0.975	-0.010	0.001
1.022	-0.010	0.001
1.075	-0.010	0.001
1.123	-0.010	0.001
1.174	-0.020	0.001
1.230	-0.020	0.001
1.274	-0.020	0.001
1.321	-0.020	0.001
1.371	-0.030	0.001
1.425	-0.030	0.001
1.472	-0.030	0.001
1.522	-0.030	0.001
1.575	-0.040	0.001
1.621	-0.040	0.001
1.675	-0.040	0.001
1.724	-0.040	0.001
1.781	-0.050	0.001
1.823	-0.050	0.001
1.874	-0.050	0.001
1.926	-0.050	0.001
1.973	-0.060	0.001
2.025	-0.060	0.001
2.075	-0.060	0.001
2.122	-0.060	0.001
2.174	-0.070	0.001
2.233	-0.070	0.001
2.280	-0.070	0.001
2.324	-0.070	0.001
2.375	-0.080	0.001
2.425	-0.080	0.001
2.473	-0.080	0.001
2.525	-0.080	0.001
2.571	-0.090	0.001
2.623	-0.090	0.001
2.675	-0.090	0.001
2.731	-0.090	0.001
2.781	-0.100	0.001
2.823	-0.100	0.001
2.875	-0.100	0.001
2.923	-0.100	0.001
2.973	-0.110	0.001
3.026	-0.110	0.001
3.074	-0.110	0.001
3.132	-0.110	0.001
3.174	-0.120	0.001
3.226	-0.120	0.001
3.274	-0.120	0.001
3.324	-0.120	0.001
3.375	-0.130	0.001
3.422	-0.130	0.001
3.474	-0.130	0.001
3.524	-0.130	0.001
3.576	-0.140	0.001
3.624	-0.140	0.001
3.674	-0.140	0.001
3.726	-0.140	0.001
3.782	-0.150	0.001
3.824	-0.150	0.001
3.874	-0.150	0.001
3.926	-0.150	0.001
3.974	-0.160	0.001
4.032	-0.160	0.001
4.075	-0.160	0.001
4.132	-0.160	0.001
4.174	-0.170	0.001
4.224	-0.170	0.001
4.274	-0.170	0.001
4.322	-0.170	0.001
4.374	-0.180	0.001
4.425	-0.180	0.001
4.481	-0.180	0.001
4.524	-0.180	0.001
4.574	-0.190	0.001
4.626	-0.190	0.001
4.672	-0.190	0.001
4.724	-0.190	0.001
4.774	-0.200	0.001
4.826	-0.200	0.001
4.874	-0.200	0.001
4.933	-0.200	0.001
4.974	-0.210	0.001
5.022	-0.210	0.001
5.074	-0.210	0.001
5.124	-0.210	0.001
5.174	-0.220	0.001
5.222	-0.220	0.001
5.274	-0.220	0.001
5.324	-0.220	0.001
5.376	-0.230	0.001
5.427	-0.230	0.001
5.476	-0.230	0.001
5.523	-0.230	0.001
5.575	-0.240	0.001
5.626	-0.240	0.001
5.676	-0.240	0.001
5.722	-0.240	0.001
5.774	-0.250	0.001
5.834	-0.250	0.001
5.875	-0.250	0.001
5.923	-0.250	0.001
5.974	-0.260	0.001
6.024	-0.260	0.001
6.075	-0.260	0.001
6.132	-0.260	0.001
6.174	-0.270	0.001
6.224	-0.270	0.001
6.276	-0.270	0.001
6.327	-0.270	0.001
6.376	-0.280	0.001
6.422	-0.280	0.000
6.474	-0.280	-0.002
6.527	-0.280	-0.003
6.576	-0.290	-0.004
6.624	-0.290	-0.005
6.675	-0.290	-0.005
6.734	-0.290	-0.006
6.777	-0.300	-0.008
6.827	-0.300	-0.009
6.873	-0.300	-0.010
6.923	-0.300	-0.011
6.974	-0.310	-0.012
7.027	-0.310	-0.013
7.076	-0.310	-0.014
7.124	-0.310	-0.015
7.183	-0.320	-0.016
7.226	-0.320	-0.017
7.276	-0.320	-0.019
