Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.001
0.018	0.000	0.001
0.040	0.000	0.001
0.083	0.000	0.001
0.130	0.000	0.001
0.178	0.000	0.001
0.234	0.000	0.001
0.283	0.000	0.001
0.328	0.000	0.001
0.383	0.000	0.001
0.432	0.000	0.001
0.479	0.000	0.001
0.534	0.000	0.001
0.583	0.000	0.001
0.631	0.000	0.001
0.682	0.000	0.001
0.731	0.000	0.001
0.780	0.000	0.000
0.834	0.000	0.001
0.883	0.000	0.001
0.938	-0.000	0.001
0.998	-0.000	0.001
1.048	-0.010	0.001
1.100	-0.010	0.001
1.149	-0.010	0.001
1.206	-0.010	0.001
1.248	-0.020	0.001
1.301	-0.020	0.001
1.348	-0.020	0.001
1.399	-0.020	0.001
1.450	-0.030	0.000
1.499	-0.030	0.001
1.550	-0.030	0.001
1.601	-0.030	0.001
1.648	-0.040	0.001
1.700	-0.040	0.001
1.750	-0.040	0.001
1.797	-0.040	0.001
1.851	-0.050	0.001
1.897	-0.050	0.001
1.948	-0.050	0.001
1.999	-0.050	0.001
2.047	-0.060	0.001
2.099	-0.060	0.001
2.149	-0.060	0.001
2.201	-0.060	0.001
2.247	-0.070	0.001
2.298	-0.070	0.001
2.349	-0.070	0.001
2.397	-0.070	0.001
2.449	-0.080	0.001
2.499	-0.080	0.001
2.551	-0.080	0.001
2.599	-0.080	0.001
2.658	-0.090	0.001
2.701	-0.090	0.001
2.748	-0.090	0.001
2.800	-0.090	0.001
2.850	-0.100	0.001
2.905	-0.100	0.001
2.949	-0.100	0.001
3.005	-0.100	0.001
3.046	-0.110	0.001
3.099	-0.110	0.001
3.151	-0.110	0.001
3.200	-0.110	0.001
3.255	-0.120	0.001
3.299	-0.120	0.001
3.351	-0.120	0.001
3.401	-0.120	0.001
3.447	-0.130	0.001
3.500	-0.130	0.001
3.559	-0.130	0.001
3.601	-0.130	0.001
3.648	-0.140	0.001
3.700	-0.140	0.001
3.750	-0.140	0.001
3.801	-0.140	0.001
3.849	-0.150	0.001
3.900	-0.150	0.001
3.950	-0.150	0.001
4.007	-0.150	0.001
4.049	-0.160	0.001
4.098	-0.160	0.001
4.150	-0.160	0.001
4.198	-0.160	0.001
4.249	-0.170	0.001
4.299	-0.170	0.001
4.351	-0.170	0.001
4.398	-0.170	0.001
4.456	-0.180	0.001
4.499	-0.180	0.001
4.555	-0.180	0.001
4.598	-0.180	0.001
4.648	-0.190	0.001
4.699	-0.190	0.001
4.751	-0.190	0.001
4.798	-0.190	0.001
4.849	-0.200	0.001
4.901	-0.200	0.001
4.947	-0.200	0.001
4.997	-0.200	0.001
5.048	-0.210	0.001
5.101	-0.210	0.001
5.147	-0.210	0.001
5.196	-0.210	0.001
5.248	-0.220	0.001
5.300	-0.220	0.001
5.359	-0.220	0.001
5.401	-0.220	0.001
5.448	-0.230	0.001
5.499	-0.230	0.001
5.549	-0.230	0.001
5.600	-0.230	0.000
5.647	-0.240	-0.001
5.699	-0.240	-0.002
5.749	-0.240	-0.002
5.808	-0.240	-0.003
5.850	-0.250	-0.004
5.900	-0.250	-0.004
5.955	-0.250	-0.005
5.999	-0.250	-0.005
6.050	-0.260	-0.006
6.100	-0.260	-0.006
6.156	-0.260	-0.007
6.205	-0.260	-0.008
6.255	-0.270	-0.008
6.298	-0.270	-0.009
6.351	-0.270	-0.009
6.397	-0.270	-0.009
6.447	-0.280	-0.010
6.498	-0.280	-0.011
6.549	-0.280	-0.012
6.600	-0.280	-0.012
6.651	-0.290	-0.013
6.697	-0.290	-0.013
6.749	-0.290	-0.013
6.799	-0.290	-0.014
6.851	-0.300	-0.015
6.901	-0.300	-0.016
6.948	-0.300	-0.016
6.998	-0.300	-0.017
7.050	-0.310	-0.017
7.097	-0.310	-0.018
7.156	-0.310	-0.018
7.199	-0.310	-0.019
7.249	-0.320	-0.020
7.301	-0.320	-0.020
7.350	-0.320	-0.021
7.406	-0.320	-0.022
7.449	-0.330	-0.023
7.501	-0.330	-0.023
7.551	-0.330	-0.024
7.597	-0.330	-0.024
7.647	-0.340	-0.026
7.698	-0.340	-0.026
7.749	-0.340	-0.027
7.801	-0.340	-0.028
7.848	-0.350	-0.028
7.897	-0.350	-0.029
7.949	-0.350	-0.029
7.999	-0.350	-0.030
8.058	-0.360	-0.031
8.101	-0.360	-0.031
8.148	-0.360	-0.032
8.200	-0.360	-0.032
8.250	-0.370	-0.032
8.301	-0.370	-0.033
8.351	-0.370	-0.034
8.398	-0.370	-0.034
8.449	-0.380	-0.035
8.501	-0.380	-0.035
8.547	-0.380	-0.036
8.606	-0.380	-0.036
8.649	-0.390	-0.037
8.698	-0.390	-0.037
8.749	-0.390	-0.038
8.800	-0.390	-0.038
8.855	-0.400	-0.039
8.899	-0.400	-0.040
8.958	-0.400	-0.040
9.000	-0.400	-0.041
9.050	-0.410	-0.041
9.101	-0.410	-0.042
9.151	-0.410	-0.042
9.198	-0.410	-0.043
9.249	-0.420	-0.044
9.301	-0.420	-0.045
9.351	-0.420	-0.045
9.409	-0.420	-0.046
9.451	-0.430	-0.046
9.501	-0.430	-0.046
9.547	-0.430	-0.047
9.599	-0.430	-0.048
9.650	-0.440	-0.049
9.699	-0.440	-0.050
9.751	-0.440	-0.051
9.801	-0.440	-0.051
9.847	-0.450	-0.052
9.896	-0.450	-0.053
9.949	-0.450	-0.054
10.000	-0.450	-0.055
10.049	-0.460	-0.057
10.101	-0.460	-0.058
10.151	-0.460	-0.060
10.205	-0.460	-0.061
10.252	-0.470	-0.062
10.298	-0.470	-0.063
10.349	-0.470	-0.064
10.399	-0.470	-0.066
10.450	-0.480	-0.068
10.500	-0.480	-0.070
10.551	-0.480	-0.071
10.601	-0.480	-0.072
10.648	-0.490	-0.074
10.700	-0.490	-0.075
10.758	-0.490	-0.076
10.801	-0.490	-0.078
10.851	-0.500	-0.080
10.905	-0.500	-0.082
10.978	-0.500	-0.083
11.014	-0.500	-0.085
11.079	-0.510	-0.086
11.118	-0.510	-0.087
11.152	-0.510	-0.089
11.198	-0.510	-0.090
11.248	-0.520	-0.092
11.306	-0.520	-0.094
11.349	-0.520	-0.096
11.401	-0.520	-0.097
11.452	-0.530	-0.098
11.502	-0.530	-0.099
11.557	-0.530	-0.101
11.643	-0.530	-0.102
11.672	-0.540	-0.104
11.711	-0.540	-0.106
11.751	-0.540	-0.108
11.815	-0.540	-0.109
11.850	-0.550	-0.110
11.906	-0.550	-0.111
11.958	-0.550	-0.113
12.002	-0.550	-0.115
12.058	-0.560	-0.116
12.106	-0.560	-0.118
12.150	-0.560	-0.120
12.201	-0.560	-0.121
12.266	-0.570	-0.122
12.301	-0.570	-0.123
12.383	-0.570	-0.125
12.416	-0.570	-0.127
12.464	-0.580	-0.129
12.503	-0.580	-0.131
12.557	-0.580	-0.132
12.601	-0.580	-0.133
12.657	-0.590	-0.135
12.701	-0.590	-0.136
12.752	-0.590	-0.138
12.800	-0.590	-0.139
12.858	-0.600	-0.141
12.902	-0.600	-0.143
12.973	-0.600	-0.144
13.070	-0.610	-0.147
13.101	-0.610	-0.148
13.157	-0.610	-0.149
13.202	-0.610	-0.151
13.258	-0.620	-0.153
13.300	-0.620	-0.155
13.357	-0.620	-0.156
13.400	-0.620	-0.157
13.460	-0.630	-0.158
13.508	-0.630	-0.160
13.557	-0.630	-0.161
13.601	-0.630	-0.162
13.652	-0.640	-0.164
13.701	-0.640	-0.165
13.751	-0.640	-0.166
13.808	-0.640	-0.166
13.850	-0.650	-0.167
13.908	-0.650	-0.168
13.952	-0.650	-0.168
14.007	-0.650	-0.169
14.051	-0.660	-0.170
14.106	-0.660	-0.171
14.150	-0.660	-0.172
14.202	-0.660	-0.172
14.250	-0.670	-0.173
14.308	-0.670	-0.173
14.360	-0.670	-0.174
14.407	-0.670	-0.175
14.450	-0.680	-0.176
14.506	-0.680	-0.177
14.558	-0.680	-0.178
14.602	-0.680	-0.179
14.650	-0.690	-0.180
14.707	-0.690	-0.180
14.750	-0.690	-0.181
14.811	-0.690	-0.183
14.850	-0.700	-0.184
14.902	-0.700	-0.185
14.958	-0.700	-0.186
15.007	-0.700	-0.187
15.050	-0.710	-0.187
15.102	-0.710	-0.188
15.150	-0.710	-0.189
15.202	-0.710	-0.191
15.257	-0.720	-0.192
15.301	-0.720	-0.193
15.350	-0.720	-0.194
15.407	-0.720	-0.195
15.458	-0.730	-0.195
15.502	-0.730	-0.197
15.558	-0.730	-0.198
15.602	-0.730	-0.199
15.657	-0.740	-0.201
15.702	-0.740	-0.203
15.750	-0.740	-0.204
15.802	-0.740	-0.205
15.858	-0.750	-0.206
15.900	-0.750	-0.207
15.957	-0.750	-0.209
16.000	-0.750	-0.211
16.057	-0.760	-0.213
16.102	-0.760	-0.215
16.149	-0.760	-0.216
16.201	-0.760	-0.218
16.252	-0.770	-0.219
16.300	-0.770	-0.220
16.352	-0.770	-0.222
16.399	-0.770	-0.224
16.457	-0.780	-0.226
16.502	-0.780	-0.228
16.557	-0.780	-0.229
16.609	-0.780	-0.231
16.656	-0.790	-0.232
16.708	-0.790	-0.234
16.752	-0.790	-0.235
16.801	-0.790	-0.238
16.857	-0.800	-0.240
16.900	-0.800	-0.241
16.957	-0.800	-0.243
17.000	-0.800	-0.245
17.060	-0.810	-0.246
17.108	-0.810	-0.247
17.156	-0.810	-0.249
17.200	-0.810	-0.251
17.252	-0.820	-0.253
17.308	-0.820	-0.255
