Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.001
0.021	0.000	0.001
0.053	0.000	0.001
0.099	0.000	0.001
0.150	0.000	0.001
0.201	0.000	0.001
0.253	0.000	0.001
0.298	0.000	0.001
0.351	0.000	0.001
0.399	0.000	0.001
0.451	0.000	0.001
0.498	0.000	0.001
0.548	0.000	0.001
0.599	0.000	0.001
0.651	0.000	0.001
0.698	0.000	0.001
0.751	0.000	0.001
0.798	0.000	0.001
0.850	0.000	0.001
0.910	-0.000	0.001
0.969	-0.000	0.001
1.017	-0.010	0.001
1.069	-0.010	0.001
1.120	-0.010	0.001
1.176	-0.010	0.001
1.220	-0.020	0.001
1.268	-0.020	0.001
1.318	-0.020	0.001
1.376	-0.020	0.001
1.419	-0.030	0.001
1.469	-0.030	0.001
1.521	-0.030	0.001
1.569	-0.030	0.001
1.621	-0.040	0.001
1.671	-0.040	0.001
1.718	-0.040	0.001
1.771	-0.040	0.001
1.820	-0.050	0.001
1.868	-0.050	0.001
1.921	-0.050	0.001
1.967	-0.050	0.001
2.018	-0.060	0.001
2.069	-0.060	0.001
2.125	-0.060	0.001
2.169	-0.060	0.001
2.218	-0.070	0.001
2.271	-0.070	0.001
2.317	-0.070	0.001
2.368	-0.070	0.001
2.420	-0.080	0.001
2.467	-0.080	0.001
2.519	-0.080	0.001
2.569	-0.080	0.001
2.621	-0.090	0.000
2.669	-0.090	0.001
2.728	-0.090	0.001
2.771	-0.090	0.001
2.818	-0.100	0.001
2.870	-0.100	0.001
2.920	-0.100	0.001
2.976	-0.100	0.001
3.019	-0.110	0.001
3.071	-0.110	0.001
3.121	-0.110	0.001
3.169	-0.110	0.001
3.220	-0.120	0.001
3.271	-0.120	0.001
3.326	-0.120	0.001
3.369	-0.120	0.001
3.421	-0.130	0.001
3.471	-0.130	0.001
3.518	-0.130	0.001
3.570	-0.130	0.000
3.629	-0.140	0.001
3.671	-0.140	0.001
3.719	-0.140	0.001
3.771	-0.140	0.001
3.821	-0.150	0.001
3.867	-0.150	0.001
3.920	-0.150	0.001
3.975	-0.150	0.001
4.021	-0.160	0.001
4.069	-0.160	0.001
4.121	-0.160	0.001
4.171	-0.160	0.001
4.217	-0.170	0.001
4.270	-0.170	0.001
4.321	-0.170	0.001
4.371	-0.170	0.001
4.418	-0.180	0.001
4.471	-0.180	0.001
4.517	-0.180	0.001
4.567	-0.180	0.001
4.620	-0.190	0.001
4.671	-0.190	0.001
4.721	-0.190	0.001
4.768	-0.190	0.001
4.820	-0.200	0.001
4.867	-0.200	0.001
4.918	-0.200	0.001
4.970	-0.200	0.001
5.021	-0.210	0.001
5.071	-0.210	0.001
5.117	-0.210	0.001
5.170	-0.210	0.001
5.221	-0.220	0.001
5.271	-0.220	0.001
5.317	-0.220	0.001
5.369	-0.220	0.001
5.428	-0.230	0.001
5.470	-0.230	0.001
5.518	-0.230	0.001
5.569	-0.230	0.001
5.619	-0.240	0.001
5.670	-0.240	-0.000
5.717	-0.240	-0.001
5.769	-0.240	-0.002
5.819	-0.250	-0.002
5.878	-0.250	-0.003
5.920	-0.250	-0.003
5.970	-0.250	-0.004
6.021	-0.260	-0.005
6.069	-0.260	-0.006
6.120	-0.260	-0.006
6.170	-0.260	-0.007
6.225	-0.270	-0.007
6.276	-0.270	-0.008
6.326	-0.270	-0.008
6.368	-0.270	-0.009
6.421	-0.280	-0.009
6.467	-0.280	-0.010
6.517	-0.280	-0.011
6.569	-0.280	-0.012
6.619	-0.290	-0.012
6.671	-0.290	-0.013
6.721	-0.290	-0.013
6.769	-0.290	-0.014
6.820	-0.300	-0.015
6.870	-0.300	-0.016
6.925	-0.300	-0.016
6.976	-0.300	-0.017
7.019	-0.310	-0.017
7.069	-0.310	-0.018
7.120	-0.310	-0.019
7.168	-0.310	-0.020
7.226	-0.320	-0.020
7.269	-0.320	-0.021
7.319	-0.320	-0.022
7.370	-0.320	-0.023
7.420	-0.330	-0.024
7.475	-0.330	-0.024
7.519	-0.330	-0.025
7.571	-0.330	-0.026
7.621	-0.340	-0.027
7.667	-0.340	-0.028
7.717	-0.340	-0.030
7.768	-0.340	-0.030
7.819	-0.350	-0.031
7.871	-0.350	-0.032
7.918	-0.350	-0.033
7.968	-0.350	-0.034
8.019	-0.360	-0.034
8.069	-0.360	-0.035
8.128	-0.360	-0.036
8.171	-0.360	-0.037
8.219	-0.370	-0.037
8.270	-0.370	-0.038
8.320	-0.370	-0.038
8.371	-0.370	-0.039
8.421	-0.380	-0.039
8.468	-0.380	-0.040
8.519	-0.380	-0.041
8.570	-0.380	-0.042
8.626	-0.390	-0.042
8.675	-0.390	-0.043
8.719	-0.390	-0.043
8.768	-0.390	-0.044
8.819	-0.400	-0.045
8.870	-0.400	-0.046
8.921	-0.400	-0.046
8.969	-0.400	-0.047
9.027	-0.410	-0.048
9.069	-0.410	-0.048
9.119	-0.410	-0.049
9.171	-0.410	-0.049
9.221	-0.420	-0.050
9.275	-0.420	-0.051
9.319	-0.420	-0.052
9.370	-0.420	-0.052
9.420	-0.430	-0.053
9.478	-0.430	-0.053
9.520	-0.430	-0.054
9.571	-0.430	-0.055
9.621	-0.440	-0.056
9.669	-0.440	-0.057
9.719	-0.440	-0.057
9.769	-0.440	-0.058
9.820	-0.450	-0.058
9.870	-0.450	-0.059
9.929	-0.450	-0.060
9.971	-0.450	-0.061
10.018	-0.460	-0.063
10.069	-0.460	-0.064
10.119	-0.460	-0.066
10.170	-0.460	-0.067
10.220	-0.470	-0.068
10.271	-0.470	-0.070
10.321	-0.470	-0.071
10.369	-0.470	-0.073
10.420	-0.480	-0.076
10.469	-0.480	-0.078
10.521	-0.480	-0.079
10.571	-0.480	-0.081
10.625	-0.490	-0.082
10.675	-0.490	-0.084
10.718	-0.490	-0.086
10.770	-0.490	-0.088
10.829	-0.500	-0.090
10.871	-0.500	-0.092
10.921	-0.500	-0.094
10.967	-0.500	-0.096
11.017	-0.510	-0.097
11.069	-0.510	-0.099
11.121	-0.510	-0.100
11.176	-0.510	-0.102
11.227	-0.520	-0.105
11.279	-0.520	-0.107
11.327	-0.520	-0.109
11.369	-0.520	-0.110
11.426	-0.530	-0.112
11.471	-0.530	-0.113
11.527	-0.530	-0.115
11.570	-0.530	-0.117
11.627	-0.540	-0.120
11.669	-0.540	-0.122
11.730	-0.540	-0.124
11.769	-0.540	-0.125
11.827	-0.550	-0.127
11.871	-0.550	-0.128
11.925	-0.550	-0.130
11.969	-0.550	-0.132
12.021	-0.560	-0.135
12.069	-0.560	-0.137
12.121	-0.560	-0.139
12.169	-0.560	-0.140
12.227	-0.570	-0.142
12.269	-0.570	-0.144
12.321	-0.570	-0.146
12.377	-0.570	-0.148
12.421	-0.580	-0.151
12.476	-0.580	-0.153
12.521	-0.580	-0.155
12.569	-0.580	-0.156
12.629	-0.590	-0.158
12.677	-0.590	-0.159
12.719	-0.590	-0.161
12.776	-0.590	-0.164
12.819	-0.600	-0.166
12.871	-0.600	-0.168
12.920	-0.600	-0.170
12.977	-0.600	-0.171
13.019	-0.610	-0.172
13.080	-0.610	-0.174
13.118	-0.610	-0.176
13.170	-0.610	-0.177
13.227	-0.620	-0.179
13.271	-0.620	-0.181
13.319	-0.620	-0.182
13.370	-0.620	-0.183
13.427	-0.630	-0.184
13.469	-0.630	-0.184
13.530	-0.630	-0.185
13.569	-0.630	-0.186
13.626	-0.640	-0.187
13.670	-0.640	-0.188
13.721	-0.640	-0.189
13.768	-0.640	-0.189
13.820	-0.650	-0.190
13.877	-0.650	-0.191
13.919	-0.650	-0.192
13.977	-0.650	-0.193
14.021	-0.660	-0.194
14.076	-0.660	-0.195
14.120	-0.660	-0.197
14.171	-0.660	-0.197
14.219	-0.670	-0.198
14.271	-0.670	-0.199
14.319	-0.670	-0.200
14.377	-0.670	-0.202
14.428	-0.680	-0.203
14.476	-0.680	-0.204
14.527	-0.680	-0.206
14.571	-0.680	-0.206
14.627	-0.690	-0.207
14.671	-0.690	-0.209
14.719	-0.690	-0.210
14.776	-0.690	-0.211
14.819	-0.700	-0.213
14.879	-0.700	-0.214
14.928	-0.700	-0.216
14.971	-0.700	-0.216
15.028	-0.710	-0.217
15.072	-0.710	-0.218
15.120	-0.710	-0.220
15.171	-0.710	-0.222
15.228	-0.720	-0.224
15.271	-0.720	-0.226
15.332	-0.720	-0.227
15.370	-0.720	-0.229
15.428	-0.730	-0.230
15.472	-0.730	-0.231
15.527	-0.730	-0.233
15.571	-0.730	-0.236
15.627	-0.740	-0.238
15.671	-0.740	-0.240
15.727	-0.740	-0.242
15.772	-0.740	-0.243
15.828	-0.750	-0.245
15.870	-0.750	-0.247
15.927	-0.750	-0.249
15.970	-0.750	-0.251
16.027	-0.760	-0.254
16.078	-0.760	-0.256
16.126	-0.760	-0.258
16.171	-0.760	-0.260
16.232	-0.770	-0.261
16.270	-0.770	-0.263
16.322	-0.770	-0.265
16.370	-0.770	-0.267
16.422	-0.780	-0.270
16.478	-0.780	-0.272
16.527	-0.780	-0.275
16.571	-0.780	-0.276
16.622	-0.790	-0.278
16.678	-0.790	-0.280
16.722	-0.790	-0.282
16.777	-0.790	-0.285
16.822	-0.800	-0.287
16.870	-0.800	-0.290
16.927	-0.800	-0.292
16.978	-0.800	-0.293
17.022	-0.810	-0.295
17.078	-0.810	-0.297
17.130	-0.810	-0.299
17.177	-0.810	-0.302
17.222	-0.820	-0.304
17.270	-0.820	-0.307
17.321	-0.820	-0.309
17.377	-0.820	-0.311
17.420	-0.830	-0.312
17.477	-0.830	-0.314
17.528	-0.830	-0.317
17.576	-0.830	-0.319
17.620	-0.840	-0.322
17.672	-0.840	-0.324
17.728	-0.840	-0.327
17.770	-0.840	-0.328
17.826	-0.850	-0.330
17.878	-0.850	-0.332
17.922	-0.850	-0.334
17.970	-0.850	-0.337
18.030	-0.860	-0.340
18.078	-0.860	-0.342
18.120	-0.860	-0.344
18.176	-0.860	-0.346
18.228	-0.870	-0.348
18.272	-0.870	-0.350
18.320	-0.870	-0.352
18.376	-0.870	-0.355
18.427	-0.880	-0.358
18.479	-0.880	-0.360
18.526	-0.880	-0.362
18.578	-0.880	-0.364
18.621	-0.890	-0.366
18.670	-0.890	-0.368
18.722	-0.890	-0.370
18.777	-0.890	-0.373
18.821	-0.900	-0.376
18.872	-0.900	-0.379
18.927	-0.900	-0.381
18.971	-0.900	-0.383
19.020	-0.910	-0.385
19.072	-0.910	-0.387
19.127	-0.910	-0.389
19.171	-0.910	-0.391
19.222	-0.920	-0.394
19.270	-0.920	-0.397
19.322	-0.920	-0.399
19.379	-0.920	-0.401
19.422	-0.930	-0.403
19.477	-0.930	-0.405
19.521	-0.930	-0.407
19.572	-0.930	-0.410
19.620	-0.940	-0.413
19.671	-0.940	-0.415
19.728	-0.940	-0.418
