Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.017	0.000	0.000
0.047	0.000	0.001
0.097	0.000	0.001
0.148	0.000	0.000
0.196	0.000	0.000
0.247	0.000	0.000
0.296	0.000	0.000
0.346	0.000	0.000
0.400	0.000	0.000
0.446	0.000	0.001
0.496	0.000	0.001
0.548	0.000	0.000
0.600	0.000	0.000
0.655	-0.000	0.000
0.716	-0.000	0.001
0.769	-0.010	0.000
0.816	-0.010	0.000
0.866	-0.010	0.001
0.914	-0.010	0.000
0.968	-0.020	0.001
1.015	-0.020	0.000
1.065	-0.020	0.000
1.118	-0.020	0.001
1.166	-0.030	0.000
1.217	-0.030	0.000
1.269	-0.030	0.001
1.317	-0.030	0.000
1.369	-0.040	0.000
1.419	-0.040	0.000
1.465	-0.040	0.001
1.518	-0.040	0.001
1.569	-0.050	0.001
1.616	-0.050	0.000
1.668	-0.050	0.001
1.724	-0.050	0.001
1.773	-0.060	0.000
1.817	-0.060	0.001
1.869	-0.060	0.001
1.919	-0.060	0.001
1.966	-0.070	0.000
2.019	-0.070	0.000
2.074	-0.070	0.000
2.124	-0.070	0.000
2.167	-0.080	0.001
2.220	-0.080	0.000
2.267	-0.080	0.001
2.317	-0.080	0.001
2.369	-0.090	0.001
2.416	-0.090	0.001
2.467	-0.090	0.001
2.517	-0.090	0.001
2.574	-0.100	0.001
2.617	-0.100	0.001
2.667	-0.100	0.001
2.719	-0.100	0.001
2.767	-0.110	0.001
2.826	-0.110	0.000
2.868	-0.110	0.001
2.916	-0.110	0.001
2.967	-0.120	0.001
3.017	-0.120	0.000
3.069	-0.120	0.001
3.117	-0.120	0.001
3.169	-0.130	0.000
3.218	-0.130	0.001
3.275	-0.130	0.000
3.317	-0.130	0.001
3.367	-0.140	0.001
3.419	-0.140	0.000
3.467	-0.140	0.001
3.518	-0.140	0.000
3.567	-0.150	0.001
3.619	-0.150	0.001
3.667	-0.150	0.001
3.727	-0.150	0.001
3.769	-0.160	0.000
3.816	-0.160	0.001
3.868	-0.160	0.001
3.918	-0.160	0.001
3.969	-0.170	0.001
4.017	-0.170	0.001
4.069	-0.170	0.000
4.119	-0.170	0.001
4.165	-0.180	0.001
4.218	-0.180	0.001
4.268	-0.180	0.001
4.319	-0.180	0.000
4.367	-0.190	0.001
4.419	-0.190	0.001
4.469	-0.190	0.001
4.516	-0.190	0.000
4.568	-0.200	-0.001
4.627	-0.200	-0.001
4.674	-0.200	-0.002
4.724	-0.200	-0.002
4.767	-0.210	-0.003
4.817	-0.210	-0.003
4.869	-0.210	-0.003
4.916	-0.210	-0.004
4.967	-0.220	-0.004
5.017	-0.220	-0.005
5.076	-0.220	-0.005
5.118	-0.220	-0.006
5.168	-0.230	-0.006
5.219	-0.230	-0.006
5.267	-0.230	-0.006
5.318	-0.230	-0.007
5.367	-0.240	-0.007
5.419	-0.240	-0.008
5.470	-0.240	-0.008
5.524	-0.240	-0.009
5.567	-0.250	-0.009
5.619	-0.250	-0.009
5.674	-0.250	-0.010
5.719	-0.250	-0.010
5.766	-0.260	-0.010
5.817	-0.260	-0.011
5.869	-0.260	-0.012
5.919	-0.260	-0.012
5.975	-0.270	-0.012
6.017	-0.270	-0.013
6.067	-0.270	-0.013
6.119	-0.270	-0.013
6.169	-0.280	-0.014
6.216	-0.280	-0.015
6.267	-0.280	-0.015
6.318	-0.280	-0.016
6.375	-0.290	-0.016
6.424	-0.290	-0.016
6.467	-0.290	-0.017
6.517	-0.290	-0.017
6.568	-0.300	-0.018
6.619	-0.300	-0.018
6.674	-0.300	-0.019
6.717	-0.300	-0.020
6.769	-0.310	-0.020
6.819	-0.310	-0.020
6.866	-0.310	-0.021
6.915	-0.310	-0.021
6.966	-0.320	-0.022
7.017	-0.320	-0.023
7.069	-0.320	-0.023
7.117	-0.320	-0.024
7.165	-0.330	-0.024
7.217	-0.330	-0.025
7.268	-0.330	-0.026
7.327	-0.330	-0.026
7.369	-0.340	-0.027
7.417	-0.340	-0.028
7.469	-0.340	-0.028
7.517	-0.340	-0.029
7.569	-0.350	-0.030
7.619	-0.350	-0.030
7.666	-0.350	-0.031
7.717	-0.350	-0.031
7.769	-0.360	-0.032
7.825	-0.360	-0.033
7.874	-0.360	-0.034
7.917	-0.360	-0.034
7.967	-0.370	-0.035
8.019	-0.370	-0.035
8.068	-0.370	-0.036
8.124	-0.370	-0.036
8.167	-0.380	-0.037
8.227	-0.380	-0.038
8.269	-0.380	-0.038
8.319	-0.380	-0.039
8.373	-0.390	-0.039
8.424	-0.390	-0.039
8.467	-0.390	-0.040
8.519	-0.390	-0.040
8.566	-0.400	-0.041
8.615	-0.400	-0.041
8.674	-0.400	-0.042
8.717	-0.400	-0.042
8.767	-0.410	-0.042
8.818	-0.410	-0.042
8.866	-0.410	-0.043
8.917	-0.410	-0.043
8.967	-0.420	-0.044
9.018	-0.420	-0.044
9.067	-0.420	-0.045
9.126	-0.420	-0.045
9.169	-0.430	-0.045
9.215	-0.430	-0.046
9.267	-0.430	-0.046
9.317	-0.430	-0.046
9.367	-0.440	-0.047
9.417	-0.440	-0.048
9.469	-0.440	-0.048
9.518	-0.440	-0.048
9.574	-0.450	-0.049
9.616	-0.450	-0.049
9.666	-0.450	-0.049
9.717	-0.450	-0.050
9.767	-0.460	-0.051
9.817	-0.460	-0.051
9.868	-0.460	-0.052
9.919	-0.460	-0.052
9.967	-0.470	-0.053
10.024	-0.470	-0.053
10.067	-0.470	-0.054
10.117	-0.470	-0.054
10.167	-0.480	-0.055
10.217	-0.480	-0.056
10.269	-0.480	-0.057
10.315	-0.480	-0.057
10.367	-0.490	-0.058
10.417	-0.490	-0.058
10.475	-0.490	-0.059
10.517	-0.490	-0.060
10.567	-0.500	-0.061
10.618	-0.500	-0.063
10.674	-0.500	-0.064
10.717	-0.500	-0.065
10.766	-0.510	-0.065
10.817	-0.510	-0.066
10.867	-0.510	-0.067
10.927	-0.510	-0.068
10.969	-0.520	-0.069
11.015	-0.520	-0.071
11.067	-0.520	-0.072
11.117	-0.520	-0.073
11.168	-0.530	-0.074
11.217	-0.530	-0.074
11.270	-0.530	-0.075
11.319	-0.530	-0.077
11.366	-0.540	-0.078
11.417	-0.540	-0.079
11.467	-0.540	-0.080
11.519	-0.540	-0.081
11.569	-0.550	-0.082
11.619	-0.550	-0.083
11.669	-0.550	-0.084
11.716	-0.550	-0.085
11.767	-0.560	-0.086
11.827	-0.560	-0.088
11.868	-0.560	-0.089
11.919	-0.560	-0.089
11.970	-0.570	-0.090
12.019	-0.570	-0.091
12.066	-0.570	-0.092
12.117	-0.570	-0.093
12.169	-0.580	-0.095
12.219	-0.580	-0.096
12.277	-0.580	-0.097
12.320	-0.580	-0.098
12.369	-0.590	-0.099
12.416	-0.590	-0.099
12.467	-0.590	-0.100
12.519	-0.590	-0.102
12.574	-0.600	-0.103
12.619	-0.600	-0.104
12.674	-0.600	-0.105
12.725	-0.600	-0.106
12.769	-0.610	-0.107
12.819	-0.610	-0.108
12.875	-0.610	-0.109
12.917	-0.610	-0.110
12.973	-0.620	-0.111
13.025	-0.620	-0.113
13.069	-0.620	-0.114
13.125	-0.620	-0.115
13.174	-0.630	-0.115
13.217	-0.630	-0.117
13.269	-0.630	-0.118
13.325	-0.630	-0.119
13.368	-0.640	-0.120
13.425	-0.640	-0.121
13.467	-0.640	-0.123
13.525	-0.640	-0.123
13.569	-0.650	-0.125
13.624	-0.650	-0.125
13.668	-0.650	-0.126
13.724	-0.650	-0.128
13.768	-0.660	-0.129
13.819	-0.660	-0.130
13.868	-0.660	-0.131
13.925	-0.660	-0.132
13.969	-0.670	-0.133
14.025	-0.670	-0.134
14.077	-0.670	-0.135
14.125	-0.670	-0.136
14.167	-0.680	-0.138
14.223	-0.680	-0.139
14.269	-0.680	-0.140
14.325	-0.680	-0.141
14.367	-0.690	-0.142
14.425	-0.690	-0.143
14.467	-0.690	-0.144
14.529	-0.690	-0.145
14.567	-0.700	-0.147
14.625	-0.700	-0.148
14.669	-0.700	-0.149
14.724	-0.700	-0.150
14.769	-0.710	-0.151
14.825	-0.710	-0.152
14.869	-0.710	-0.153
14.925	-0.710	-0.154
14.969	-0.720	-0.155
15.017	-0.720	-0.157
15.069	-0.720	-0.158
15.125	-0.720	-0.158
15.168	-0.730	-0.160
15.225	-0.730	-0.160
15.267	-0.730	-0.161
15.325	-0.730	-0.162
15.369	-0.740	-0.164
15.425	-0.740	-0.165
15.469	-0.740	-0.166
15.525	-0.740	-0.167
15.568	-0.750	-0.167
15.624	-0.750	-0.168
15.668	-0.750	-0.168
15.725	-0.750	-0.169
15.770	-0.760	-0.170
15.825	-0.760	-0.171
15.877	-0.760	-0.171
15.924	-0.760	-0.172
15.967	-0.770	-0.172
16.020	-0.770	-0.172
16.069	-0.770	-0.173
16.126	-0.770	-0.173
16.168	-0.780	-0.174
16.225	-0.780	-0.175
16.268	-0.780	-0.175
16.328	-0.780	-0.176
16.367	-0.790	-0.176
16.425	-0.790	-0.177
16.469	-0.790	-0.177
16.523	-0.790	-0.178
16.568	-0.800	-0.179
16.619	-0.800	-0.180
16.667	-0.800	-0.180
16.719	-0.800	-0.181
16.769	-0.810	-0.181
16.825	-0.810	-0.182
16.868	-0.810	-0.183
16.924	-0.810	-0.183
16.967	-0.820	-0.184
17.019	-0.820	-0.185
17.076	-0.820	-0.185
17.119	-0.820	-0.186
17.167	-0.830	-0.187
17.227	-0.830	-0.187
17.275	-0.830	-0.188
17.317	-0.830	-0.189
17.374	-0.840	-0.190
17.425	-0.840	-0.191
17.469	-0.840	-0.191
17.517	-0.840	-0.192
17.569	-0.850	-0.193
17.625	-0.850	-0.194
17.677	-0.850	-0.194
17.723	-0.850	-0.196
17.775	-0.860	-0.197
17.819	-0.860	-0.198
17.867	-0.860	-0.199
17.919	-0.860	-0.200
17.975	-0.870	-0.201
18.019	-0.870	-0.202
18.069	-0.870	-0.203
18.125	-0.870	-0.204
18.169	-0.880	-0.206
18.217	-0.880	-0.207
18.270	-0.880	-0.208
18.325	-0.880	-0.209
18.368	-0.890	-0.210
18.419	-0.890	-0.211
18.468	-0.890	-0.212
18.519	-0.890	-0.213
18.576	-0.900	-0.215
18.623	-0.900	-0.216
18.676	-0.900	-0.217
18.720	-0.900	-0.218
18.775	-0.910	-0.219
18.818	-0.910	-0.220
18.870	-0.910	-0.221
18.927	-0.910	-0.223
18.974	-0.920	-0.224
19.026	-0.920	-0.225
19.070	-0.920	-0.227
19.125	-0.920	-0.227
19.168	-0.930	-0.229
19.220	-0.930	-0.230
19.277	-0.930	-0.231
19.320	-0.930	-0.232
19.368	-0.940	-0.233
19.420	-0.940	-0.235
19.480	-0.940	-0.236
19.518	-0.940	-0.237
19.570	-0.950	-0.238
19.626	-0.950	-0.239
19.671	-0.950	-0.240
19.718	-0.950	-0.242
19.770	-0.960	-0.243
19.826	-0.960	-0.245
19.868	-0.960	-0.246
19.929	-0.960	-0.247
19.976	-0.970	-0.248
20.020	-0.970	-0.249
20.068	-0.970	-0.250
20.119	-0.970	-0.251
20.176	-0.980	-0.253
20.218	-0.980	-0.254
