Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.001
0.019	0.000	0.001
0.061	0.000	0.001
0.107	0.000	0.001
0.159	0.000	0.000
0.211	0.000	0.001
0.261	0.000	0.001
0.307	0.000	0.000
0.360	0.000	0.001
0.412	0.000	0.001
0.459	0.000	0.000
0.512	0.000	0.001
0.558	0.000	0.001
0.608	0.000	0.000
0.660	0.000	0.001
0.714	0.000	0.000
0.758	0.000	0.001
0.820	-0.000	0.000
0.879	-0.000	0.001
0.928	-0.010	0.000
0.988	-0.010	0.001
1.032	-0.010	0.000
1.078	-0.010	0.001
1.130	-0.020	0.001
1.181	-0.020	0.001
1.228	-0.020	0.001
1.286	-0.020	0.001
1.328	-0.030	0.001
1.378	-0.030	0.001
1.436	-0.030	0.001
1.479	-0.030	0.001
1.529	-0.040	0.001
1.580	-0.040	0.001
1.628	-0.040	0.001
1.680	-0.040	0.001
1.730	-0.050	0.001
1.778	-0.050	0.001
1.830	-0.050	0.001
1.881	-0.050	0.001
1.926	-0.060	0.001
1.980	-0.060	0.001
2.035	-0.060	0.001
2.077	-0.060	0.001
2.128	-0.070	0.001
2.181	-0.070	0.001
2.228	-0.070	0.001
2.278	-0.070	0.001
2.330	-0.080	0.000
2.376	-0.080	-0.001
2.428	-0.080	-0.001
2.480	-0.080	-0.002
2.528	-0.090	-0.002
2.579	-0.090	-0.002
2.630	-0.090	-0.002
2.686	-0.090	-0.003
2.727	-0.100	-0.003
2.787	-0.100	-0.003
2.829	-0.100	-0.004
2.878	-0.100	-0.004
2.929	-0.110	-0.004
2.979	-0.110	-0.005
3.031	-0.110	-0.005
3.080	-0.110	-0.005
3.128	-0.120	-0.005
3.178	-0.120	-0.006
3.231	-0.120	-0.006
3.277	-0.120	-0.006
3.328	-0.130	-0.006
3.379	-0.130	-0.007
3.428	-0.130	-0.007
3.481	-0.130	-0.007
3.531	-0.140	-0.008
3.578	-0.140	-0.008
3.631	-0.140	-0.008
3.681	-0.140	-0.008
3.728	-0.150	-0.009
3.778	-0.150	-0.009
3.829	-0.150	-0.009
3.882	-0.150	-0.009
3.937	-0.160	-0.010
3.981	-0.160	-0.010
4.037	-0.160	-0.010
4.087	-0.160	-0.011
4.138	-0.170	-0.011
4.180	-0.170	-0.011
4.231	-0.170	-0.012
4.286	-0.170	-0.012
4.330	-0.180	-0.012
