Time(s)	Extension(mm)	Load(N)
0.001	0.000	-0.000
0.018	0.000	-0.000
0.049	0.000	-0.000
0.097	0.000	-0.000
0.148	0.000	0.000
0.193	0.000	-0.000
0.250	0.000	-0.000
0.300	0.000	-0.000
0.346	0.000	-0.000
0.399	0.000	-0.000
0.446	0.000	-0.000
0.500	0.000	-0.000
0.547	0.000	-0.000
0.598	0.000	-0.000
0.648	0.000	-0.000
0.700	0.000	-0.000
0.748	0.000	-0.000
0.799	0.000	-0.000
0.847	0.000	-0.000
0.899	0.000	-0.000
0.958	-0.000	-0.000
1.019	-0.000	-0.000
1.066	-0.010	-0.000
1.124	-0.010	-0.000
1.167	-0.010	-0.000
1.217	-0.010	-0.000
1.274	-0.020	-0.000
1.318	-0.020	-0.000
1.375	-0.020	-0.000
1.416	-0.020	-0.000
1.473	-0.030	-0.000
1.517	-0.030	-0.000
1.567	-0.030	-0.000
1.619	-0.030	-0.000
1.666	-0.040	-0.000
1.718	-0.040	0.000
1.766	-0.040	-0.000
1.819	-0.040	-0.000
1.866	-0.050	-0.000
1.926	-0.050	-0.000
1.969	-0.050	0.000
2.014	-0.050	0.000
2.056	-0.060	-0.000
2.117	-0.060	-0.000
2.168	-0.060	-0.000
2.216	-0.060	-0.000
2.267	-0.070	-0.000
2.317	-0.070	-0.000
2.374	-0.070	-0.000
2.417	-0.070	-0.000
2.468	-0.080	-0.000
2.523	-0.080	-0.000
2.567	-0.080	0.000
2.616	-0.080	-0.000
2.667	-0.090	-0.000
2.719	-0.090	-0.000
2.767	-0.090	-0.000
2.826	-0.090	-0.000
2.869	-0.100	-0.000
2.916	-0.100	-0.000
2.969	-0.100	-0.000
3.018	-0.100	-0.000
3.066	-0.110	-0.000
3.118	-0.110	-0.000
3.174	-0.110	-0.000
3.216	-0.110	-0.000
3.268	-0.120	-0.000
3.323	-0.120	-0.000
3.374	-0.120	-0.000
3.416	-0.120	-0.000
3.473	-0.130	-0.000
3.516	-0.130	-0.000
3.566	-0.130	-0.000
3.618	-0.130	-0.000
3.666	-0.140	0.000
3.718	-0.140	-0.000
3.774	-0.140	0.000
3.815	-0.140	0.000
3.856	-0.150	-0.000
3.917	-0.150	-0.000
3.968	-0.150	0.000
4.013	-0.150	-0.000
4.065	-0.160	-0.000
4.116	-0.160	-0.000
4.168	-0.160	-0.000
4.224	-0.160	-0.000
4.265	-0.170	-0.000
4.317	-0.170	-0.000
4.373	-0.170	-0.000
4.416	-0.170	-0.000
4.467	-0.180	0.000
4.516	-0.180	-0.000
4.570	-0.180	-0.000
4.616	-0.180	0.000
4.659	-0.190	-0.000
4.717	-0.190	0.000
4.765	-0.190	-0.000
4.824	-0.190	-0.000
4.868	-0.200	0.000
4.917	-0.200	0.000
4.960	-0.200	-0.000
5.020	-0.200	-0.000
5.066	-0.210	-0.000
5.118	-0.210	-0.000
5.168	-0.210	-0.000
5.220	-0.210	-0.000
5.267	-0.220	-0.000
5.318	-0.220	-0.001
5.369	-0.220	-0.002
5.424	-0.220	-0.003
5.467	-0.230	-0.004
5.526	-0.230	-0.005
5.568	-0.230	-0.006
5.618	-0.230	-0.007
5.670	-0.240	-0.008
5.719	-0.240	-0.009
5.767	-0.240	-0.009
5.819	-0.240	-0.010
5.874	-0.250	-0.011
5.920	-0.250	-0.011
5.974	-0.250	-0.012
6.017	-0.250	-0.013
6.067	-0.260	-0.014
6.119	-0.260	-0.015
6.166	-0.260	-0.016
6.218	-0.260	-0.016
6.267	-0.270	-0.017
6.320	-0.270	-0.017
6.369	-0.270	-0.018
6.416	-0.270	-0.019
6.466	-0.280	-0.020
6.519	-0.280	-0.021
6.570	-0.280	-0.022
6.620	-0.280	-0.023
6.667	-0.290	-0.023
6.717	-0.290	-0.024
6.768	-0.290	-0.025
6.818	-0.290	-0.026
6.874	-0.300	-0.027
6.918	-0.300	-0.028
6.967	-0.300	-0.029
7.019	-0.300	-0.030
7.069	-0.310	-0.031
7.120	-0.310	-0.031
7.174	-0.310	-0.032
7.217	-0.310	-0.034
7.269	-0.320	-0.035
7.319	-0.320	-0.036
7.366	-0.320	-0.037
7.415	-0.320	-0.038
7.467	-0.330	-0.039
7.517	-0.330	-0.040
7.569	-0.330	-0.041
7.616	-0.330	-0.042
7.668	-0.340	-0.044
7.718	-0.340	-0.045
7.777	-0.340	-0.046
7.819	-0.340	-0.047
7.870	-0.350	-0.048
7.924	-0.350	-0.049
7.968	-0.350	-0.050
8.019	-0.350	-0.052
8.069	-0.360	-0.053
8.124	-0.360	-0.055
8.174	-0.360	-0.056
8.225	-0.360	-0.057
8.267	-0.370	-0.058
8.320	-0.370	-0.059
8.375	-0.370	-0.060
8.424	-0.370	-0.061
8.467	-0.380	-0.063
8.517	-0.380	-0.064
8.568	-0.380	-0.066
8.619	-0.380	-0.067
8.675	-0.390	-0.067
8.717	-0.390	-0.068
8.768	-0.390	-0.070
8.819	-0.390	-0.071
8.869	-0.400	-0.072
8.925	-0.400	-0.074
8.966	-0.400	-0.075
9.017	-0.400	-0.076
9.070	-0.410	-0.077
9.120	-0.410	-0.077
9.166	-0.410	-0.078
9.217	-0.410	-0.079
9.268	-0.420	-0.081
9.317	-0.420	-0.081
9.369	-0.420	-0.082
9.415	-0.420	-0.083
9.467	-0.430	-0.083
9.517	-0.430	-0.084
9.576	-0.430	-0.084
9.618	-0.430	-0.085
9.668	-0.440	-0.086
9.719	-0.440	-0.087
9.766	-0.440	-0.088
9.818	-0.440	-0.088
9.867	-0.450	-0.089
9.918	-0.450	-0.089
9.968	-0.450	-0.090
10.027	-0.450	-0.091
10.069	-0.460	-0.092
10.117	-0.460	-0.093
10.168	-0.460	-0.093
10.217	-0.460	-0.094
10.268	-0.470	-0.095
10.318	-0.470	-0.095
10.370	-0.470	-0.096
10.420	-0.470	-0.097
10.466	-0.480	-0.098
10.518	-0.480	-0.099
10.567	-0.480	-0.100
