Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.025	0.000	0.000
0.078	0.000	0.000
0.125	0.000	0.000
0.176	0.000	0.000
0.229	0.000	0.000
0.279	0.000	0.000
0.324	0.000	0.000
0.377	0.000	0.000
0.426	0.000	0.000
0.477	0.000	0.000
0.524	0.000	0.000
0.576	0.000	0.000
0.626	0.000	0.000
0.677	0.000	0.000
0.724	0.000	0.000
0.777	0.000	0.000
0.824	0.000	0.000
0.877	0.000	0.000
0.929	0.000	0.000
0.979	0.000	0.000
1.025	0.000	0.000
1.077	0.000	0.000
1.129	0.000	0.001
1.177	0.000	0.000
1.229	0.000	0.000
1.276	0.000	0.000
1.326	0.000	0.000
1.377	0.000	0.000
1.425	0.000	0.000
1.476	0.000	0.000
1.525	0.000	0.000
1.576	0.000	0.000
1.629	0.000	0.000
1.675	0.000	0.000
1.726	0.000	0.000
1.785	-0.000	0.000
1.844	-0.000	0.000
1.895	-0.010	0.000
1.947	-0.010	0.000
1.995	-0.010	0.000
2.052	-0.010	0.000
2.093	-0.020	0.000
2.146	-0.020	0.000
2.194	-0.020	0.000
2.254	-0.020	0.000
2.297	-0.030	0.000
2.345	-0.030	0.000
2.397	-0.030	0.000
2.447	-0.030	0.000
2.494	-0.040	0.000
2.547	-0.040	0.000
2.594	-0.040	0.000
2.644	-0.040	0.000
2.697	-0.050	0.000
2.744	-0.050	0.000
2.794	-0.050	0.000
2.846	-0.050	0.000
2.894	-0.060	0.000
2.945	-0.060	0.000
2.995	-0.060	0.000
3.047	-0.060	0.000
3.095	-0.070	0.000
3.154	-0.070	0.000
3.197	-0.070	0.000
3.245	-0.070	0.000
3.297	-0.080	0.000
3.347	-0.080	0.000
3.393	-0.080	0.000
3.446	-0.080	0.000
3.502	-0.090	0.000
3.544	-0.090	0.000
3.596	-0.090	0.000
3.643	-0.090	0.000
3.693	-0.100	0.000
3.745	-0.100	0.000
3.802	-0.100	0.000
3.844	-0.100	0.000
3.895	-0.110	0.000
