Time(s)	Extension(mm)	Load(N)
0.001	0.000	-0.001
0.017	0.000	-0.000
0.037	0.000	-0.001
0.089	0.000	-0.000
0.139	0.000	-0.000
0.185	0.000	-0.001
0.238	0.000	-0.000
0.287	0.000	-0.001
0.337	0.000	0.000
0.385	0.000	-0.000
0.436	0.000	-0.001
0.486	0.000	-0.000
0.537	0.000	-0.000
0.587	0.000	-0.000
0.635	0.000	-0.000
0.686	0.000	-0.000
0.735	0.000	-0.000
0.787	0.000	-0.000
0.837	0.000	-0.001
0.887	0.000	-0.000
0.937	0.000	0.000
0.983	0.000	-0.001
1.039	0.000	-0.001
1.089	0.000	-0.000
1.135	0.000	-0.000
1.185	0.000	-0.000
1.235	0.000	-0.000
1.285	0.000	-0.000
1.339	0.000	-0.001
1.389	0.000	-0.000
1.439	0.000	-0.000
1.489	0.000	-0.000
1.536	0.000	-0.000
1.586	0.000	-0.000
1.636	0.000	-0.001
1.685	0.000	-0.000
1.734	0.000	-0.000
1.785	0.000	-0.000
1.835	0.000	-0.000
1.886	0.000	-0.000
1.936	0.000	-0.001
1.987	0.000	-0.000
2.035	0.000	-0.000
2.085	0.000	-0.000
2.135	0.000	-0.000
2.185	0.000	-0.000
2.237	0.000	-0.000
2.286	0.000	-0.001
2.337	0.000	-0.000
2.387	0.000	-0.000
2.436	0.000	-0.000
2.486	0.000	-0.000
2.536	0.000	-0.001
2.587	0.000	-0.000
2.637	0.000	-0.000
2.689	0.000	-0.000
2.737	0.000	-0.000
2.786	0.000	-0.000
2.837	0.000	-0.000
2.887	0.000	-0.000
2.939	0.000	-0.000
2.989	0.000	-0.000
3.034	0.000	-0.000
3.089	0.000	-0.000
3.141	-0.000	-0.000
3.205	-0.000	-0.000
3.263	-0.010	-0.001
3.305	-0.010	-0.001
3.355	-0.010	0.000
3.405	-0.020	0.000
3.447	-0.020	-0.000
3.507	-0.020	0.000
3.547	-0.030	0.000
3.593	-0.030	0.000
3.644	-0.030	-0.000
3.704	-0.040	-0.001
3.755	-0.040	0.000
3.803	-0.040	-0.001
3.858	-0.040	-0.000
3.904	-0.050	-0.000
3.955	-0.050	0.000
4.004	-0.050	0.000
4.044	-0.060	-0.000
4.104	-0.060	-0.001
4.153	-0.060	-0.001
4.205	-0.070	-0.000
4.255	-0.070	-0.001
4.307	-0.070	-0.000
4.362	-0.080	0.000
4.405	-0.080	0.000
4.447	-0.080	0.000
4.503	-0.090	-0.000
4.553	-0.090	0.000
4.597	-0.090	-0.000
4.657	-0.090	-0.001
4.704	-0.100	-0.000
4.763	-0.100	-0.001
4.805	-0.100	0.000
4.847	-0.110	-0.000
4.907	-0.110	0.000
4.954	-0.110	0.000
4.996	-0.120	0.000
5.052	-0.120	0.000
5.103	-0.120	-0.000
5.157	-0.130	-0.001
5.215	-0.130	-0.001
5.257	-0.130	-0.001
5.307	-0.140	0.000
5.357	-0.140	-0.000
5.405	-0.140	0.000
5.455	-0.140	-0.000
5.505	-0.150	-0.000
5.556	-0.150	-0.000
5.603	-0.150	-0.001
5.662	-0.160	0.000
5.697	-0.160	-0.001
5.753	-0.160	-0.000
5.804	-0.170	0.000
5.847	-0.170	0.000
5.897	-0.170	-0.001
5.953	-0.180	-0.001
6.005	-0.180	-0.000
6.055	-0.180	-0.001
6.106	-0.190	-0.000
6.157	-0.190	-0.001
6.206	-0.190	0.000
6.254	-0.190	0.000
6.297	-0.200	-0.001
6.357	-0.200	0.000
6.404	-0.200	-0.001
6.455	-0.210	-0.001
6.507	-0.210	-0.001
6.565	-0.210	-0.000
6.607	-0.220	0.000
6.647	-0.220	-0.000
6.706	-0.220	0.000
6.753	-0.230	0.000
6.793	-0.230	-0.000
6.855	-0.230	-0.001
6.905	-0.240	-0.001
6.955	-0.240	-0.002
7.013	-0.240	-0.003
7.055	-0.240	-0.003
7.105	-0.250	-0.003
7.155	-0.250	-0.004
7.207	-0.250	-0.005
7.257	-0.260	-0.005
7.307	-0.260	-0.006
7.358	-0.260	-0.006
7.407	-0.270	-0.007
7.465	-0.270	-0.007
7.507	-0.270	-0.007
7.555	-0.280	-0.008
7.606	-0.280	-0.009
7.655	-0.280	-0.009
7.706	-0.290	-0.010
7.757	-0.290	-0.010
7.807	-0.290	-0.011
7.856	-0.290	-0.011
7.908	-0.300	-0.012
7.954	-0.300	-0.012
8.012	-0.300	-0.013
8.054	-0.310	-0.013
8.103	-0.310	-0.013
8.155	-0.310	-0.014
8.204	-0.320	-0.014
8.256	-0.320	-0.015
8.307	-0.320	-0.016
8.353	-0.330	-0.016
8.407	-0.330	-0.016
8.457	-0.330	-0.016
8.512	-0.340	-0.017
8.562	-0.340	-0.017
8.605	-0.340	-0.018
8.655	-0.340	-0.019
8.708	-0.350	-0.019
8.757	-0.350	-0.019
8.814	-0.350	-0.019
8.856	-0.360	-0.020
8.906	-0.360	-0.020
8.957	-0.360	-0.021
9.004	-0.370	-0.021
9.055	-0.370	-0.022
9.105	-0.370	-0.023
9.155	-0.380	-0.023
9.205	-0.380	-0.023
9.263	-0.380	-0.024
9.305	-0.390	-0.024
9.357	-0.390	-0.025
9.407	-0.390	-0.026
9.457	-0.390	-0.027
9.507	-0.400	-0.028
9.557	-0.400	-0.029
9.603	-0.400	-0.030
9.653	-0.410	-0.031
9.705	-0.410	-0.031
9.755	-0.410	-0.032
9.805	-0.420	-0.033
9.855	-0.420	-0.034
