Time(s)	Extension(mm)	Load(N)
0.001	0.000	-0.000
0.024	0.000	-0.000
0.074	0.000	-0.000
0.123	0.000	-0.000
0.173	0.000	-0.000
0.223	0.000	-0.000
0.273	0.000	-0.001
0.324	0.000	-0.000
0.374	0.000	-0.000
0.426	0.000	-0.001
0.475	0.000	-0.000
0.524	0.000	-0.001
0.574	0.000	-0.000
0.623	0.000	-0.000
0.676	0.000	-0.000
0.725	0.000	-0.001
0.776	0.000	-0.001
0.826	0.000	-0.000
0.874	0.000	-0.000
0.924	0.000	-0.001
0.974	0.000	-0.001
1.022	0.000	-0.000
1.076	0.000	-0.001
1.122	0.000	-0.000
1.176	0.000	-0.000
1.224	0.000	-0.001
1.274	0.000	-0.000
1.328	-0.000	-0.000
1.392	-0.010	-0.001
1.442	-0.010	-0.001
1.494	-0.010	-0.001
1.542	-0.020	-0.001
1.592	-0.020	-0.001
1.644	-0.020	-0.001
1.692	-0.020	-0.001
1.742	-0.030	-0.001
1.792	-0.030	-0.001
1.844	-0.030	0.000
1.888	-0.040	-0.001
1.952	-0.040	-0.001
1.999	-0.040	-0.001
2.042	-0.050	-0.001
2.094	-0.050	-0.001
2.143	-0.050	0.000
2.194	-0.060	-0.001
2.243	-0.060	-0.001
2.299	-0.060	-0.000
2.340	-0.070	-0.001
2.391	-0.070	-0.001
2.442	-0.070	0.000
2.492	-0.070	-0.000
2.543	-0.080	-0.001
2.591	-0.080	-0.001
2.642	-0.080	-0.000
2.692	-0.090	-0.001
2.743	-0.090	0.000
2.783	-0.090	0.000
2.841	-0.100	-0.001
2.892	-0.100	-0.001
2.942	-0.100	-0.001
2.993	-0.110	0.000
3.040	-0.110	-0.000
3.092	-0.110	0.000
3.143	-0.120	-0.001
3.194	-0.120	-0.001
3.244	-0.120	-0.001
3.290	-0.120	0.000
3.339	-0.130	-0.001
3.394	-0.130	0.000
3.444	-0.130	-0.000
3.491	-0.140	-0.001
3.543	-0.140	-0.001
3.592	-0.140	-0.001
3.643	-0.150	-0.001
3.690	-0.150	0.000
3.741	-0.150	0.000
3.784	-0.160	-0.001
3.848	-0.160	-0.001
3.891	-0.160	-0.001
3.940	-0.170	-0.001
3.991	-0.170	-0.000
4.042	-0.170	0.000
4.092	-0.170	-0.001
4.141	-0.180	-0.001
4.193	-0.180	-0.001
4.244	-0.180	-0.000
4.294	-0.190	-0.000
4.344	-0.190	0.000
4.391	-0.190	-0.001
4.442	-0.200	-0.001
4.492	-0.200	-0.001
4.544	-0.200	-0.003
4.591	-0.210	-0.005
4.648	-0.210	-0.006
4.690	-0.210	-0.008
4.744	-0.220	-0.009
4.791	-0.220	-0.011
4.840	-0.220	-0.013
4.891	-0.220	-0.015
4.942	-0.230	-0.016
4.994	-0.230	-0.017
5.043	-0.230	-0.019
5.102	-0.240	-0.020
5.144	-0.240	-0.021
5.194	-0.240	-0.022
5.244	-0.250	-0.023
5.292	-0.250	-0.024
5.342	-0.250	-0.026
5.392	-0.260	-0.026
5.442	-0.260	-0.027
5.492	-0.260	-0.029
5.550	-0.270	-0.030
5.592	-0.270	-0.030
5.644	-0.270	-0.031
5.694	-0.270	-0.032
5.744	-0.280	-0.033
5.798	-0.280	-0.035
5.844	-0.280	-0.035
5.890	-0.290	-0.036
5.940	-0.290	-0.037
5.992	-0.290	-0.039
6.042	-0.300	-0.039
6.092	-0.300	-0.041
6.142	-0.300	-0.042
6.192	-0.310	-0.043
6.243	-0.310	-0.043
6.292	-0.310	-0.045
6.343	-0.320	-0.045
6.390	-0.320	-0.047
6.444	-0.320	-0.048
6.490	-0.320	-0.049
6.544	-0.330	-0.050
6.590	-0.330	-0.051
6.640	-0.330	-0.052
6.690	-0.340	-0.054
6.742	-0.340	-0.056
6.793	-0.340	-0.059
6.842	-0.350	-0.060
6.900	-0.350	-0.063
6.942	-0.350	-0.064
6.992	-0.360	-0.066
7.043	-0.360	-0.069
7.094	-0.360	-0.071
7.141	-0.370	-0.073
7.190	-0.370	-0.074
7.241	-0.370	-0.075
7.291	-0.370	-0.077
7.349	-0.380	-0.079
7.391	-0.380	-0.081
7.444	-0.380	-0.082
7.494	-0.390	-0.083
7.543	-0.390	-0.085
7.594	-0.390	-0.086
7.644	-0.400	-0.087
7.698	-0.400	-0.089
7.744	-0.400	-0.091
7.791	-0.410	-0.092
7.842	-0.410	-0.093
7.891	-0.410	-0.095
7.942	-0.420	-0.096
7.991	-0.420	-0.098
8.042	-0.420	-0.100
8.092	-0.420	-0.101
8.142	-0.430	-0.103
8.199	-0.430	-0.104
8.250	-0.430	-0.105
8.293	-0.440	-0.107
8.344	-0.440	-0.109
8.392	-0.440	-0.111
8.442	-0.450	-0.113
8.498	-0.450	-0.114
8.543	-0.450	-0.115
8.599	-0.460	-0.118
8.650	-0.460	-0.120
8.702	-0.460	-0.123
8.748	-0.470	-0.124
8.800	-0.470	-0.126
8.843	-0.470	-0.127
8.900	-0.470	-0.130
8.943	-0.480	-0.133
8.994	-0.480	-0.137
9.050	-0.480	-0.140
9.092	-0.490	-0.142
9.152	-0.490	-0.144
9.200	-0.490	-0.148
9.244	-0.500	-0.153
9.300	-0.500	-0.157
9.342	-0.500	-0.161
9.394	-0.510	-0.165
9.449	-0.510	-0.167
9.493	-0.510	-0.170
9.544	-0.520	-0.175
9.601	-0.520	-0.180
9.644	-0.520	-0.184
9.698	-0.520	-0.187
9.742	-0.530	-0.190
9.793	-0.530	-0.193
9.849	-0.530	-0.197
9.900	-0.540	-0.201
9.943	-0.540	-0.205
9.991	-0.540	-0.209
10.051	-0.550	-0.212
10.094	-0.550	-0.214
10.149	-0.550	-0.218
10.192	-0.560	-0.222
10.244	-0.560	-0.226
10.299	-0.560	-0.230
10.343	-0.570	-0.234
10.399	-0.570	-0.237
10.450	-0.570	-0.240
10.501	-0.570	-0.243
10.544	-0.580	-0.247
10.599	-0.580	-0.253
10.642	-0.580	-0.257
10.699	-0.590	-0.260
10.742	-0.590	-0.263
10.793	-0.590	-0.266
10.849	-0.600	-0.270
10.892	-0.600	-0.276
10.951	-0.600	-0.280
10.995	-0.610	-0.283
11.043	-0.610	-0.287
11.094	-0.610	-0.290
11.149	-0.620	-0.294
11.192	-0.620	-0.299
11.244	-0.620	-0.304
11.300	-0.620	-0.308
11.342	-0.630	-0.311
11.398	-0.630	-0.314
11.442	-0.630	-0.318
11.493	-0.640	-0.323
11.548	-0.640	-0.329
11.600	-0.640	-0.333
11.643	-0.650	-0.336
11.694	-0.650	-0.339
11.750	-0.650	-0.343
11.794	-0.660	-0.348
11.849	-0.660	-0.353
11.892	-0.660	-0.357
11.944	-0.670	-0.361
12.000	-0.670	-0.365
12.042	-0.670	-0.368
12.094	-0.670	-0.373
12.142	-0.680	-0.378
12.198	-0.680	-0.383
12.250	-0.680	-0.387
12.301	-0.690	-0.391
12.344	-0.690	-0.395
12.399	-0.690	-0.399
12.442	-0.700	-0.403
12.499	-0.700	-0.409
12.542	-0.700	-0.414
12.594	-0.710	-0.418
12.650	-0.710	-0.422
12.692	-0.710	-0.426
12.752	-0.720	-0.431
12.799	-0.720	-0.436
12.844	-0.720	-0.441
12.900	-0.720	-0.446
12.942	-0.730	-0.451
12.994	-0.730	-0.454
13.049	-0.730	-0.459
13.093	-0.740	-0.464
13.144	-0.740	-0.470
13.201	-0.740	-0.475
13.244	-0.750	-0.481
13.298	-0.750	-0.485
13.342	-0.750	-0.489
13.394	-0.760	-0.494
13.449	-0.760	-0.501
13.493	-0.760	-0.507
13.546	-0.770	-0.512
13.593	-0.770	-0.516
13.653	-0.770	-0.520
13.701	-0.770	-0.526
13.742	-0.780	-0.532
13.796	-0.780	-0.538
13.851	-0.780	-0.544
13.893	-0.790	-0.549
13.951	-0.790	-0.553
13.995	-0.790	-0.558
14.045	-0.800	-0.564
14.101	-0.800	-0.571
14.144	-0.800	-0.578
14.196	-0.810	-0.583
14.251	-0.810	-0.587
14.300	-0.810	-0.593
14.342	-0.820	-0.598
14.394	-0.820	-0.604
14.451	-0.820	-0.611
14.491	-0.820	-0.617
14.552	-0.830	-0.621
14.595	-0.830	-0.627
14.642	-0.830	-0.632
14.695	-0.840	-0.638
14.750	-0.840	-0.645
14.792	-0.840	-0.652
14.844	-0.850	-0.656
14.900	-0.850	-0.662
14.951	-0.850	-0.667
14.995	-0.860	-0.672
15.051	-0.860	-0.679
15.092	-0.860	-0.686
15.145	-0.870	-0.691
15.200	-0.870	-0.697
15.242	-0.870	-0.702
15.294	-0.870	-0.708
15.350	-0.880	-0.715
15.395	-0.880	-0.722
15.453	-0.880	-0.728
15.501	-0.890	-0.734
15.543	-0.890	-0.739
15.595	-0.890	-0.744
15.650	-0.900	-0.750
15.693	-0.900	-0.757
15.750	-0.900	-0.764
15.794	-0.910	-0.770
15.844	-0.910	-0.775
15.904	-0.910	-0.781
15.941	-0.920	-0.786
15.994	-0.920	-0.794
16.049	-0.920	-0.800
16.093	-0.920	-0.807
16.149	-0.930	-0.813
16.200	-0.930	-0.819
16.243	-0.930	-0.824
16.295	-0.940	-0.830
16.355	-0.940	-0.838
16.391	-0.940	-0.845
16.445	-0.950	-0.852
16.492	-0.950	-0.857
16.543	-0.950	-0.863
16.595	-0.960	-0.869
16.642	-0.960	-0.876
16.694	-0.960	-0.883
16.745	-0.970	-0.890
16.793	-0.970	-0.896
16.845	-0.970	-0.902
16.891	-0.970	-0.908
16.943	-0.980	-0.914
16.995	-0.980	-0.922
17.042	-0.980	-0.929
17.093	-0.990	-0.936
17.145	-0.990	-0.942
17.193	-0.990	-0.946
17.244	-1.000	-0.953
17.293	-1.000	-0.961
17.344	-1.000	-0.968
17.400	-1.010	-0.976
17.451	-1.010	-0.982
17.495	-1.010	-0.986
17.551	-1.020	-0.993
17.595	-1.020	-1.000
17.649	-1.020	-1.007
17.701	-1.020	-1.015
17.744	-1.030	-1.022
17.795	-1.030	-1.027
17.851	-1.030	-1.033
17.895	-1.040	-1.039
17.943	-1.040	-1.047
17.994	-1.040	-1.055
18.050	-1.050	-1.061
18.092	-1.050	-1.067
18.153	-1.050	-1.073
18.200	-1.060	-1.079
18.245	-1.060	-1.086
18.301	-1.060	-1.094
18.342	-1.070	-1.101
18.395	-1.070	-1.107
18.450	-1.070	-1.113
18.495	-1.070	-1.118
18.545	-1.080	-1.125
18.594	-1.080	-1.133
18.650	-1.080	-1.140
18.701	-1.090	-1.147
18.745	-1.090	-1.153
18.799	-1.090	-1.158
18.842	-1.100	-1.165
18.895	-1.100	-1.173
18.951	-1.100	-1.181
18.995	-1.110	-1.188
19.050	-1.110	-1.194
19.093	-1.110	-1.199
19.145	-1.120	-1.206
19.201	-1.120	-1.214
19.243	-1.120	-1.221
19.299	-1.120	-1.228
19.344	-1.130	-1.236
19.400	-1.130	-1.241
19.441	-1.130	-1.247
19.503	-1.140	-1.254
19.550	-1.140	-1.261
19.592	-1.140	-1.269
19.645	-1.150	-1.276
19.692	-1.150	-1.281
19.745	-1.150	-1.288
19.800	-1.160	-1.294
19.844	-1.160	-1.301
19.899	-1.160	-1.308
19.951	-1.170	-1.317
19.994	-1.170	-1.322
20.051	-1.170	-1.328
20.095	-1.170	-1.334
20.145	-1.180	-1.340
20.201	-1.180	-1.348
20.244	-1.180	-1.356
20.301	-1.190	-1.363
20.341	-1.190	-1.368
20.395	-1.190	-1.374
20.441	-1.200	-1.380
