Time(s)	Extension(mm)	Load(N)
0.001	0.000	-0.000
0.020	0.000	-0.000
0.042	0.000	-0.000
0.079	0.000	-0.000
0.124	0.000	-0.000
0.176	0.000	-0.000
0.224	0.000	-0.000
0.279	0.000	-0.000
0.325	0.000	0.000
0.375	0.000	-0.000
0.429	0.000	-0.000
0.474	0.000	-0.000
0.526	0.000	0.000
0.572	0.000	-0.000
0.626	0.000	-0.000
0.679	0.000	-0.000
0.726	0.000	-0.000
0.774	0.000	-0.000
0.824	0.000	-0.000
0.878	0.000	-0.000
0.925	0.000	-0.000
0.978	0.000	-0.000
1.026	0.000	-0.000
1.075	0.000	-0.001
1.128	0.000	-0.001
1.178	0.000	-0.000
1.225	0.000	-0.000
1.279	0.000	-0.000
1.325	0.000	-0.001
1.374	0.000	-0.000
1.428	0.000	-0.000
1.475	0.000	-0.000
1.526	0.000	-0.000
1.579	0.000	-0.000
1.626	0.000	-0.000
1.679	0.000	-0.000
1.728	0.000	-0.000
1.774	0.000	-0.000
1.829	0.000	-0.000
1.876	0.000	-0.000
1.927	0.000	-0.000
1.974	0.000	-0.000
2.026	0.000	-0.000
2.076	0.000	-0.001
2.129	0.000	-0.000
2.176	0.000	-0.001
2.229	0.000	-0.000
2.275	0.000	-0.000
2.328	0.000	-0.000
2.375	0.000	-0.000
2.424	0.000	-0.000
2.476	0.000	-0.000
2.524	0.000	-0.000
2.577	0.000	-0.000
2.628	0.000	-0.000
2.676	0.000	0.000
2.726	0.000	-0.000
2.779	0.000	-0.000
2.829	0.000	-0.000
2.876	0.000	-0.000
2.929	0.000	-0.000
2.980	0.000	-0.000
3.027	0.000	-0.000
3.075	0.000	-0.000
3.127	0.000	-0.000
3.176	0.000	-0.000
3.230	0.000	-0.000
3.277	0.000	-0.000
3.329	0.000	-0.000
3.375	0.000	-0.000
3.429	0.000	-0.000
3.475	0.000	-0.000
3.530	0.000	-0.000
3.577	0.000	-0.001
3.625	0.000	-0.001
3.677	0.000	-0.000
3.729	0.000	-0.000
3.776	0.000	-0.001
3.829	0.000	-0.000
3.878	0.000	-0.000
3.925	0.000	-0.000
3.979	0.000	-0.000
4.025	0.000	-0.000
4.077	0.000	-0.001
4.129	0.000	-0.000
4.177	0.000	-0.000
4.226	0.000	-0.001
4.279	0.000	-0.001
4.326	0.000	-0.001
4.379	0.000	-0.000
4.430	0.000	-0.000
4.476	0.000	-0.000
4.530	0.000	-0.000
4.577	0.000	-0.000
4.627	0.000	-0.001
4.675	0.000	-0.000
4.727	0.000	-0.000
4.777	0.000	-0.000
4.825	0.000	-0.000
4.879	0.000	-0.001
4.925	0.000	-0.000
4.980	0.000	-0.000
5.027	0.000	-0.000
5.075	0.000	-0.000
5.126	0.000	-0.001
5.179	0.000	-0.000
5.226	0.000	-0.000
5.281	0.000	-0.000
5.327	0.000	-0.000
5.375	0.000	-0.000
5.429	0.000	-0.000
5.475	0.000	-0.000
5.527	0.000	-0.000
5.575	0.000	-0.000
5.627	0.000	-0.000
5.676	0.000	-0.000
5.729	0.000	-0.000
5.776	0.000	-0.000
5.829	0.000	-0.000
5.875	0.000	-0.000
5.927	0.000	-0.000
5.975	0.000	-0.000
6.025	0.000	-0.000
6.077	0.000	-0.000
6.125	0.000	-0.000
6.177	0.000	-0.001
6.229	0.000	-0.000
6.275	0.000	-0.001
6.329	0.000	-0.001
6.376	0.000	-0.000
6.425	0.000	-0.000
6.479	0.000	-0.000
6.525	0.000	-0.000
6.576	0.000	-0.001
6.629	0.000	-0.000
6.676	0.000	-0.000
6.729	0.000	-0.000
6.779	0.000	-0.000
6.825	0.000	-0.001
6.879	0.000	-0.000
6.930	0.000	-0.000
6.977	0.000	-0.000
7.025	0.000	-0.000
7.077	0.000	-0.000
7.126	0.000	-0.000
7.179	0.000	-0.000
7.227	0.000	-0.001
7.280	0.000	-0.001
7.325	0.000	-0.000
7.379	0.000	-0.000
7.425	0.000	-0.000
7.475	0.000	-0.000
7.527	0.000	-0.000
7.575	0.000	-0.000
7.627	0.000	-0.000
7.679	0.000	-0.000
7.726	0.000	-0.000
7.782	0.000	-0.000
7.831	-0.000	-0.000
7.895	-0.010	-0.000
7.952	-0.010	-0.000
7.994	-0.010	-0.001
8.045	-0.020	0.000
8.094	-0.020	-0.001
8.147	-0.020	0.000
8.195	-0.030	-0.000
8.245	-0.030	0.000
8.295	-0.030	-0.000
8.347	-0.030	-0.000
