32.276	-19.149	0	-0.019149	0.032276	0
32.29	-19.117	0	-0.019117	0.03229	0
32.302	-19.09	0	-0.01909	0.032302	0
32.314	-19.06	0	-0.01906	0.032314	0
32.327	-19.029	0	-0.019029	0.032327	0
32.338	-19.001	0	-0.019001	0.032338	0
32.351	-18.971	0	-0.018971	0.032351	0
32.363	-18.941	0	-0.018941	0.032363	0
32.376	-18.91	0	-0.01891	0.032376	0
32.387	-18.883	0	-0.018883	0.032387	0
32.4	-18.852	0	-0.018852	0.0324	0
32.413	-18.82	0	-0.01882	0.032413	0
32.423	-18.795	0	-0.018795	0.032423	0
32.437	-18.76	0	-0.01876	0.032437	0
32.448	-18.734	0	-0.018734	0.032448	0
32.46	-18.704	0	-0.018704	0.03246	0
32.473	-18.673	0	-0.018673	0.032473	0
32.484	-18.644	0	-0.018644	0.032484	0
32.497	-18.613	0	-0.018613	0.032497	0
32.508	-18.585	0	-0.018585	0.032508	0
32.521	-18.553	0	-0.018553	0.032521	0
32.533	-18.524	0	-0.018524	0.032533	0
32.544	-18.496	0	-0.018496	0.032544	0
32.556	-18.465	0	-0.018465	0.032556	0
32.568	-18.435	0	-0.018435	0.032568	0
32.58	-18.405	0	-0.018405	0.03258	0
32.591	-18.376	0	-0.018376	0.032591	0
32.602	-18.346	0	-0.018346	0.032602	0
32.614	-18.316	0	-0.018316	0.032614	0
32.626	-18.285	0	-0.018285	0.032626	0
32.637	-18.258	0	-0.018258	0.032637	0
32.651	-18.221	0	-0.018221	0.032651	0
32.66	-18.199	0	-0.018199	0.03266	0
32.672	-18.166	0	-0.018166	0.032672	0
32.683	-18.138	0	-0.018138	0.032683	0
32.696	-18.105	0	-0.018105	0.032696	0
32.707	-18.075	0	-0.018075	0.032707	0
32.717	-18.049	0	-0.018049	0.032717	0
32.73	-18.015	0	-0.018015	0.03273	0
32.74	-17.989	0	-0.017989	0.03274	0
32.752	-17.957	0	-0.017957	0.032752	0
32.763	-17.928	0	-0.017928	0.032763	0
32.775	-17.897	0	-0.017897	0.032775	0
32.786	-17.866	0	-0.017866	0.032786	0
32.797	-17.838	0	-0.017838	0.032797	0
32.808	-17.808	0	-0.017808	0.032808	0
32.819	-17.778	0	-0.017778	0.032819	0
32.83	-17.748	0	-0.017748	0.03283	0
32.841	-17.719	0	-0.017719	0.032841	0
32.853	-17.685	0	-0.017685	0.032853	0
32.863	-17.658	0	-0.017658	0.032863	0
32.874	-17.629	0	-0.017629	0.032874	0
32.886	-17.596	0	-0.017596	0.032886	0
32.896	-17.568	0	-0.017568	0.032896	0
32.907	-17.537	0	-0.017537	0.032907	0
32.917	-17.51	0	-0.01751	0.032917	0
32.929	-17.475	0	-0.017475	0.032929	0
32.94	-17.447	0	-0.017447	0.03294	0
32.95	-17.419	0	-0.017419	0.03295	0
32.961	-17.387	0	-0.017387	0.032961	0
32.972	-17.356	0	-0.017356	0.032972	0
32.982	-17.329	0	-0.017329	0.032982	0
32.993	-17.296	0	-0.017296	0.032993	0
33.003	-17.267	0	-0.017267	0.033003	0
33.014	-17.238	0	-0.017238	0.033014	0
33.024	-17.208	0	-0.017208	0.033024	0
33.036	-17.176	0	-0.017176	0.033036	0
33.046	-17.146	0	-0.017146	0.033046	0
33.055	-17.119	0	-0.017119	0.033055	0
33.066	-17.088	0	-0.017088	0.033066	0
33.077	-17.055	0	-0.017055	0.033077	0
33.087	-17.028	0	-0.017028	0.033087	0
33.098	-16.996	0	-0.016996	0.033098	0
33.108	-16.965	0	-0.016965	0.033108	0
33.118	-16.937	0	-0.016937	0.033118	0
33.128	-16.906	0	-0.016906	0.033128	0
33.138	-16.877	0	-0.016877	0.033138	0
33.149	-16.844	0	-0.016844	0.033149	0
33.159	-16.816	0	-0.016816	0.033159	0
33.169	-16.785	0	-0.016785	0.033169	0
33.179	-16.755	0	-0.016755	0.033179	0
33.189	-16.725	0	-0.016725	0.033189	0
33.199	-16.695	0	-0.016695	0.033199	0
33.209	-16.664	0	-0.016664	0.033209	0
33.219	-16.634	0	-0.016634	0.033219	0
33.228	-16.607	0	-0.016607	0.033228	0
33.24	-16.571	0	-0.016571	0.03324	0
33.248	-16.545	0	-0.016545	0.033248	0
33.258	-16.516	0	-0.016516	0.033258	0
33.269	-16.483	0	-0.016483	0.033269	0
33.278	-16.454	0	-0.016454	0.033278	0
33.288	-16.422	0	-0.016422	0.033288	0
33.297	-16.394	0	-0.016394	0.033297	0
33.307	-16.363	0	-0.016363	0.033307	0
33.317	-16.334	0	-0.016334	0.033317	0
33.327	-16.302	0	-0.016302	0.033327	0
33.336	-16.272	0	-0.016272	0.033336	0
33.346	-16.241	0	-0.016241	0.033346	0
33.356	-16.211	0	-0.016211	0.033356	0
33.365	-16.182	0	-0.016182	0.033365	0
33.374	-16.152	0	-0.016152	0.033374	0
33.384	-16.12	0	-0.01612	0.033384	0
33.393	-16.092	0	-0.016092	0.033393	0
33.403	-16.061	0	-0.016061	0.033403	0
33.412	-16.03	0	-0.01603	0.033412	0
33.421	-16	0	-0.016	0.033421	0
33.43	-15.971	0	-0.015971	0.03343	0
33.44	-15.939	0	-0.015939	0.03344	0
33.449	-15.91	0	-0.01591	0.033449	0
33.458	-15.879	0	-0.015879	0.033458	0
33.468	-15.848	0	-0.015848	0.033468	0
33.476	-15.819	0	-0.015819	0.033476	0
