28.264,-24.513,0,,-0.024513,0.028264,0
28.283,-24.487,0,,-0.024487,0.028283,0
28.302,-24.461,0,,-0.024461,0.028302,0
28.322,-24.435,0,,-0.024435,0.028322,0
28.341,-24.409,0,,-0.024409,0.028341,0
28.36,-24.383,0,,-0.024383,0.02836,0
28.379,-24.357,0,,-0.024357,0.028379,0
28.398,-24.331,0,,-0.024331,0.028398,0
28.418,-24.304,0,,-0.024304,0.028418,0
28.437,-24.278,0,,-0.024278,0.028437,0
28.456,-24.252,0,,-0.024252,0.028456,0
28.475,-24.226,0,,-0.024226,0.028475,0
28.494,-24.2,0,,-0.0242,0.028494,0
28.513,-24.174,0,,-0.024174,0.028513,0
28.532,-24.147,0,,-0.024147,0.028532,0
28.551,-24.121,0,,-0.024121,0.028551,0
28.57,-24.095,0,,-0.024095,0.02857,0
28.589,-24.069,0,,-0.024069,0.028589,0
28.608,-24.042,0,,-0.024042,0.028608,0
28.627,-24.016,0,,-0.024016,0.028627,0
28.646,-23.99,0,,-0.02399,0.028646,0
28.664,-23.963,0,,-0.023963,0.028664,0
28.683,-23.937,0,,-0.023937,0.028683,0
28.702,-23.911,0,,-0.023911,0.028702,0
28.721,-23.884,0,,-0.023884,0.028721,0
28.739,-23.858,0,,-0.023858,0.028739,0
28.758,-23.831,0,,-0.023831,0.028758,0
28.777,-23.805,0,,-0.023805,0.028777,0
28.795,-23.779,0,,-0.023779,0.028795,0
28.814,-23.752,0,,-0.023752,0.028814,0
28.833,-23.726,0,,-0.023726,0.028833,0
28.851,-23.699,0,,-0.023699,0.028851,0
28.87,-23.673,0,,-0.023673,0.02887,0
28.888,-23.646,0,,-0.023646,0.028888,0
28.907,-23.62,0,,-0.02362,0.028907,0
28.925,-23.593,0,,-0.023593,0.028925,0
28.944,-23.567,0,,-0.023567,0.028944,0
28.962,-23.54,0,,-0.02354,0.028962,0
28.98,-23.513,0,,-0.023513,0.02898,0
28.999,-23.487,0,,-0.023487,0.028999,0
29.017,-23.46,0,,-0.02346,0.029017,0
29.035,-23.434,0,,-0.023434,0.029035,0
29.054,-23.407,0,,-0.023407,0.029054,0
29.072,-23.38,0,,-0.02338,0.029072,0
29.09,-23.354,0,,-0.023354,0.02909,0
29.108,-23.327,0,,-0.023327,0.029108,0
29.126,-23.3,0,,-0.0233,0.029126,0
29.145,-23.274,0,,-0.023274,0.029145,0
29.163,-23.247,0,,-0.023247,0.029163,0
29.181,-23.22,0,,-0.02322,0.029181,0
29.199,-23.193,0,,-0.023193,0.029199,0
29.217,-23.167,0,,-0.023167,0.029217,0
29.235,-23.14,0,,-0.02314,0.029235,0
29.253,-23.113,0,,-0.023113,0.029253,0
29.271,-23.086,0,,-0.023086,0.029271,0
29.289,-23.059,0,,-0.023059,0.029289,0
29.307,-23.032,0,,-0.023032,0.029307,0
29.325,-23.006,0,,-0.023006,0.029325,0
29.343,-22.979,0,,-0.022979,0.029343,0
29.36,-22.952,0,,-0.022952,0.02936,0
29.378,-22.925,0,,-0.022925,0.029378,0
29.396,-22.898,0,,-0.022898,0.029396,0
29.414,-22.871,0,,-0.022871,0.029414,0
29.431,-22.844,0,,-0.022844,0.029431,0
29.449,-22.817,0,,-0.022817,0.029449,0
29.467,-22.79,0,,-0.02279,0.029467,0
29.484,-22.763,0,,-0.022763,0.029484,0
29.502,-22.736,0,,-0.022736,0.029502,0
29.52,-22.709,0,,-0.022709,0.02952,0
29.537,-22.682,0,,-0.022682,0.029537,0
29.555,-22.655,0,,-0.022655,0.029555,0
29.572,-22.628,0,,-0.022628,0.029572,0
29.59,-22.601,0,,-0.022601,0.02959,0
29.607,-22.574,0,,-0.022574,0.029607,0
29.625,-22.547,0,,-0.022547,0.029625,0
29.642,-22.52,0,,-0.02252,0.029642,0
29.659,-22.493,0,,-0.022493,0.029659,0
29.677,-22.466,0,,-0.022466,0.029677,0
29.694,-22.438,0,,-0.022438,0.029694,0
29.711,-22.411,0,,-0.022411,0.029711,0
29.729,-22.384,0,,-0.022384,0.029729,0
29.746,-22.357,0,,-0.022357,0.029746,0
29.763,-22.33,0,,-0.02233,0.029763,0
29.78,-22.302,0,,-0.022302,0.02978,0
29.797,-22.275,0,,-0.022275,0.029797,0
29.815,-22.248,0,,-0.022248,0.029815,0
29.832,-22.221,0,,-0.022221,0.029832,0
29.849,-22.193,0,,-0.022193,0.029849,0
29.866,-22.166,0,,-0.022166,0.029866,0
29.883,-22.139,0,,-0.022139,0.029883,0
29.9,-22.112,0,,-0.022112,0.0299,0
29.917,-22.084,0,,-0.022084,0.029917,0
29.934,-22.057,0,,-0.022057,0.029934,0
29.951,-22.03,0,,-0.02203,0.029951,0
29.968,-22.002,0,,-0.022002,0.029968,0
29.984,-21.975,0,,-0.021975,0.029984,0
30.001,-21.948,0,,-0.021948,0.030001,0
30.018,-21.92,0,,-0.02192,0.030018,0
30.035,-21.893,0,,-0.021893,0.030035,0
30.052,-21.865,0,,-0.021865,0.030052,0
30.068,-21.838,0,,-0.021838,0.030068,0
30.085,-21.81,0,,-0.02181,0.030085,0
30.102,-21.783,0,,-0.021783,0.030102,0
30.118,-21.755,0,,-0.021755,0.030118,0
30.135,-21.728,0,,-0.021728,0.030135,0
30.152,-21.7,0,,-0.0217,0.030152,0
30.168,-21.673,0,,-0.021673,0.030168,0
30.185,-21.645,0,,-0.021645,0.030185,0
30.201,-21.618,0,,-0.021618,0.030201,0
30.218,-21.59,0,,-0.02159,0.030218,0
30.234,-21.563,0,,-0.021563,0.030234,0
30.25,-21.535,0,,-0.021535,0.03025,0
30.267,-21.508,0,,-0.021508,0.030267,0
30.283,-21.48,0,,-0.02148,0.030283,0
30.3,-21.452,0,,-0.021452,0.0303,0
30.316,-21.425,0,,-0.021425,0.030316,0
30.332,-21.397,0,,-0.021397,0.030332,0
30.348,-21.37,0,,-0.02137,0.030348,0
30.365,-21.342,0,,-0.021342,0.030365,0
30.381,-21.314,0,,-0.021314,0.030381,0
30.397,-21.286,0,,-0.021286,0.030397,0
30.413,-21.259,0,,-0.021259,0.030413,0
30.429,-21.231,0,,-0.021231,0.030429,0
30.445,-21.203,0,,-0.021203,0.030445,0
30.462,-21.176,0,,-0.021176,0.030462,0
30.478,-21.148,0,,-0.021148,0.030478,0
30.494,-21.12,0,,-0.02112,0.030494,0
30.51,-21.092,0,,-0.021092,0.03051,0
30.526,-21.065,0,,-0.021065,0.030526,0
30.541,-21.037,0,,-0.021037,0.030541,0
30.557,-21.009,0,,-0.021009,0.030557,0
30.573,-20.981,0,,-0.020981,0.030573,0
30.589,-20.953,0,,-0.020953,0.030589,0
30.605,-20.925,0,,-0.020925,0.030605,0
30.621,-20.898,0,,-0.020898,0.030621,0
30.636,-20.87,0,,-0.02087,0.030636,0
30.652,-20.842,0,,-0.020842,0.030652,0
30.668,-20.814,0,,-0.020814,0.030668,0
30.684,-20.786,0,,-0.020786,0.030684,0
30.699,-20.758,0,,-0.020758,0.030699,0
30.715,-20.73,0,,-0.02073,0.030715,0
30.731,-20.702,0,,-0.020702,0.030731,0
30.746,-20.674,0,,-0.020674,0.030746,0
30.762,-20.646,0,,-0.020646,0.030762,0
30.777,-20.618,0,,-0.020618,0.030777,0
30.793,-20.59,0,,-0.02059,0.030793,0
30.808,-20.562,0,,-0.020562,0.030808,0
30.824,-20.534,0,,-0.020534,0.030824,0
30.839,-20.506,0,,-0.020506,0.030839,0
30.854,-20.478,0,,-0.020478,0.030854,0
30.87,-20.45,0,,-0.02045,0.03087,0
30.885,-20.422,0,,-0.020422,0.030885,0
30.9,-20.394,0,,-0.020394,0.0309,0
30.916,-20.366,0,,-0.020366,0.030916,0
30.931,-20.338,0,,-0.020338,0.030931,0
30.946,-20.31,0,,-0.02031,0.030946,0
30.961,-20.282,0,,-0.020282,0.030961,0
30.976,-20.254,0,,-0.020254,0.030976,0
30.991,-20.226,0,,-0.020226,0.030991,0
31.007,-20.197,0,,-0.020197,0.031007,0
31.022,-20.169,0,,-0.020169,0.031022,0
31.037,-20.141,0,,-0.020141,0.031037,0
31.052,-20.113,0,,-0.020113,0.031052,0
31.067,-20.085,0,,-0.020085,0.031067,0
31.082,-20.057,0,,-0.020057,0.031082,0
31.096,-20.028,0,,-0.020028,0.031096,0
31.111,-20,0,,-0.02,0.031111,0
31.126,-19.972,0,,-0.019972,0.031126,0
31.141,-19.944,0,,-0.019944,0.031141,0
31.156,-19.915,0,,-0.019915,0.031156,0
31.171,-19.887,0,,-0.019887,0.031171,0
31.185,-19.859,0,,-0.019859,0.031185,0
31.2,-19.831,0,,-0.019831,0.0312,0
31.215,-19.802,0,,-0.019802,0.031215,0
31.23,-19.774,0,,-0.019774,0.03123,0
31.244,-19.746,0,,-0.019746,0.031244,0
31.259,-19.717,0,,-0.019717,0.031259,0
31.273,-19.689,0,,-0.019689,0.031273,0
31.288,-19.661,0,,-0.019661,0.031288,0
31.302,-19.632,0,,-0.019632,0.031302,0
31.317,-19.604,0,,-0.019604,0.031317,0
31.331,-19.576,0,,-0.019576,0.031331,0
31.346,-19.547,0,,-0.019547,0.031346,0
31.36,-19.519,0,,-0.019519,0.03136,0
31.375,-19.49,0,,-0.01949,0.031375,0
31.389,-19.462,0,,-0.019462,0.031389,0
31.403,-19.434,0,,-0.019434,0.031403,0
31.418,-19.405,0,,-0.019405,0.031418,0
31.432,-19.377,0,,-0.019377,0.031432,0
31.446,-19.348,0,,-0.019348,0.031446,0
31.46,-19.32,0,,-0.01932,0.03146,0
31.475,-19.291,0,,-0.019291,0.031475,0
31.489,-19.263,0,,-0.019263,0.031489,0
31.503,-19.234,0,,-0.019234,0.031503,0
31.517,-19.206,0,,-0.019206,0.031517,0
31.531,-19.177,0,,-0.019177,0.031531,0
31.545,-19.149,0,,-0.019149,0.031545,0
31.559,-19.12,0,,-0.01912,0.031559,0
31.573,-19.092,0,,-0.019092,0.031573,0
31.587,-19.063,0,,-0.019063,0.031587,0
31.601,-19.034,0,,-0.019034,0.031601,0
31.615,-19.006,0,,-0.019006,0.031615,0
31.629,-18.977,0,,-0.018977,0.031629,0
31.643,-18.949,0,,-0.018949,0.031643,0
31.656,-18.92,0,,-0.01892,0.031656,0
31.67,-18.891,0,,-0.018891,0.03167,0
31.684,-18.863,0,,-0.018863,0.031684,0
31.698,-18.834,0,,-0.018834,0.031698,0
31.711,-18.806,0,,-0.018806,0.031711,0
31.725,-18.777,0,,-0.018777,0.031725,0
31.739,-18.748,0,,-0.018748,0.031739,0
31.752,-18.72,0,,-0.01872,0.031752,0
31.766,-18.691,0,,-0.018691,0.031766,0
31.779,-18.662,0,,-0.018662,0.031779,0
31.793,-18.634,0,,-0.018634,0.031793,0
31.807,-18.605,0,,-0.018605,0.031807,0
31.82,-18.576,0,,-0.018576,0.03182,0
31.833,-18.547,0,,-0.018547,0.031833,0
31.847,-18.519,0,,-0.018519,0.031847,0
31.86,-18.49,0,,-0.01849,0.03186,0
31.874,-18.461,0,,-0.018461,0.031874,0
31.887,-18.432,0,,-0.018432,0.031887,0
31.9,-18.404,0,,-0.018404,0.0319,0
31.913,-18.375,0,,-0.018375,0.031913,0
31.927,-18.346,0,,-0.018346,0.031927,0
31.94,-18.317,0,,-0.018317,0.03194,0
31.953,-18.288,0,,-0.018288,0.031953,0
31.966,-18.26,0,,-0.01826,0.031966,0
31.979,-18.231,0,,-0.018231,0.031979,0
31.992,-18.202,0,,-0.018202,0.031992,0
32.005,-18.173,0,,-0.018173,0.032005,0
32.018,-18.144,0,,-0.018144,0.032018,0
32.031,-18.115,0,,-0.018115,0.032031,0
32.044,-18.087,0,,-0.018087,0.032044,0
32.057,-18.058,0,,-0.018058,0.032057,0
32.07,-18.029,0,,-0.018029,0.03207,0
32.083,-18,0,,-0.018,0.032083,0
32.096,-17.971,0,,-0.017971,0.032096,0
32.109,-17.942,0,,-0.017942,0.032109,0
32.122,-17.913,0,,-0.017913,0.032122,0
32.134,-17.884,0,,-0.017884,0.032134,0
32.147,-17.855,0,,-0.017855,0.032147,0
32.16,-17.826,0,,-0.017826,0.03216,0
32.173,-17.797,0,,-0.017797,0.032173,0
32.185,-17.768,0,,-0.017768,0.032185,0
32.198,-17.739,0,,-0.017739,0.032198,0
32.21,-17.71,0,,-0.01771,0.03221,0
32.223,-17.682,0,,-0.017682,0.032223,0
32.235,-17.653,0,,-0.017653,0.032235,0
32.248,-17.624,0,,-0.017624,0.032248,0
32.26,-17.595,0,,-0.017595,0.03226,0
32.273,-17.565,0,,-0.017565,0.032273,0
32.285,-17.536,0,,-0.017536,0.032285,0
32.298,-17.507,0,,-0.017507,0.032298,0
32.31,-17.478,0,,-0.017478,0.03231,0
32.322,-17.449,0,,-0.017449,0.032322,0
32.335,-17.42,0,,-0.01742,0.032335,0
32.347,-17.391,0,,-0.017391,0.032347,0
32.359,-17.362,0,,-0.017362,0.032359,0
32.371,-17.333,0,,-0.017333,0.032371,0
32.384,-17.304,0,,-0.017304,0.032384,0
32.396,-17.275,0,,-0.017275,0.032396,0
32.408,-17.246,0,,-0.017246,0.032408,0
32.42,-17.217,0,,-0.017217,0.03242,0
32.432,-17.188,0,,-0.017188,0.032432,0
32.444,-17.158,0,,-0.017158,0.032444,0
32.456,-17.129,0,,-0.017129,0.032456,0
32.468,-17.1,0,,-0.0171,0.032468,0
32.48,-17.071,0,,-0.017071,0.03248,0
32.492,-17.042,0,,-0.017042,0.032492,0
32.504,-17.013,0,,-0.017013,0.032504,0
32.515,-16.984,0,,-0.016984,0.032515,0
32.527,-16.954,0,,-0.016954,0.032527,0
32.539,-16.925,0,,-0.016925,0.032539,0
32.551,-16.896,0,,-0.016896,0.032551,0
32.563,-16.867,0,,-0.016867,0.032563,0
