0,0.032383617,-0.025465788
0,0.032395724,-0.025436515
0,0.032407806,-0.025407238
0,0.032419863,-0.025377956
0,0.032431895,-0.025348669
0,0.032443902,-0.025319378
0,0.032455884,-0.025290083
0,0.03246784,-0.025260784
0,0.032479772,-0.02523148
0,0.032491678,-0.025202171
0,0.032503559,-0.025172858
0,0.032515415,-0.025143541
0,0.032527246,-0.02511422
0,0.032539052,-0.025084895
0,0.032550833,-0.025055565
0,0.032562589,-0.025026231
0,0.032574319,-0.024996892
0,0.032586025,-0.02496755
0,0.032597705,-0.024938203
0,0.03260936,-0.024908852
0,0.03262099,-0.024879497
0,0.032632595,-0.024850138
0,0.032644175,-0.024820775
0,0.03265573,-0.024791408
0,0.032667259,-0.024762037
0,0.032678764,-0.024732662
0,0.032690243,-0.024703282
0,0.032701697,-0.024673899
0,0.032713127,-0.024644512
0,0.032724531,-0.024615121
0,0.032735909,-0.024585726
0,0.032747263,-0.024556327
0,0.032758592,-0.024526924
0,0.032769895,-0.024497517
0,0.032781174,-0.024468107
0,0.032792427,-0.024438692
0,0.032803655,-0.024409274
0,0.032814858,-0.024379852
0,0.032826036,-0.024350426
0,0.032837189,-0.024320997
0,0.032848317,-0.024291564
0,0.032859419,-0.024262127
0,0.032870497,-0.024232687
0,0.032881549,-0.024203243
0,0.032892577,-0.024173795
0,0.032903579,-0.024144343
0,0.032914556,-0.024114889
0,0.032925508,-0.02408543
0,0.032936434,-0.024055968
0,0.032947336,-0.024026502
0,0.032958213,-0.023997033
0,0.032969064,-0.023967561
0,0.032979891,-0.023938085
0,0.032990692,-0.023908605
0,0.033001468,-0.023879122
0,0.033012219,-0.023849636
0,0.033022945,-0.023820147
0,0.033033646,-0.023790654
0,0.033044321,-0.023761157
0,0.033054972,-0.023731658
0,0.033065598,-0.023702155
0,0.033076198,-0.023672648
0,0.033086773,-0.023643139
0,0.033097324,-0.023613626
0,0.033107849,-0.02358411
0,0.033118349,-0.023554591
0,0.033128824,-0.023525069
0,0.033139273,-0.023495543
0,0.033149698,-0.023466015
0,0.033160098,-0.023436483
0,0.033170472,-0.023406949
0,0.033180822,-0.023377411
0,0.033191146,-0.02334787
0,0.033201445,-0.023318326
0,0.033211719,-0.023288779
0,0.033221968,-0.023259229
0,0.033232192,-0.023229676
0,0.033242391,-0.023200121
0,0.033252565,-0.023170562
0,0.033262714,-0.023141
0,0.033272837,-0.023111436
0,0.033282936,-0.023081869
0,0.033293009,-0.023052298
0,0.033303057,-0.023022725
0,0.033313081,-0.02299315
0,0.033323079,-0.022963571
0,0.033333052,-0.02293399
0,0.033343,-0.022904406
0,0.033352923,-0.022874819
0,0.033362821,-0.02284523
0,0.033372694,-0.022815638
0,0.033382541,-0.022786043
0,0.033392364,-0.022756445
0,0.033402162,-0.022726845
0,0.033411934,-0.022697243
0,0.033421681,-0.022667638
0,0.033431404,-0.02263803
0,0.033441101,-0.02260842
0,0.033450773,-0.022578807
0,0.033460421,-0.022549192
0,0.033470043,-0.022519574
0,0.03347964,-0.022489954
0,0.033489212,-0.022460331
0,0.033498759,-0.022430706
0,0.03350828,-0.022401079
0,0.033517777,-0.022371449
0,0.033527249,-0.022341817
0,0.033536696,-0.022312183
0,0.033546117,-0.022282546
0,0.033555514,-0.022252907
0,0.033564885,-0.022223266
0,0.033574232,-0.022193623
0,0.033583553,-0.022163977
0,0.03359285,-0.022134329
0,0.033602121,-0.022104679
0,0.033611368,-0.022075027
0,0.033620589,-0.022045373
0,0.033629785,-0.022015716
0,0.033638956,-0.021986058
0,0.033648103,-0.021956397
0,0.033657224,-0.021926735
0,0.03366632,-0.02189707
0,0.033675391,-0.021867403
0,0.033684437,-0.021837735
0,0.033693458,-0.021808064
0,0.033702454,-0.021778391
0,0.033711425,-0.021748717
0,0.033720371,-0.02171904
0,0.033729292,-0.021689362
0,0.033738188,-0.021659682
0,0.033747059,-0.02163
0,0.033755905,-0.021600316
0,0.033764726,-0.02157063
0,0.033773522,-0.021540943
0,0.033782293,-0.021511254
0,0.033791039,-0.021481563
0,0.03379976,-0.02145187
0,0.033808455,-0.021422176
0,0.033817126,-0.02139248
0,0.033825772,-0.021362782
0,0.033834393,-0.021333083
0,0.033842989,-0.021303382
0,0.03385156,-0.021273679
0,0.033860106,-0.021243975
0,0.033868627,-0.021214269
0,0.033877123,-0.021184562
0,0.033885594,-0.021154853
0,0.03389404,-0.021125143
0,0.033902461,-0.021095431
0,0.033910857,-0.021065718
0,0.033919228,-0.021036003
0,0.033927574,-0.021006287
0,0.033935896,-0.02097657
0,0.033944192,-0.020946851
0,0.033952463,-0.020917131
0,0.033960709,-0.020887409
0,0.033968931,-0.020857686
0,0.033977127,-0.020827962
0,0.033985298,-0.020798237
0,0.033993445,-0.02076851
0,0.034001566,-0.020738782
0,0.034009663,-0.020709053
0,0.034017735,-0.020679323
0,0.034025781,-0.020649592
0,0.034033803,-0.020619859
0,0.0340418,-0.020590125
0,0.034049772,-0.02056039
0,0.034057719,-0.020530655
0,0.034065641,-0.020500918
0,0.034073538,-0.02047118
0,0.03408141,-0.02044144
0,0.034089257,-0.0204117
0,0.03409708,-0.020381959
0,0.034104877,-0.020352217
0,0.034112649,-0.020322474
0,0.034120397,-0.02029273
0,0.03412812,-0.020262986
0,0.034135817,-0.02023324
0,0.03414349,-0.020203493
0,0.034151138,-0.020173746
0,0.034158761,-0.020143998
0,0.03416636,-0.020114249
