29.965,-23.445,0,-0.023445,0.029965,0
29.982,-23.417,0,-0.023417,0.029982,0
30,-23.389,0,-0.023389,0.03,0
30.017,-23.361,0,-0.023361,0.030017,0
30.035,-23.333,0,-0.023333,0.030035,0
30.052,-23.306,0,-0.023306,0.030052,0
30.069,-23.278,0,-0.023278,0.030069,0
30.087,-23.25,0,-0.02325,0.030087,0
30.104,-23.222,0,-0.023222,0.030104,0
30.121,-23.194,0,-0.023194,0.030121,0
30.138,-23.166,0,-0.023166,0.030138,0
30.156,-23.139,0,-0.023139,0.030156,0
30.173,-23.111,0,-0.023111,0.030173,0
30.19,-23.083,0,-0.023083,0.03019,0
30.207,-23.055,0,-0.023055,0.030207,0
30.224,-23.027,0,-0.023027,0.030224,0
30.241,-22.999,0,-0.022999,0.030241,0
30.259,-22.971,0,-0.022971,0.030259,0
30.276,-22.943,0,-0.022943,0.030276,0
30.293,-22.915,0,-0.022915,0.030293,0
30.31,-22.887,0,-0.022887,0.03031,0
30.326,-22.859,0,-0.022859,0.030326,0
30.343,-22.831,0,-0.022831,0.030343,0
30.36,-22.803,0,-0.022803,0.03036,0
30.377,-22.775,0,-0.022775,0.030377,0
30.394,-22.747,0,-0.022747,0.030394,0
30.411,-22.719,0,-0.022719,0.030411,0
30.428,-22.691,0,-0.022691,0.030428,0
30.444,-22.663,0,-0.022663,0.030444,0
30.461,-22.635,0,-0.022635,0.030461,0
30.478,-22.606,0,-0.022606,0.030478,0
30.494,-22.578,0,-0.022578,0.030494,0
30.511,-22.55,0,-0.02255,0.030511,0
30.528,-22.522,0,-0.022522,0.030528,0
30.544,-22.494,0,-0.022494,0.030544,0
30.561,-22.466,0,-0.022466,0.030561,0
30.577,-22.437,0,-0.022437,0.030577,0
30.594,-22.409,0,-0.022409,0.030594,0
30.61,-22.381,0,-0.022381,0.03061,0
30.627,-22.353,0,-0.022353,0.030627,0
30.643,-22.324,0,-0.022324,0.030643,0
30.659,-22.296,0,-0.022296,0.030659,0
30.676,-22.268,0,-0.022268,0.030676,0
30.692,-22.24,0,-0.02224,0.030692,0
30.708,-22.211,0,-0.022211,0.030708,0
30.725,-22.183,0,-0.022183,0.030725,0
30.741,-22.155,0,-0.022155,0.030741,0
30.757,-22.126,0,-0.022126,0.030757,0
30.773,-22.098,0,-0.022098,0.030773,0
30.789,-22.07,0,-0.02207,0.030789,0
30.806,-22.041,0,-0.022041,0.030806,0
30.822,-22.013,0,-0.022013,0.030822,0
30.838,-21.985,0,-0.021985,0.030838,0
30.854,-21.956,0,-0.021956,0.030854,0
30.87,-21.928,0,-0.021928,0.03087,0
30.886,-21.899,0,-0.021899,0.030886,0
30.902,-21.871,0,-0.021871,0.030902,0
30.918,-21.842,0,-0.021842,0.030918,0
30.933,-21.814,0,-0.021814,0.030933,0
30.949,-21.786,0,-0.021786,0.030949,0
30.965,-21.757,0,-0.021757,0.030965,0
30.981,-21.729,0,-0.021729,0.030981,0
30.997,-21.7,0,-0.0217,0.030997,0
31.012,-21.672,0,-0.021672,0.031012,0
31.028,-21.643,0,-0.021643,0.031028,0
31.044,-21.614,0,-0.021614,0.031044,0
31.06,-21.586,0,-0.021586,0.03106,0
31.075,-21.557,0,-0.021557,0.031075,0
31.091,-21.529,0,-0.021529,0.031091,0
31.106,-21.5,0,-0.0215,0.031106,0
31.122,-21.472,0,-0.021472,0.031122,0
31.137,-21.443,0,-0.021443,0.031137,0
31.153,-21.414,0,-0.021414,0.031153,0
31.168,-21.386,0,-0.021386,0.031168,0
31.184,-21.357,0,-0.021357,0.031184,0
31.199,-21.328,0,-0.021328,0.031199,0
31.214,-21.3,0,-0.0213,0.031214,0
31.23,-21.271,0,-0.021271,0.03123,0
31.245,-21.242,0,-0.021242,0.031245,0
31.26,-21.214,0,-0.021214,0.03126,0
31.276,-21.185,0,-0.021185,0.031276,0
31.291,-21.156,0,-0.021156,0.031291,0
31.306,-21.128,0,-0.021128,0.031306,0
31.321,-21.099,0,-0.021099,0.031321,0
31.336,-21.07,0,-0.02107,0.031336,0
31.351,-21.041,0,-0.021041,0.031351,0
31.366,-21.013,0,-0.021013,0.031366,0
31.382,-20.984,0,-0.020984,0.031382,0
31.397,-20.955,0,-0.020955,0.031397,0
31.412,-20.926,0,-0.020926,0.031412,0
31.426,-20.897,0,-0.020897,0.031426,0
31.441,-20.869,0,-0.020869,0.031441,0
31.456,-20.84,0,-0.02084,0.031456,0
31.471,-20.811,0,-0.020811,0.031471,0
31.486,-20.782,0,-0.020782,0.031486,0
31.501,-20.753,0,-0.020753,0.031501,0
31.516,-20.724,0,-0.020724,0.031516,0
31.53,-20.695,0,-0.020695,0.03153,0
31.545,-20.667,0,-0.020667,0.031545,0
31.56,-20.638,0,-0.020638,0.03156,0
31.574,-20.609,0,-0.020609,0.031574,0
31.589,-20.58,0,-0.02058,0.031589,0
31.604,-20.551,0,-0.020551,0.031604,0
31.618,-20.522,0,-0.020522,0.031618,0
31.633,-20.493,0,-0.020493,0.031633,0
31.647,-20.464,0,-0.020464,0.031647,0
31.662,-20.435,0,-0.020435,0.031662,0
31.676,-20.406,0,-0.020406,0.031676,0
31.691,-20.377,0,-0.020377,0.031691,0
31.705,-20.348,0,-0.020348,0.031705,0
31.719,-20.319,0,-0.020319,0.031719,0
31.734,-20.29,0,-0.02029,0.031734,0
31.748,-20.261,0,-0.020261,0.031748,0
31.762,-20.232,0,-0.020232,0.031762,0
31.776,-20.203,0,-0.020203,0.031776,0
31.791,-20.174,0,-0.020174,0.031791,0
31.805,-20.145,0,-0.020145,0.031805,0
31.819,-20.116,0,-0.020116,0.031819,0
31.833,-20.087,0,-0.020087,0.031833,0
31.847,-20.057,0,-0.020057,0.031847,0
31.861,-20.028,0,-0.020028,0.031861,0
31.875,-19.999,0,-0.019999,0.031875,0
31.889,-19.97,0,-0.01997,0.031889,0
31.903,-19.941,0,-0.019941,0.031903,0
31.917,-19.912,0,-0.019912,0.031917,0
31.931,-19.883,0,-0.019883,0.031931,0
31.945,-19.853,0,-0.019853,0.031945,0
31.959,-19.824,0,-0.019824,0.031959,0
31.973,-19.795,0,-0.019795,0.031973,0
31.986,-19.766,0,-0.019766,0.031986,0
32,-19.737,0,-0.019737,0.032,0
32.014,-19.707,0,-0.019707,0.032014,0
32.028,-19.678,0,-0.019678,0.032028,0
32.041,-19.649,0,-0.019649,0.032041,0
32.055,-19.62,0,-0.01962,0.032055,0
32.069,-19.591,0,-0.019591,0.032069,0
32.082,-19.561,0,-0.019561,0.032082,0
32.096,-19.532,0,-0.019532,0.032096,0
32.109,-19.503,0,-0.019503,0.032109,0
32.123,-19.473,0,-0.019473,0.032123,0
32.136,-19.444,0,-0.019444,0.032136,0
32.15,-19.415,0,-0.019415,0.03215,0
32.163,-19.386,0,-0.019386,0.032163,0
32.176,-19.356,0,-0.019356,0.032176,0
32.19,-19.327,0,-0.019327,0.03219,0
32.203,-19.298,0,-0.019298,0.032203,0
32.216,-19.268,0,-0.019268,0.032216,0
32.23,-19.239,0,-0.019239,0.03223,0
32.243,-19.21,0,-0.01921,0.032243,0
32.256,-19.18,0,-0.01918,0.032256,0
32.269,-19.151,0,-0.019151,0.032269,0
32.282,-19.121,0,-0.019121,0.032282,0
32.295,-19.092,0,-0.019092,0.032295,0
32.308,-19.063,0,-0.019063,0.032308,0
32.321,-19.033,0,-0.019033,0.032321,0
32.334,-19.004,0,-0.019004,0.032334,0
32.347,-18.974,0,-0.018974,0.032347,0
32.36,-18.945,0,-0.018945,0.03236,0
32.373,-18.915,0,-0.018915,0.032373,0
32.386,-18.886,0,-0.018886,0.032386,0
32.399,-18.857,0,-0.018857,0.032399,0
32.412,-18.827,0,-0.018827,0.032412,0
32.425,-18.798,0,-0.018798,0.032425,0
32.437,-18.768,0,-0.018768,0.032437,0
32.45,-18.739,0,-0.018739,0.03245,0
32.463,-18.709,0,-0.018709,0.032463,0
32.476,-18.68,0,-0.01868,0.032476,0
32.488,-18.65,0,-0.01865,0.032488,0
32.501,-18.621,0,-0.018621,0.032501,0
32.513,-18.591,0,-0.018591,0.032513,0
32.526,-18.562,0,-0.018562,0.032526,0
32.538,-18.532,0,-0.018532,0.032538,0
32.551,-18.502,0,-0.018502,0.032551,0
32.563,-18.473,0,-0.018473,0.032563,0
32.576,-18.443,0,-0.018443,0.032576,0
32.588,-18.414,0,-0.018414,0.032588,0
32.601,-18.384,0,-0.018384,0.032601,0
32.613,-18.355,0,-0.018355,0.032613,0
32.625,-18.325,0,-0.018325,0.032625,0
32.637,-18.295,0,-0.018295,0.032637,0
32.65,-18.266,0,-0.018266,0.03265,0
32.662,-18.236,0,-0.018236,0.032662,0
32.674,-18.207,0,-0.018207,0.032674,0
32.686,-18.177,0,-0.018177,0.032686,0
32.698,-18.147,0,-0.018147,0.032698,0
32.71,-18.118,0,-0.018118,0.03271,0
32.722,-18.088,0,-0.018088,0.032722,0
32.735,-18.058,0,-0.018058,0.032735,0
32.747,-18.029,0,-0.018029,0.032747,0
32.758,-17.999,0,-0.017999,0.032758,0
32.77,-17.969,0,-0.017969,0.03277,0
32.782,-17.94,0,-0.01794,0.032782,0
32.794,-17.91,0,-0.01791,0.032794,0
32.806,-17.88,0,-0.01788,0.032806,0
32.818,-17.851,0,-0.017851,0.032818,0
32.83,-17.821,0,-0.017821,0.03283,0
32.841,-17.791,0,-0.017791,0.032841,0
32.853,-17.761,0,-0.017761,0.032853,0
32.865,-17.732,0,-0.017732,0.032865,0
