-14.652	38.669	-0
-14.647	38.668	-0
-14.641	38.667	-0
-14.636	38.666	-0
-14.632	38.665	-0
-14.625	38.664	-0
-14.621	38.663	-0
-14.616	38.662	-0
-14.612	38.661	-0
-14.605	38.659	-0
-14.601	38.658	-0
-14.597	38.657	-0
-14.59	38.656	-0
-14.585	38.655	-0
-14.581	38.654	-0
-14.574	38.653	-0
-14.57	38.652	-0
-14.566	38.651	-0
-14.561	38.65	-0
-14.555	38.648	-0
-14.55	38.647	-0
-14.546	38.646	-0
-14.539	38.645	-0
-14.535	38.644	-0
-14.53	38.643	-0
-14.526	38.642	-0
-14.519	38.641	-0
-14.515	38.64	-0
-14.51	38.639	-0
-14.504	38.637	-0
-14.499	38.636	-0
-14.495	38.635	-0
-14.488	38.634	-0
-14.484	38.633	-0
-14.48	38.632	-0
-14.473	38.631	-0
-14.468	38.63	-0
-14.464	38.629	-0
-14.46	38.628	-0
-14.453	38.626	-0
-14.449	38.625	-0
-14.444	38.624	-0
-14.438	38.623	-0
-14.433	38.622	-0
-14.429	38.621	-0
-14.424	38.62	-0
-14.418	38.619	-0
-14.413	38.618	-0
-14.409	38.617	-0
-14.402	38.615	-0
-14.398	38.614	-0
-14.394	38.613	-0
-14.387	38.612	-0
-14.382	38.611	-0
-14.378	38.61	-0
-14.374	38.609	-0
-14.367	38.607	-0
-14.363	38.606	-0
-14.358	38.605	-0
-14.352	38.604	-0
-14.347	38.603	-0
-14.343	38.602	-0
-14.336	38.601	-0
-14.332	38.6	-0
-14.327	38.599	-0
-14.321	38.597	-0
-14.316	38.596	-0
-14.312	38.595	-0
-14.308	38.594	-0
-14.301	38.593	-0
-14.297	38.592	-0
-14.292	38.591	-0
-14.286	38.589	-0
-14.281	38.588	-0
-14.277	38.587	-0
-14.27	38.586	-0
-14.266	38.585	-0
-14.261	38.584	-0
-14.257	38.583	-0
-14.25	38.581	-0
-14.246	38.58	-0
-14.242	38.579	-0
-14.235	38.578	-0
-14.231	38.577	-0
-14.226	38.576	-0
-14.222	38.575	-0
-14.215	38.573	-0
-14.211	38.572	-0
-14.206	38.571	-0
-14.2	38.57	-0
-14.195	38.569	-0
-14.191	38.568	-0
-14.184	38.567	-0
-14.18	38.566	-0
-14.176	38.565	-0
-14.171	38.564	-0
-14.165	38.562	-0
-14.16	38.561	-0
-14.156	38.56	-0
-14.149	38.559	-0
-14.145	38.558	-0
-14.141	38.557	-0
-14.134	38.555	-0
-14.13	38.554	-0
-14.125	38.553	-0
-14.121	38.552	-0
-14.114	38.551	-0
-14.11	38.55	-0
-14.105	38.549	-0
-14.099	38.547	-0
-14.094	38.546	-0
-14.09	38.545	-0
-14.083	38.544	-0
-14.079	38.543	-0
-14.075	38.542	-0
-14.068	38.54	-0
-14.064	38.539	-0
-14.059	38.538	-0
-14.055	38.537	-0
-14.048	38.536	-0
-14.044	38.535	-0
-14.04	38.534	-0
-14.033	38.532	-0
-14.029	38.531	-0
-14.024	38.53	-0
-14.018	38.528	-0
