-0.018976	0.03101	0
-0.018968	0.031014	0
-0.018959	0.031018	0
-0.018954	0.031021	0
-0.018945	0.031025	0
-0.018937	0.031029	0
-0.018928	0.031033	0
-0.01892	0.031037	0
-0.018914	0.03104	0
-0.018906	0.031044	0
-0.018897	0.031048	0
-0.018889	0.031052	0
-0.01888	0.031057	0
-0.018875	0.031059	0
-0.018866	0.031063	0
-0.018858	0.031067	0
-0.018849	0.031072	0
-0.018841	0.031076	0
-0.018835	0.031078	0
-0.018827	0.031082	0
-0.018818	0.031087	0
-0.01881	0.031091	0
-0.018801	0.031095	0
-0.018796	0.031097	0
-0.018787	0.031101	0
-0.018779	0.031105	0
-0.01877	0.03111	0
-0.018762	0.031114	0
-0.018756	0.031116	0
-0.018748	0.03112	0
-0.018739	0.031124	0
-0.018731	0.031128	0
-0.018722	0.031132	0
-0.018717	0.031135	0
-0.018708	0.031139	0
-0.0187	0.031143	0
-0.018691	0.031147	0
-0.018683	0.031151	0
-0.018677	0.031154	0
-0.018668	0.031158	0
-0.01866	0.031162	0
-0.018651	0.031166	0
-0.018643	0.03117	0
-0.018637	0.031173	0
-0.018629	0.031177	0
-0.01862	0.031181	0
-0.018612	0.031185	0
-0.018603	0.031189	0
-0.018598	0.031192	0
-0.018589	0.031196	0
-0.018581	0.0312	0
-0.018572	0.031204	0
-0.018564	0.031208	0
-0.018558	0.03121	0
-0.01855	0.031214	0
-0.018541	0.031218	0
-0.018532	0.031222	0
-0.018524	0.031226	0
-0.018518	0.031229	0
-0.01851	0.031233	0
-0.018501	0.031237	0
-0.018493	0.031241	0
-0.018484	0.031245	0
-0.018479	0.031247	0
-0.01847	0.031251	0
-0.018462	0.031255	0
-0.018453	0.031259	0
-0.018445	0.031263	0
-0.018439	0.031266	0
-0.01843	0.03127	0
-0.018422	0.031274	0
-0.018413	0.031278	0
-0.018405	0.031282	0
-0.018399	0.031284	0
-0.018391	0.031288	0
-0.018382	0.031292	0
-0.018374	0.031296	0
-0.018365	0.0313	0
-0.018359	0.031303	0
-0.018351	0.031307	0
-0.018342	0.031311	0
-0.018334	0.031315	0
-0.018325	0.031319	0
-0.018319	0.031321	0
-0.018311	0.031325	0
-0.018302	0.031329	0
-0.018294	0.031333	0
-0.018285	0.031337	0
-0.01828	0.031339	0
-0.018271	0.031343	0
-0.018263	0.031347	0
-0.018254	0.031351	0
-0.018245	0.031355	0
-0.01824	0.031358	0
-0.018231	0.031362	0
-0.018223	0.031365	0
-0.018214	0.031369	0
-0.018206	0.031373	0
-0.0182	0.031376	0
-0.018191	0.03138	0
-0.018183	0.031384	0
-0.018174	0.031388	0
-0.018166	0.031391	0
-0.01816	0.031394	0
-0.018151	0.031398	0
-0.018143	0.031402	0
-0.018134	0.031406	0
-0.018126	0.031409	0
-0.01812	0.031412	0
-0.018112	0.031416	0
-0.018103	0.03142	0
-0.018094	0.031424	0
-0.018086	0.031428	0
-0.01808	0.03143	0
-0.018072	0.031434	0
-0.018063	0.031438	0
-0.018054	0.031442	0
-0.018046	0.031446	0
-0.01804	0.031448	0
-0.018032	0.031452	0
-0.018023	0.031456	0
-0.018014	0.03146	0
-0.018006	0.031463	0
-0.018	0.031466	0
-0.017992	0.03147	0
-0.017983	0.031474	0
-0.017974	0.031477	0
-0.017966	0.031481	0
-0.01796	0.031484	0
-0.017952	0.031488	0
-0.017943	0.031492	0
-0.017934	0.031495	0
-0.017926	0.031499	0
-0.01792	0.031502	0
-0.017912	0.031505	0
-0.017903	0.031509	0
-0.017894	0.031513	0
-0.017886	0.031517	0
-0.01788	0.031519	0
-0.017871	0.031523	0
-0.017863	0.031527	0
-0.017854	0.031531	0
-0.017846	0.031535	0
-0.01784	0.031537	0
-0.017831	0.031541	0
-0.017823	0.031545	0
-0.017814	0.031548	0
-0.017806	0.031552	0
-0.0178	0.031555	0
-0.017791	0.031559	0
-0.017783	0.031562	0
-0.017774	0.031566	0
-0.017765	0.03157	0
-0.01776	0.031572	0
-0.017751	0.031576	0
-0.017742	0.03158	0
-0.017734	0.031584	0
-0.017725	0.031587	0
-0.01772	0.03159	0
-0.017711	0.031594	0
-0.017702	0.031597	0
-0.017694	0.031601	0
-0.017685	0.031605	0
-0.017679	0.031607	0
-0.017671	0.031611	0
-0.017662	0.031615	0
-0.017654	0.031619	0
-0.017645	0.031622	0
-0.017639	0.031625	0
-0.017631	0.031629	0
-0.017622	0.031632	0
-0.017613	0.031636	0
-0.017605	0.03164	0
-0.017599	0.031642	0
-0.01759	0.031646	0
-0.017582	0.03165	0
-0.017573	0.031653	0
-0.017564	0.031657	0
-0.017559	0.03166	0
-0.01755	0.031663	0
-0.017541	0.031667	0
-0.017533	0.031671	0
-0.017524	0.031674	0
-0.017518	0.031677	0
-0.01751	0.031681	0
-0.017501	0.031684	0
-0.017493	0.031688	0
-0.017484	0.031692	0
-0.017478	0.031694	0
-0.01747	0.031698	0
-0.017461	0.031701	0
-0.017452	0.031705	0
-0.017444	0.031709	0
-0.017438	0.031711	0
-0.017429	0.031715	0
-0.017421	0.031719	0
-0.017412	0.031722	0
-0.017403	0.031726	0
-0.017398	0.031728	0
-0.017389	0.031732	0
-0.01738	0.031736	0
-0.017372	0.031739	0
-0.017363	0.031743	0
-0.017357	0.031745	0
-0.017349	0.031749	0
-0.01734	0.031753	0
-0.017331	0.031756	0
-0.017323	0.03176	0
-0.017317	0.031762	0
-0.017308	0.031766	0
-0.017299	0.03177	0
-0.017291	0.031773	0
-0.017282	0.031777	0
-0.017276	0.031779	0
-0.017268	0.031783	0
