-0.024711229072457,0.0283886236726895,-0
-0.0246848448008728,0.0284075592603301,-0
-0.0246584457430147,0.0284264678386751,-0
-0.0246320319288801,0.0284453493883456,-0
-0.0246056033885222,0.0284642038899564,-0
-0.024579160152038,0.0284830313241249,-0
-0.0245527022495751,0.0285018316714661,-0
-0.0245262297113225,0.0285206049125991,-0
-0.024499742567522,0.0285393510281391,-0
-0.0244732408484734,0.0285580699986941,-0
-0.0244467245845046,0.0285767618048855,-0
-0.0244201938060147,0.0285954264273183,-0
-0.0243936485434348,0.0286140638466084,-0
-0.0243670888272497,0.0286326740433675,-0
-0.024340514688005,0.0286512569981984,-0
-0.0243139261562804,0.0286698126917133,-0
-0.0242873232627201,0.028688341104513,-0
-0.0242607060380045,0.0287068422172063,-0
-0.0242340745128789,0.0287253160103908,-0
-0.0242074287181272,0.0287437624646701,-0
-0.0241807686845987,0.0287621815606367,-0
-0.0241540944431778,0.0287805732788914,-0
-0.0241274060248162,0.0287989376000226,-0
-0.0241007034605062,0.028817274504624,-0
-0.0240739867812892,0.0288355839732885,-0
-0.02404725601829,0.0288538659865857,-0
-0.0240205112026415,0.0288721205251129,-0
-0.0239937523655534,0.0288903475694478,-0
-0.0239669795383034,0.0289085471001556,-0
-0.023940192752185,0.0289267190978238,-0
-0.0239133920385852,0.0289448635430097,-0
-0.023886577428915,0.0289629804162875,-0
-0.0238597489546584,0.0289810696982155,-0
-0.0238329066473562,0.028999131369347,-0
-0.0238060505385804,0.0290171654102469,-0
-0.0237791806599833,0.02903517180146,-0
-0.0237522970432664,0.0290531505235309,-0
-0.0237253997201805,0.0290711015570046,-0
-0.0236984887225397,0.0290890248824168,-0
-0.0236715640822198,0.0291069204802955,-0
-0.0236446258311338,0.0291247883311766,-0
-0.0236176740012798,0.029142628415573,-0
-0.0235907086246851,0.0291604407140113,-0
-0.0235637297334619,0.0291782252069951,-0
-0.0235367373597575,0.0291959818750376,-0
-0.0235097315357921,0.0292137106986375,-0
-0.0234827122938413,0.0292314116582897,-0
-0.0234556796662407,0.0292490847344833,-0
-0.0234286336853867,0.0292667299077002,-0
-0.0234015743837264,0.0292843471584224,-0
-0.0233745017937836,0.0293019364671148,-0
-0.0233474159481288,0.0293194978142452,-0
-0.0233203168793983,0.0293370311802712,-0
-0.0232932046203023,0.029354536545636,-0
-0.0232660792035752,0.0293720138907996,-0
-0.0232389406620697,0.0293894631961791,-0
-0.02321178902865,0.0294068844422167,-0
-0.023184624336275,0.0294242776093272,-0
