Time(s)	Extension(mm)	Load(N)
0.001	0.000	-0.004
0.020	0.000	-0.004
0.039	0.000	-0.004
0.089	0.000	-0.004
0.142	0.000	-0.004
0.193	0.000	-0.004
0.242	0.000	-0.004
0.290	0.000	-0.004
0.340	0.000	-0.004
0.391	0.000	-0.004
0.441	0.000	-0.004
0.494	0.000	-0.004
0.544	0.000	-0.004
0.589	0.000	-0.004
0.643	0.000	-0.004
0.691	0.000	-0.004
0.743	0.000	-0.004
0.793	0.000	-0.004
0.839	0.000	-0.004
0.889	0.000	-0.004
0.940	0.000	-0.004
0.990	0.000	-0.004
1.039	0.000	-0.004
1.089	0.000	-0.004
1.139	0.000	-0.004
1.191	0.000	-0.004
1.241	0.000	-0.004
1.291	0.000	-0.004
1.342	0.000	-0.004
1.390	0.000	-0.004
1.440	0.000	-0.004
1.491	0.000	-0.004
1.543	0.000	-0.004
1.593	0.000	-0.004
1.644	0.000	-0.004
1.693	0.000	-0.004
1.741	0.000	-0.004
1.791	0.000	-0.004
1.842	0.000	-0.004
1.893	0.000	-0.004
1.939	0.000	-0.004
1.990	0.000	-0.004
2.039	0.000	-0.004
2.099	-0.000	-0.004
2.159	-0.000	-0.004
2.212	-0.000	-0.004
2.267	-0.010	-0.004
2.317	-0.010	-0.004
2.359	-0.010	-0.004
2.412	-0.010	-0.004
2.467	-0.010	-0.004
2.509	-0.010	-0.004
2.562	-0.020	-0.005
2.609	-0.020	-0.005
2.659	-0.020	-0.005
2.710	-0.020	-0.006
2.759	-0.020	-0.005
2.812	-0.020	-0.006
2.866	-0.030	-0.006
2.909	-0.030	-0.006
2.961	-0.030	-0.007
3.011	-0.030	-0.006
3.061	-0.030	-0.007
3.111	-0.030	-0.007
3.167	-0.040	-0.007
3.209	-0.040	-0.008
3.259	-0.040	-0.007
3.312	-0.040	-0.008
3.362	-0.040	-0.008
3.408	-0.040	-0.008
3.459	-0.050	-0.009
3.510	-0.050	-0.009
3.559	-0.050	-0.009
3.611	-0.050	-0.009
3.658	-0.050	-0.009
3.709	-0.050	-0.010
3.759	-0.060	-0.010
3.817	-0.060	-0.010
3.859	-0.060	-0.010
3.909	-0.060	-0.010
3.961	-0.060	-0.011
4.008	-0.060	-0.011
4.059	-0.070	-0.011
4.109	-0.070	-0.012
4.160	-0.070	-0.011
4.210	-0.070	-0.012
4.269	-0.070	-0.012
4.311	-0.070	-0.012
4.359	-0.080	-0.012
4.409	-0.080	-0.012
4.459	-0.080	-0.013
4.512	-0.080	-0.013
4.561	-0.080	-0.013
4.616	-0.080	-0.014
4.657	-0.090	-0.013
4.710	-0.090	-0.014
4.762	-0.090	-0.014
4.811	-0.090	-0.014
4.861	-0.090	-0.015
4.911	-0.090	-0.015
4.959	-0.100	-0.015
5.009	-0.100	-0.015
5.060	-0.100	-0.015
5.116	-0.100	-0.016
5.162	-0.100	-0.016
5.209	-0.100	-0.016
5.259	-0.110	-0.016
5.309	-0.110	-0.016
5.359	-0.110	-0.017
5.411	-0.110	-0.017
5.462	-0.110	-0.017
5.509	-0.110	-0.017
5.559	-0.120	-0.017
5.617	-0.120	-0.018
5.659	-0.120	-0.018
5.710	-0.120	-0.018
5.760	-0.120	-0.019
5.812	-0.120	-0.019
5.858	-0.130	-0.019
5.908	-0.130	-0.019
5.959	-0.130	-0.019
6.009	-0.130	-0.020
6.067	-0.130	-0.019
6.109	-0.130	-0.020
6.162	-0.140	-0.020
6.217	-0.140	-0.020
6.266	-0.140	-0.021
6.309	-0.140	-0.020
6.358	-0.140	-0.021
6.409	-0.140	-0.021
6.459	-0.150	-0.021
6.512	-0.150	-0.021
6.567	-0.150	-0.021
6.612	-0.150	-0.022
6.659	-0.150	-0.021
6.708	-0.150	-0.022
6.759	-0.160	-0.022
6.809	-0.160	-0.022
6.860	-0.160	-0.023
6.911	-0.160	-0.023
6.962	-0.160	-0.023
7.008	-0.160	-0.023
7.067	-0.170	-0.023
7.109	-0.170	-0.023
7.159	-0.170	-0.023
7.209	-0.170	-0.023
7.262	-0.170	-0.023
7.317	-0.170	-0.023
7.362	-0.180	-0.024
7.412	-0.180	-0.023
7.458	-0.180	-0.024
7.509	-0.180	-0.024
7.559	-0.180	-0.024
7.611	-0.180	-0.024
7.662	-0.190	-0.024
7.711	-0.190	-0.025
7.766	-0.190	-0.025
7.816	-0.190	-0.025
7.862	-0.190	-0.025
7.908	-0.190	-0.025
7.960	-0.200	-0.025
8.012	-0.200	-0.025
8.060	-0.200	-0.025
8.111	-0.200	-0.026
8.162	-0.200	-0.026
8.208	-0.200	-0.026
8.258	-0.210	-0.026
8.310	-0.210	-0.026
8.360	-0.210	-0.026
8.409	-0.210	-0.026
8.460	-0.210	-0.027
8.509	-0.210	-0.026
8.560	-0.220	-0.027
8.610	-0.220	-0.027
8.661	-0.220	-0.027
8.708	-0.220	-0.027
8.761	-0.220	-0.027
8.808	-0.220	-0.027
8.862	-0.230	-0.028
8.908	-0.230	-0.027
8.957	-0.230	-0.028
9.008	-0.230	-0.028
9.059	-0.230	-0.028
9.110	-0.230	-0.028
9.159	-0.240	-0.028
9.218	-0.240	-0.029
9.259	-0.240	-0.028
9.309	-0.240	-0.028
9.360	-0.240	-0.029
9.412	-0.240	-0.029
9.462	-0.250	-0.029
9.512	-0.250	-0.030
9.566	-0.250	-0.029
9.612	-0.250	-0.030
9.658	-0.250	-0.030
9.712	-0.250	-0.030
9.759	-0.260	-0.030
9.810	-0.260	-0.030
9.859	-0.260	-0.031
9.909	-0.260	-0.030
9.959	-0.260	-0.031
10.010	-0.260	-0.031
10.059	-0.270	-0.031
10.111	-0.270	-0.031
10.162	-0.270	-0.032
10.211	-0.270	-0.032
10.262	-0.270	-0.032
10.311	-0.270	-0.032
10.362	-0.280	-0.033
10.412	-0.280	-0.033
10.458	-0.280	-0.033
10.509	-0.280	-0.033
10.567	-0.280	-0.034
10.609	-0.280	-0.034
10.659	-0.290	-0.034
10.710	-0.290	-0.034
10.759	-0.290	-0.035
10.810	-0.290	-0.035
10.861	-0.290	-0.035
10.912	-0.290	-0.036
10.961	-0.300	-0.035
11.020	-0.300	-0.036
11.062	-0.300	-0.036
11.111	-0.300	-0.037
11.162	-0.300	-0.037
11.209	-0.300	-0.037
11.259	-0.310	-0.038
11.309	-0.310	-0.038
11.359	-0.310	-0.038
11.409	-0.310	-0.039
11.467	-0.310	-0.038
11.509	-0.310	-0.039
11.561	-0.320	-0.039
11.611	-0.320	-0.039
11.661	-0.320	-0.040
11.712	-0.320	-0.040
11.761	-0.320	-0.041
11.812	-0.320	-0.041
11.862	-0.330	-0.041
11.917	-0.330	-0.041
11.959	-0.330	-0.042
12.008	-0.330	-0.042
12.059	-0.330	-0.042
12.108	-0.330	-0.042
12.159	-0.340	-0.043
12.208	-0.340	-0.043
12.259	-0.340	-0.043
12.311	-0.340	-0.044
12.369	-0.340	-0.044
12.410	-0.340	-0.045
12.460	-0.350	-0.045
12.511	-0.350	-0.045
12.560	-0.350	-0.045
12.611	-0.350	-0.046
12.662	-0.350	-0.045
12.708	-0.350	-0.046
12.757	-0.360	-0.046
12.812	-0.360	-0.046
12.862	-0.360	-0.047
12.911	-0.360	-0.048
12.958	-0.360	-0.048
13.009	-0.360	-0.048
13.060	-0.370	-0.048
13.109	-0.370	-0.049
13.160	-0.370	-0.049
13.209	-0.370	-0.049
13.268	-0.370	-0.049
13.309	-0.370	-0.049
13.361	-0.380	-0.050
13.412	-0.380	-0.050
13.461	-0.380	-0.050
13.511	-0.380	-0.051
13.561	-0.380	-0.051
13.612	-0.380	-0.052
13.661	-0.390	-0.052
13.717	-0.390	-0.052
13.759	-0.390	-0.053
13.808	-0.390	-0.053
13.859	-0.390	-0.053
13.908	-0.390	-0.053
13.959	-0.400	-0.053
14.009	-0.400	-0.054
14.059	-0.400	-0.054
14.111	-0.400	-0.054
14.169	-0.400	-0.055
14.210	-0.400	-0.055
14.259	-0.410	-0.055
14.310	-0.410	-0.056
14.360	-0.410	-0.056
14.410	-0.410	-0.056
14.461	-0.410	-0.056
14.512	-0.410	-0.056
14.561	-0.420	-0.057
14.619	-0.420	-0.057
14.661	-0.420	-0.057
14.710	-0.420	-0.057
14.760	-0.420	-0.057
14.812	-0.420	-0.058
14.862	-0.430	-0.058
14.911	-0.430	-0.058
14.962	-0.430	-0.058
15.010	-0.430	-0.058
15.069	-0.430	-0.059
15.110	-0.430	-0.059
15.161	-0.440	-0.059
15.211	-0.440	-0.059
15.261	-0.440	-0.059
15.312	-0.440	-0.060
15.361	-0.440	-0.060
15.412	-0.440	-0.060
15.460	-0.450	-0.060
15.512	-0.450	-0.060
15.563	-0.450	-0.061
15.612	-0.450	-0.060
15.662	-0.450	-0.061
15.710	-0.450	-0.061
15.761	-0.460	-0.061
15.811	-0.460	-0.061
15.861	-0.460	-0.062
15.913	-0.460	-0.062
15.970	-0.460	-0.062
16.012	-0.460	-0.063
16.060	-0.470	-0.063
16.111	-0.470	-0.063
16.161	-0.470	-0.063
16.211	-0.470	-0.063
16.262	-0.470	-0.063
16.312	-0.470	-0.063
16.360	-0.480	-0.064
16.419	-0.480	-0.064
16.461	-0.480	-0.064
16.510	-0.480	-0.064
16.561	-0.480	-0.064
16.612	-0.480	-0.065
16.662	-0.490	-0.065
16.712	-0.490	-0.065
16.762	-0.490	-0.066
16.811	-0.490	-0.066
16.869	-0.490	-0.066
16.910	-0.490	-0.066
16.962	-0.500	-0.066
17.013	-0.500	-0.067
17.062	-0.500	-0.067
17.112	-0.500	-0.067
17.161	-0.500	-0.067
17.213	-0.500	-0.068
17.262	-0.510	-0.068
17.313	-0.510	-0.068
17.361	-0.510	-0.068
17.413	-0.510	-0.069
17.467	-0.510	-0.069
17.513	-0.510	-0.069
17.563	-0.520	-0.070
17.612	-0.520	-0.070
17.667	-0.520	-0.070
17.710	-0.520	-0.070
17.768	-0.520	-0.071
17.809	-0.520	-0.071
17.858	-0.530	-0.071
17.909	-0.530	-0.071
17.958	-0.530	-0.072
18.009	-0.530	-0.071
18.062	-0.530	-0.072
18.111	-0.530	-0.072
18.160	-0.540	-0.072
18.218	-0.540	-0.073
18.260	-0.540	-0.073
18.309	-0.540	-0.073
18.360	-0.540	-0.074
18.411	-0.540	-0.074
18.461	-0.550	-0.074
18.510	-0.550	-0.074
18.561	-0.550	-0.075
18.611	-0.550	-0.075
18.668	-0.550	-0.075
18.711	-0.550	-0.075
18.762	-0.560	-0.076
18.812	-0.560	-0.076
18.861	-0.560	-0.077
18.912	-0.560	-0.077
18.961	-0.560	-0.078
19.012	-0.560	-0.078
19.061	-0.570	-0.078
19.112	-0.570	-0.079
19.163	-0.570	-0.079
19.212	-0.570	-0.079
19.263	-0.570	-0.080
19.312	-0.570	-0.080
19.363	-0.580	-0.081
19.412	-0.580	-0.082
19.463	-0.580	-0.082
19.510	-0.580	-0.083
19.563	-0.580	-0.083
19.609	-0.580	-0.084
19.663	-0.590	-0.084
19.712	-0.590	-0.084
19.762	-0.590	-0.085
19.813	-0.590	-0.086
19.859	-0.590	-0.085
19.910	-0.590	-0.086
19.959	-0.600	-0.087
20.012	-0.600	-0.087
20.059	-0.600	-0.088
20.113	-0.600	-0.089
20.163	-0.600	-0.089
20.210	-0.600	-0.090
20.260	-0.610	-0.090
20.309	-0.610	-0.090
20.360	-0.610	-0.091
20.409	-0.610	-0.091
20.463	-0.610	-0.092
20.508	-0.610	-0.092
20.561	-0.620	-0.093
20.610	-0.620	-0.093
20.660	-0.620	-0.094
20.710	-0.620	-0.094
20.760	-0.620	-0.095
20.811	-0.620	-0.095
20.860	-0.630	-0.096
20.911	-0.630	-0.096
20.961	-0.630	-0.096
21.011	-0.630	-0.097
21.061	-0.630	-0.097
21.111	-0.630	-0.098
21.160	-0.640	-0.099
21.210	-0.640	-0.099
21.261	-0.640	-0.100
21.313	-0.640	-0.100
21.370	-0.640	-0.101
21.412	-0.640	-0.101
21.463	-0.650	-0.102
21.511	-0.650	-0.102
21.561	-0.650	-0.103
21.617	-0.650	-0.103
21.661	-0.650	-0.103
21.718	-0.650	-0.104
21.769	-0.660	-0.104
21.820	-0.660	-0.105
21.866	-0.660	-0.106
21.918	-0.660	-0.107
21.962	-0.660	-0.107
22.019	-0.660	-0.107
22.062	-0.670	-0.108
22.113	-0.670	-0.108
22.160	-0.670	-0.108
22.213	-0.670	-0.109
22.272	-0.670	-0.110
22.310	-0.670	-0.110
22.368	-0.680	-0.111
22.411	-0.680	-0.111
22.462	-0.680	-0.112
22.518	-0.680	-0.112
22.561	-0.680	-0.113
22.613	-0.680	-0.113
22.668	-0.690	-0.114
22.713	-0.690	-0.114
22.769	-0.690	-0.114
22.810	-0.690	-0.115
22.863	-0.690	-0.115
22.918	-0.690	-0.116
22.962	-0.700	-0.117
23.012	-0.700	-0.117
23.061	-0.700	-0.118
23.118	-0.700	-0.118
23.169	-0.700	-0.119
23.212	-0.700	-0.119
23.267	-0.710	-0.120
23.311	-0.710	-0.120
23.362	-0.710	-0.120
23.418	-0.710	-0.121
23.462	-0.710	-0.121
23.519	-0.710	-0.122
23.560	-0.720	-0.122
23.620	-0.720	-0.123
23.669	-0.720	-0.124
23.710	-0.720	-0.124
23.763	-0.720	-0.125
23.811	-0.720	-0.126
23.867	-0.730	-0.125
23.918	-0.730	-0.126
23.962	-0.730	-0.127
24.013	-0.730	-0.127
24.068	-0.730	-0.128
24.112	-0.730	-0.128
24.168	-0.740	-0.128
24.212	-0.740	-0.129
24.262	-0.740	-0.130
24.319	-0.740	-0.130
24.361	-0.740	-0.131
24.418	-0.740	-0.131
24.460	-0.750	-0.132
24.517	-0.750	-0.132
24.560	-0.750	-0.133
24.612	-0.750	-0.133
24.668	-0.750	-0.134
24.710	-0.750	-0.134
24.763	-0.760	-0.135
24.818	-0.760	-0.135
24.861	-0.760	-0.136
24.918	-0.760	-0.137
24.969	-0.760	-0.137
25.013	-0.760	-0.138
25.068	-0.770	-0.138
25.111	-0.770	-0.138
25.163	-0.770	-0.139
25.218	-0.770	-0.139
25.263	-0.770	-0.140
25.319	-0.770	-0.141
25.361	-0.780	-0.141
25.421	-0.780	-0.141
25.468	-0.780	-0.143
25.510	-0.780	-0.143
25.563	-0.780	-0.143
25.611	-0.780	-0.144
25.662	-0.790	-0.144
25.718	-0.790	-0.145
25.762	-0.790	-0.145
25.813	-0.790	-0.145
25.868	-0.790	-0.146
25.910	-0.790	-0.147
25.968	-0.800	-0.147
26.012	-0.800	-0.148
26.062	-0.800	-0.149
26.119	-0.800	-0.149
26.161	-0.800	-0.150
26.218	-0.800	-0.150
26.260	-0.810	-0.151
26.312	-0.810	-0.151
26.361	-0.810	-0.151
26.412	-0.810	-0.152
26.468	-0.810	-0.152
26.519	-0.810	-0.153
26.562	-0.820	-0.154
26.613	-0.820	-0.154
26.660	-0.820	-0.155
26.718	-0.820	-0.156
26.768	-0.820	-0.156
26.812	-0.820	-0.156
26.863	-0.830	-0.157
26.919	-0.830	-0.157
26.960	-0.830	-0.158
27.013	-0.830	-0.158
27.060	-0.830	-0.158
27.113	-0.830	-0.159
27.163	-0.840	-0.160
27.218	-0.840	-0.161
27.261	-0.840	-0.161
27.312	-0.840	-0.162
27.367	-0.840	-0.162
27.412	-0.840	-0.163
27.467	-0.850	-0.163
27.518	-0.850	-0.164
27.561	-0.850	-0.164
27.613	-0.850	-0.164
27.672	-0.850	-0.165
27.710	-0.850	-0.166
27.762	-0.860	-0.166
27.818	-0.860	-0.167
27.861	-0.860	-0.168
27.912	-0.860	-0.168
27.962	-0.860	-0.169
28.019	-0.860	-0.169
28.060	-0.870	-0.169
28.113	-0.870	-0.170
28.160	-0.870	-0.170
28.211	-0.870	-0.171
28.262	-0.870	-0.172
28.317	-0.870	-0.172
28.360	-0.880	-0.172
28.411	-0.880	-0.173
28.463	-0.880	-0.174
28.511	-0.880	-0.174
28.571	-0.880	-0.175
28.613	-0.880	-0.175
28.668	-0.890	-0.176
28.711	-0.890	-0.176
28.762	-0.890	-0.176
28.817	-0.890	-0.177
28.861	-0.890	-0.178
28.917	-0.890	-0.178
28.968	-0.900	-0.179
29.019	-0.900	-0.180
29.062	-0.900	-0.180
29.112	-0.900	-0.181
29.169	-0.900	-0.181
29.212	-0.900	-0.182
29.268	-0.910	-0.182
29.319	-0.910	-0.183
29.362	-0.910	-0.183
29.413	-0.910	-0.184
29.473	-0.910	-0.184
29.511	-0.910	-0.185
29.567	-0.920	-0.185
29.611	-0.920	-0.186
29.660	-0.920	-0.187
29.713	-0.920	-0.187
29.768	-0.920	-0.188
29.811	-0.920	-0.189
29.862	-0.930	-0.189
29.918	-0.930	-0.189
29.960	-0.930	-0.190
30.012	-0.930	-0.190
30.067	-0.930	-0.191
30.118	-0.930	-0.192
30.161	-0.940	-0.192
30.212	-0.940	-0.193
30.268	-0.940	-0.193
30.312	-0.940	-0.194
30.371	-0.940	-0.194
30.418	-0.940	-0.195
30.460	-0.950	-0.195
30.512	-0.950	-0.196
30.563	-0.950	-0.196
30.618	-0.950	-0.197
30.662	-0.950	-0.198
30.718	-0.950	-0.198
30.760	-0.960	-0.199
30.820	-0.960	-0.199
30.862	-0.960	-0.200
30.917	-0.960	-0.201
30.960	-0.960	-0.201
31.013	-0.960	-0.201
31.068	-0.970	-0.202
31.110	-0.970	-0.202
31.162	-0.970	-0.202
31.213	-0.970	-0.203
31.267	-0.970	-0.204
31.311	-0.970	-0.204
31.367	-0.980	-0.205
31.411	-0.980	-0.206
31.461	-0.980	-0.206
31.513	-0.980	-0.207
31.568	-0.980	-0.207
31.611	-0.980	-0.208
31.662	-0.990	-0.209
31.719	-0.990	-0.209
31.761	-0.990	-0.209
31.812	-0.990	-0.210
31.867	-0.990	-0.210
31.919	-0.990	-0.211
31.961	-1.000	-0.212
32.013	-1.000	-0.212
32.068	-1.000	-0.213
32.113	-1.000	-0.213
32.173	-1.000	-0.214
32.211	-1.000	-0.214
32.262	-1.010	-0.215
32.317	-1.010	-0.215
32.369	-1.010	-0.216
32.411	-1.010	-0.216
32.468	-1.010	-0.217
32.512	-1.010	-0.218
32.563	-1.020	-0.218
32.623	-1.020	-0.219
32.661	-1.020	-0.220
32.712	-1.020	-0.220
32.768	-1.020	-0.221
32.813	-1.020	-0.221
32.869	-1.030	-0.221
32.920	-1.030	-0.222
32.963	-1.030	-0.222
33.014	-1.030	-0.223
33.061	-1.030	-0.224
33.112	-1.030	-0.224
33.169	-1.040	-0.225
33.212	-1.040	-0.226
33.263	-1.040	-0.226
33.319	-1.040	-0.227
33.370	-1.040	-0.227
33.414	-1.040	-0.227
33.464	-1.050	-0.228
33.512	-1.050	-0.229
33.568	-1.050	-0.229
33.619	-1.050	-0.230
33.662	-1.050	-0.230
33.714	-1.050	-0.231
33.769	-1.060	-0.232
33.812	-1.060	-0.232
33.864	-1.060	-0.233
33.911	-1.060	-0.234
33.972	-1.060	-0.234
34.018	-1.060	-0.235
34.070	-1.070	-0.235
34.113	-1.070	-0.235
34.164	-1.070	-0.236
34.220	-1.070	-0.236
34.263	-1.070	-0.237
34.320	-1.070	-0.238
34.366	-1.080	-0.238
34.422	-1.080	-0.239
34.469	-1.080	-0.240
34.521	-1.080	-0.240
34.563	-1.080	-0.240
34.620	-1.080	-0.241
34.663	-1.090	-0.242
34.714	-1.090	-0.242
34.770	-1.090	-0.243
34.812	-1.090	-0.243
34.872	-1.090	-0.244
34.919	-1.090	-0.245
34.963	-1.100	-0.245
35.019	-1.100	-0.246
35.070	-1.100	-0.246
35.113	-1.100	-0.247
35.164	-1.100	-0.248
35.212	-1.100	-0.248
35.263	-1.110	-0.249
35.319	-1.110	-0.249
35.362	-1.110	-0.249
35.414	-1.110	-0.250
35.469	-1.110	-0.251
35.512	-1.110	-0.251
35.563	-1.120	-0.252
35.614	-1.120	-0.253
35.662	-1.120	-0.253
35.718	-1.120	-0.255
35.769	-1.120	-0.255
35.812	-1.120	-0.255
35.864	-1.130	-0.256
35.919	-1.130	-0.256
35.961	-1.130	-0.257
36.014	-1.130	-0.258
36.069	-1.130	-0.258
36.113	-1.130	-0.259
36.164	-1.140	-0.260
36.211	-1.140	-0.260
36.262	-1.140	-0.261
36.314	-1.140	-0.262
36.369	-1.140	-0.262
36.414	-1.140	-0.263
36.469	-1.150	-0.263
36.520	-1.150	-0.263
36.564	-1.150	-0.264
36.618	-1.150	-0.264
36.669	-1.150	-0.265
36.712	-1.150	-0.266
36.769	-1.160	-0.266
36.813	-1.160	-0.267
36.864	-1.160	-0.268
36.919	-1.160	-0.268
36.962	-1.160	-0.269
37.014	-1.160	-0.270
