Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.017	0.000	0.000
0.037	0.000	0.000
0.087	0.000	0.000
0.137	0.000	0.000
0.188	0.000	0.000
0.237	0.000	0.000
0.289	0.000	0.000
0.338	0.000	0.000
0.387	0.000	0.000
0.437	0.000	0.000
0.487	0.000	0.000
0.540	0.000	0.000
0.588	0.000	0.000
0.640	0.000	0.000
0.688	0.000	0.000
0.737	0.000	0.000
0.786	0.000	0.000
0.837	0.000	0.000
0.887	0.000	0.000
0.938	0.000	0.000
0.990	0.000	0.000
1.040	0.000	0.000
1.087	0.000	0.000
1.150	-0.000	0.000
1.206	-0.000	0.000
1.258	-0.000	0.000
1.308	-0.010	0.000
1.354	-0.010	0.000
1.407	-0.010	0.000
1.466	-0.010	0.000
1.514	-0.010	0.001
1.556	-0.010	0.000
1.608	-0.020	0.000
1.657	-0.020	0.000
1.708	-0.020	0.000
1.756	-0.020	0.001
1.808	-0.020	0.000
1.856	-0.020	0.000
1.908	-0.030	0.000
1.948	-0.030	0.000
2.006	-0.030	0.000
2.057	-0.030	0.001
2.113	-0.030	0.000
2.156	-0.030	0.000
2.206	-0.040	0.001
2.256	-0.040	0.000
2.298	-0.040	0.001
2.364	-0.040	0.000
2.409	-0.040	0.001
2.458	-0.040	0.000
2.498	-0.050	0.001
2.558	-0.050	0.000
2.606	-0.050	0.000
2.658	-0.050	0.000
2.708	-0.050	0.000
2.758	-0.050	0.001
2.813	-0.060	0.000
2.856	-0.060	0.000
2.906	-0.060	0.000
2.956	-0.060	0.001
3.008	-0.060	0.000
3.059	-0.060	0.001
3.108	-0.070	0.000
3.159	-0.070	0.000
3.206	-0.070	0.000
3.265	-0.070	0.000
3.304	-0.070	0.001
3.356	-0.070	0.000
3.404	-0.080	0.000
3.458	-0.080	0.000
3.504	-0.080	0.000
3.556	-0.080	0.000
3.608	-0.080	0.000
3.658	-0.080	0.001
3.713	-0.090	0.000
3.756	-0.090	0.001
3.805	-0.090	0.000
3.856	-0.090	0.001
3.908	-0.090	0.000
3.958	-0.090	0.000
4.008	-0.100	0.001
4.054	-0.100	0.000
4.104	-0.100	0.001
4.158	-0.100	0.000
4.198	-0.100	0.001
4.258	-0.100	0.000
4.298	-0.110	0.001
4.356	-0.110	0.000
4.405	-0.110	0.000
4.456	-0.110	0.000
4.507	-0.110	0.000
4.554	-0.110	0.001
4.606	-0.120	0.000
4.654	-0.120	0.000
4.709	-0.120	0.000
4.754	-0.120	0.000
4.804	-0.120	-0.001
4.854	-0.120	-0.002
4.905	-0.130	-0.003
4.956	-0.130	-0.003
5.006	-0.130	-0.004
5.064	-0.130	-0.004
5.106	-0.130	-0.005
5.158	-0.130	-0.005
5.208	-0.140	-0.006
5.258	-0.140	-0.006
5.312	-0.140	-0.006
5.358	-0.140	-0.007
5.405	-0.140	-0.008
5.456	-0.140	-0.008
5.507	-0.150	-0.009
5.558	-0.150	-0.009
5.608	-0.150	-0.009
5.658	-0.150	-0.010
5.708	-0.150	-0.010
5.764	-0.150	-0.011
5.804	-0.160	-0.011
5.856	-0.160	-0.011
5.908	-0.160	-0.012
5.966	-0.160	-0.012
6.008	-0.160	-0.013
6.058	-0.160	-0.013
6.105	-0.170	-0.014
6.156	-0.170	-0.014
6.206	-0.170	-0.015
6.258	-0.170	-0.015
6.313	-0.170	-0.015
6.358	-0.170	-0.015
6.408	-0.180	-0.016
6.455	-0.180	-0.016
6.505	-0.180	-0.017
6.556	-0.180	-0.017
6.608	-0.180	-0.017
6.663	-0.180	-0.018
6.708	-0.190	-0.018
6.756	-0.190	-0.019
6.805	-0.190	-0.019
6.864	-0.190	-0.019
6.906	-0.190	-0.020
6.958	-0.190	-0.020
7.008	-0.200	-0.020
7.058	-0.200	-0.020
7.105	-0.200	-0.021
7.154	-0.200	-0.021
7.206	-0.200	-0.021
7.256	-0.200	-0.022
7.308	-0.210	-0.022
7.359	-0.210	-0.023
7.408	-0.210	-0.023
7.459	-0.210	-0.023
7.508	-0.210	-0.024
7.559	-0.210	-0.024
7.608	-0.220	-0.024
7.655	-0.220	-0.025
7.706	-0.220	-0.025
7.764	-0.220	-0.026
7.806	-0.220	-0.026
7.856	-0.220	-0.026
7.907	-0.230	-0.027
7.956	-0.230	-0.027
8.006	-0.230	-0.028
8.058	-0.230	-0.028
8.113	-0.230	-0.028
8.158	-0.230	-0.028
8.217	-0.240	-0.028
8.258	-0.240	-0.029
8.308	-0.240	-0.029
8.359	-0.240	-0.030
8.407	-0.240	-0.030
8.457	-0.240	-0.031
8.507	-0.250	-0.031
8.558	-0.250	-0.031
8.607	-0.250	-0.032
8.665	-0.250	-0.032
8.707	-0.250	-0.032
8.759	-0.250	-0.033
8.810	-0.260	-0.033
8.859	-0.260	-0.034
8.909	-0.260	-0.034
8.959	-0.260	-0.034
9.005	-0.260	-0.035
9.055	-0.260	-0.035
9.107	-0.270	-0.036
9.157	-0.270	-0.036
9.207	-0.270	-0.036
9.257	-0.270	-0.037
9.307	-0.270	-0.037
9.357	-0.270	-0.037
9.407	-0.280	-0.037
9.458	-0.280	-0.037
9.509	-0.280	-0.038
9.555	-0.280	-0.038
9.609	-0.280	-0.039
9.659	-0.280	-0.039
9.709	-0.290	-0.040
9.759	-0.290	-0.040
9.810	-0.290	-0.041
9.857	-0.290	-0.041
9.908	-0.290	-0.042
9.957	-0.290	-0.042
10.015	-0.300	-0.043
10.057	-0.300	-0.043
10.107	-0.300	-0.043
10.157	-0.300	-0.044
10.209	-0.300	-0.044
10.259	-0.300	-0.045
10.309	-0.310	-0.045
10.359	-0.310	-0.046
10.409	-0.310	-0.046
10.467	-0.310	-0.046
10.509	-0.310	-0.047
10.556	-0.310	-0.047
10.607	-0.320	-0.048
10.656	-0.320	-0.048
10.707	-0.320	-0.048
10.756	-0.320	-0.049
10.807	-0.320	-0.049
10.856	-0.320	-0.050
10.907	-0.330	-0.050
10.958	-0.330	-0.051
11.008	-0.330	-0.051
11.058	-0.330	-0.051
11.107	-0.330	-0.052
11.159	-0.330	-0.052
11.208	-0.340	-0.052
11.259	-0.340	-0.053
11.305	-0.340	-0.053
11.359	-0.340	-0.054
11.406	-0.340	-0.054
11.460	-0.340	-0.055
11.506	-0.350	-0.056
11.556	-0.350	-0.056
11.606	-0.350	-0.057
11.657	-0.350	-0.057
11.709	-0.350	-0.057
11.757	-0.350	-0.058
11.815	-0.360	-0.058
11.857	-0.360	-0.058
11.907	-0.360	-0.059
11.957	-0.360	-0.059
12.009	-0.360	-0.060
12.060	-0.360	-0.061
12.110	-0.370	-0.061
12.163	-0.370	-0.062
12.209	-0.370	-0.062
12.259	-0.370	-0.063
12.309	-0.370	-0.063
12.356	-0.370	-0.063
12.407	-0.380	-0.064
12.457	-0.380	-0.064
12.507	-0.380	-0.065
12.557	-0.380	-0.066
12.608	-0.380	-0.066
12.657	-0.380	-0.067
12.709	-0.390	-0.067
12.759	-0.390	-0.068
12.809	-0.390	-0.068
12.860	-0.390	-0.068
12.909	-0.390	-0.069
12.964	-0.390	-0.069
13.010	-0.400	-0.070
13.057	-0.400	-0.070
13.107	-0.400	-0.071
13.167	-0.400	-0.071
13.208	-0.400	-0.072
13.257	-0.400	-0.073
13.308	-0.410	-0.074
13.358	-0.410	-0.074
13.409	-0.410	-0.074
13.455	-0.410	-0.075
13.507	-0.410	-0.075
13.555	-0.410	-0.075
13.609	-0.420	-0.076
13.663	-0.420	-0.076
13.709	-0.420	-0.077
13.759	-0.420	-0.077
13.807	-0.420	-0.079
13.857	-0.420	-0.079
13.905	-0.430	-0.080
13.957	-0.430	-0.081
14.006	-0.430	-0.082
14.059	-0.430	-0.083
14.105	-0.430	-0.084
14.157	-0.430	-0.085
14.207	-0.440	-0.086
14.257	-0.440	-0.087
14.307	-0.440	-0.089
14.357	-0.440	-0.090
14.407	-0.440	-0.092
14.457	-0.440	-0.093
14.507	-0.450	-0.095
14.557	-0.450	-0.096
14.607	-0.450	-0.097
14.657	-0.450	-0.098
14.708	-0.450	-0.099
14.757	-0.450	-0.100
14.807	-0.460	-0.102
14.857	-0.460	-0.103
14.915	-0.460	-0.104
14.965	-0.460	-0.106
15.009	-0.460	-0.107
15.063	-0.460	-0.109
15.107	-0.470	-0.111
15.158	-0.470	-0.112
15.213	-0.470	-0.113
15.258	-0.470	-0.114
15.315	-0.470	-0.115
15.365	-0.470	-0.116
15.417	-0.480	-0.118
15.460	-0.480	-0.119
15.514	-0.480	-0.120
15.557	-0.480	-0.122
15.614	-0.480	-0.124
15.657	-0.480	-0.126
15.709	-0.490	-0.127
15.765	-0.490	-0.129
15.807	-0.490	-0.130
15.867	-0.490	-0.131
15.914	-0.490	-0.132
15.958	-0.490	-0.133
16.014	-0.500	-0.135
16.065	-0.500	-0.136
16.109	-0.500	-0.138
16.159	-0.500	-0.139
16.207	-0.500	-0.141
16.259	-0.500	-0.143
16.315	-0.510	-0.144
16.358	-0.510	-0.146
16.409	-0.510	-0.147
16.465	-0.510	-0.148
16.507	-0.510	-0.149
16.559	-0.510	-0.150
16.613	-0.520	-0.152
16.658	-0.520	-0.153
16.715	-0.520	-0.155
16.765	-0.520	-0.157
16.809	-0.520	-0.158
16.859	-0.520	-0.160
16.907	-0.530	-0.162
16.958	-0.530	-0.164
17.009	-0.530	-0.164
17.058	-0.530	-0.166
17.114	-0.530	-0.167
17.165	-0.530	-0.168
17.215	-0.540	-0.170
17.259	-0.540	-0.171
17.314	-0.540	-0.173
17.357	-0.540	-0.174
17.413	-0.540	-0.177
17.457	-0.540	-0.178
17.507	-0.550	-0.180
17.564	-0.550	-0.182
17.615	-0.550	-0.183
17.666	-0.550	-0.184
17.709	-0.550	-0.185
17.757	-0.550	-0.186
17.809	-0.560	-0.188
17.859	-0.560	-0.189
17.907	-0.560	-0.191
17.958	-0.560	-0.193
18.014	-0.560	-0.195
18.065	-0.560	-0.197
18.109	-0.570	-0.199
18.165	-0.570	-0.201
18.207	-0.570	-0.202
18.259	-0.570	-0.203
18.313	-0.570	-0.204
18.357	-0.570	-0.205
18.408	-0.580	-0.207
18.464	-0.580	-0.209
18.508	-0.580	-0.211
18.570	-0.580	-0.212
18.615	-0.580	-0.215
18.657	-0.580	-0.216
18.709	-0.590	-0.218
18.764	-0.590	-0.220
18.807	-0.590	-0.221
18.863	-0.590	-0.223
18.907	-0.590	-0.224
18.958	-0.590	-0.225
19.017	-0.600	-0.227
19.065	-0.600	-0.229
19.107	-0.600	-0.231
19.159	-0.600	-0.233
19.207	-0.600	-0.235
19.259	-0.600	-0.237
19.309	-0.610	-0.239
19.357	-0.610	-0.241
19.409	-0.610	-0.243
19.469	-0.610	-0.244
19.515	-0.610	-0.246
19.559	-0.610	-0.247
19.615	-0.620	-0.249
19.657	-0.620	-0.251
19.709	-0.620	-0.253
19.763	-0.620	-0.255
19.807	-0.620	-0.258
19.858	-0.620	-0.260
19.915	-0.630	-0.262
19.958	-0.630	-0.264
20.009	-0.630	-0.265
20.065	-0.630	-0.267
20.107	-0.630	-0.268
20.159	-0.630	-0.270
20.209	-0.640	-0.272
20.257	-0.640	-0.274
