Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.019	0.000	0.000
0.057	0.000	0.000
0.105	0.000	0.000
0.157	0.000	0.000
0.205	0.000	0.000
0.253	0.000	0.000
0.302	0.000	0.000
0.353	0.000	0.000
0.403	0.000	0.000
0.457	0.000	0.000
0.507	0.000	0.000
0.557	0.000	0.000
0.603	0.000	0.000
0.653	0.000	0.000
0.703	0.000	0.000
0.753	0.000	0.000
0.807	0.000	0.000
0.857	0.000	0.000
0.907	0.000	0.000
0.953	0.000	0.001
1.003	0.000	0.000
1.054	0.000	0.000
1.103	0.000	0.000
1.157	0.000	0.000
1.207	0.000	0.000
1.257	0.000	0.000
1.307	0.000	0.000
1.353	0.000	0.000
1.404	0.000	0.000
1.454	0.000	0.000
1.503	0.000	0.000
1.557	0.000	0.001
1.602	0.000	0.000
1.661	-0.000	0.000
1.723	-0.000	0.000
1.774	-0.000	0.000
1.823	-0.010	0.000
1.882	-0.010	0.000
1.924	-0.010	0.000
1.972	-0.010	0.000
2.023	-0.010	0.001
2.073	-0.010	0.000
2.125	-0.020	0.001
2.172	-0.020	0.000
2.223	-0.020	0.001
2.274	-0.020	0.000
2.331	-0.020	0.001
2.373	-0.020	0.000
2.422	-0.030	0.000
2.474	-0.030	0.000
2.525	-0.030	0.001
2.572	-0.030	0.000
2.621	-0.030	0.001
2.673	-0.030	0.000
2.722	-0.040	0.000
2.780	-0.040	-0.001
2.823	-0.040	-0.002
2.873	-0.040	-0.002
2.925	-0.040	-0.002
2.975	-0.040	-0.003
3.025	-0.050	-0.003
3.073	-0.050	-0.003
3.125	-0.050	-0.003
3.175	-0.050	-0.004
3.233	-0.050	-0.004
3.275	-0.050	-0.004
3.325	-0.060	-0.004
3.379	-0.060	-0.005
3.423	-0.060	-0.005
3.474	-0.060	-0.005
3.524	-0.060	-0.006
3.575	-0.060	-0.006
3.624	-0.070	-0.006
3.683	-0.070	-0.006
3.725	-0.070	-0.007
3.772	-0.070	-0.007
3.823	-0.070	-0.007
3.873	-0.070	-0.007
3.924	-0.080	-0.007
3.974	-0.080	-0.008
4.026	-0.080	-0.008
4.080	-0.080	-0.008
4.123	-0.080	-0.009
