Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.017	0.000	0.000
0.037	0.000	0.000
0.087	0.000	0.000
0.139	0.000	0.000
0.190	0.000	0.000
0.240	0.000	0.000
0.287	0.000	0.000
0.338	0.000	0.000
0.387	0.000	0.000
0.438	0.000	0.000
0.489	0.000	0.000
0.539	0.000	0.000
0.590	0.000	0.000
0.639	0.000	0.000
0.688	0.000	0.000
0.737	0.000	0.000
0.787	0.000	0.000
0.840	0.000	0.000
0.890	0.000	0.000
0.935	0.000	0.000
0.990	0.000	0.000
1.038	0.000	0.000
1.087	0.000	0.000
1.138	0.000	0.000
1.185	0.000	0.000
1.240	0.000	0.000
1.285	0.000	0.000
1.344	-0.000	0.000
1.406	-0.000	0.000
1.458	-0.000	0.000
1.506	-0.010	0.000
1.558	-0.010	0.000
1.608	-0.010	0.000
1.654	-0.010	0.000
1.707	-0.010	0.001
1.758	-0.010	0.000
1.812	-0.020	0.000
1.856	-0.020	0.000
1.908	-0.020	0.000
1.957	-0.020	0.000
2.006	-0.020	0.000
2.063	-0.020	0.000
2.112	-0.030	0.000
2.155	-0.030	0.000
2.207	-0.030	0.000
2.258	-0.030	0.000
2.307	-0.030	0.000
2.358	-0.030	0.001
2.406	-0.040	0.001
2.457	-0.040	0.000
2.507	-0.040	0.000
2.563	-0.040	0.001
2.605	-0.040	0.000
2.647	-0.040	0.000
2.707	-0.050	0.000
2.755	-0.050	0.000
2.806	-0.050	0.000
2.856	-0.050	0.001
2.907	-0.050	0.000
2.954	-0.050	0.000
3.006	-0.060	0.000
3.056	-0.060	0.001
3.108	-0.060	0.000
3.156	-0.060	0.000
3.206	-0.060	0.001
3.256	-0.060	0.000
3.306	-0.070	0.001
3.357	-0.070	0.000
3.406	-0.070	0.000
3.458	-0.070	0.000
3.504	-0.070	0.001
3.554	-0.070	0.000
3.598	-0.080	0.000
3.654	-0.080	0.000
3.705	-0.080	0.001
3.754	-0.080	0.000
3.806	-0.080	0.001
3.858	-0.080	0.000
3.914	-0.090	0.000
3.956	-0.090	0.001
4.008	-0.090	0.000
4.056	-0.090	0.000
4.096	-0.090	0.001
4.156	-0.090	0.000
4.209	-0.100	0.000
4.256	-0.100	0.000
4.306	-0.100	0.001
4.358	-0.100	0.000
4.404	-0.100	0.001
4.458	-0.100	0.000
4.504	-0.110	0.000
4.556	-0.110	0.001
4.606	-0.110	0.001
4.656	-0.110	0.000
4.704	-0.110	0.001
4.756	-0.110	0.000
4.814	-0.120	0.000
4.856	-0.120	0.000
4.908	-0.120	0.001
4.958	-0.120	0.000
5.005	-0.120	0.000
5.056	-0.120	0.000
5.108	-0.130	0.000
5.163	-0.130	0.000
5.208	-0.130	0.001
5.255	-0.130	0.000
5.306	-0.130	0.000
5.355	-0.130	0.001
5.406	-0.140	0.000
5.455	-0.140	0.000
5.506	-0.140	0.000
5.555	-0.140	0.000
5.606	-0.140	0.000
5.658	-0.140	0.000
5.708	-0.150	0.000
5.762	-0.150	0.000
5.805	-0.150	0.000
5.856	-0.150	0.000
5.905	-0.150	0.000
5.956	-0.150	0.001
6.008	-0.160	-0.000
6.054	-0.160	-0.002
6.104	-0.160	-0.002
6.156	-0.160	-0.003
6.207	-0.160	-0.005
6.257	-0.160	-0.005
6.308	-0.170	-0.006
6.357	-0.170	-0.006
6.408	-0.170	-0.007
6.458	-0.170	-0.008
6.504	-0.170	-0.008
6.556	-0.170	-0.009
6.614	-0.180	-0.009
6.656	-0.180	-0.009
6.706	-0.180	-0.010
6.757	-0.180	-0.010
6.807	-0.180	-0.011
6.858	-0.180	-0.012
6.905	-0.190	-0.012
6.957	-0.190	-0.012
7.006	-0.190	-0.013
7.065	-0.190	-0.013
7.107	-0.190	-0.014
7.157	-0.190	-0.014
7.208	-0.200	-0.014
7.256	-0.200	-0.015
7.306	-0.200	-0.015
7.356	-0.200	-0.016
7.408	-0.200	-0.016
7.458	-0.200	-0.016
7.516	-0.210	-0.017
7.558	-0.210	-0.017
7.606	-0.210	-0.018
7.656	-0.210	-0.018
7.706	-0.210	-0.019
7.756	-0.210	-0.019
7.806	-0.220	-0.019
7.856	-0.220	-0.020
7.906	-0.220	-0.020
7.958	-0.220	-0.020
8.012	-0.220	-0.021
8.058	-0.220	-0.021
8.112	-0.230	-0.022
8.158	-0.230	-0.023
8.204	-0.230	-0.023
8.259	-0.230	-0.024
8.304	-0.230	-0.024
8.356	-0.230	-0.024
8.414	-0.240	-0.025
8.456	-0.240	-0.025
8.506	-0.240	-0.026
8.556	-0.240	-0.026
8.606	-0.240	-0.027
8.656	-0.240	-0.027
8.708	-0.250	-0.028
8.754	-0.250	-0.028
8.804	-0.250	-0.028
8.858	-0.250	-0.029
8.912	-0.250	-0.029
8.958	-0.250	-0.030
9.004	-0.260	-0.030
9.056	-0.260	-0.030
9.106	-0.260	-0.030
9.156	-0.260	-0.031
9.207	-0.260	-0.031
9.256	-0.260	-0.031
9.314	-0.270	-0.031
9.356	-0.270	-0.031
9.408	-0.270	-0.032
9.458	-0.270	-0.032
9.508	-0.270	-0.032
9.559	-0.270	-0.032
9.608	-0.280	-0.032
9.654	-0.280	-0.032
9.704	-0.280	-0.032
9.756	-0.280	-0.032
9.806	-0.280	-0.032
9.856	-0.280	-0.033
9.906	-0.290	-0.033
9.956	-0.290	-0.033
10.006	-0.290	-0.033
10.056	-0.290	-0.033
10.107	-0.290	-0.033
10.158	-0.290	-0.034
10.208	-0.300	-0.034
10.258	-0.300	-0.035
10.308	-0.300	-0.035
10.362	-0.300	-0.036
10.408	-0.300	-0.037
10.454	-0.300	-0.037
10.506	-0.310	-0.038
10.556	-0.310	-0.039
10.606	-0.310	-0.039
10.664	-0.310	-0.039
10.706	-0.310	-0.040
10.755	-0.310	-0.040
10.806	-0.320	-0.041
10.858	-0.320	-0.041
10.908	-0.320	-0.042
10.958	-0.320	-0.042
11.008	-0.320	-0.043
11.058	-0.320	-0.044
11.104	-0.330	-0.044
11.159	-0.330	-0.045
11.205	-0.330	-0.045
11.256	-0.330	-0.046
11.305	-0.330	-0.046
11.356	-0.330	-0.046
11.405	-0.340	-0.047
11.456	-0.340	-0.048
11.506	-0.340	-0.048
11.557	-0.340	-0.049
11.608	-0.340	-0.049
11.656	-0.340	-0.050
11.707	-0.350	-0.051
11.757	-0.350	-0.051
11.807	-0.350	-0.052
11.857	-0.350	-0.052
11.908	-0.350	-0.052
11.955	-0.350	-0.053
12.008	-0.360	-0.054
12.054	-0.360	-0.054
12.108	-0.360	-0.055
12.154	-0.360	-0.056
12.204	-0.360	-0.056
12.254	-0.360	-0.057
12.306	-0.370	-0.058
12.357	-0.370	-0.059
12.406	-0.370	-0.059
12.464	-0.370	-0.059
12.506	-0.370	-0.060
12.556	-0.370	-0.060
12.606	-0.380	-0.061
12.658	-0.380	-0.062
12.708	-0.380	-0.063
12.757	-0.380	-0.063
12.808	-0.380	-0.064
12.858	-0.380	-0.065
12.904	-0.390	-0.066
12.958	-0.390	-0.067
13.006	-0.390	-0.067
13.056	-0.390	-0.068
13.106	-0.390	-0.068
13.156	-0.390	-0.069
13.206	-0.400	-0.070
13.257	-0.400	-0.070
13.307	-0.400	-0.071
13.358	-0.400	-0.072
13.404	-0.400	-0.073
13.458	-0.400	-0.074
13.504	-0.410	-0.075
13.554	-0.410	-0.076
13.606	-0.410	-0.077
13.654	-0.410	-0.078
13.705	-0.410	-0.079
13.756	-0.410	-0.080
13.814	-0.420	-0.081
13.855	-0.420	-0.082
13.905	-0.420	-0.084
13.956	-0.420	-0.085
14.005	-0.420	-0.087
14.056	-0.420	-0.088
14.106	-0.430	-0.090
14.157	-0.430	-0.091
14.207	-0.430	-0.092
14.265	-0.430	-0.093
14.307	-0.430	-0.095
14.356	-0.430	-0.096
14.407	-0.440	-0.097
14.457	-0.440	-0.098
14.508	-0.440	-0.100
14.557	-0.440	-0.102
14.608	-0.440	-0.104
14.659	-0.440	-0.107
14.714	-0.450	-0.109
14.757	-0.450	-0.111
14.814	-0.450	-0.113
14.857	-0.450	-0.114
14.908	-0.450	-0.116
14.964	-0.450	-0.118
15.007	-0.460	-0.119
15.059	-0.460	-0.122
15.114	-0.460	-0.124
15.158	-0.460	-0.126
15.214	-0.460	-0.129
15.265	-0.460	-0.131
15.308	-0.470	-0.133
15.359	-0.470	-0.136
15.407	-0.470	-0.138
15.457	-0.470	-0.140
15.513	-0.470	-0.141
15.558	-0.470	-0.143
15.617	-0.480	-0.145
15.664	-0.480	-0.147
15.707	-0.480	-0.149
15.759	-0.480	-0.152
15.813	-0.480	-0.155
15.857	-0.480	-0.158
15.913	-0.490	-0.160
15.957	-0.490	-0.163
16.009	-0.490	-0.165
16.068	-0.490	-0.167
16.107	-0.490	-0.169
16.157	-0.490	-0.171
16.209	-0.500	-0.173
16.257	-0.500	-0.175
16.309	-0.500	-0.177
16.363	-0.500	-0.181
16.407	-0.500	-0.183
16.459	-0.500	-0.186
16.518	-0.510	-0.189
16.556	-0.510	-0.191
16.609	-0.510	-0.193
16.665	-0.510	-0.195
16.707	-0.510	-0.197
16.759	-0.510	-0.199
16.814	-0.520	-0.201
16.857	-0.520	-0.203
16.909	-0.520	-0.206
16.965	-0.520	-0.209
17.008	-0.520	-0.212
17.059	-0.520	-0.215
17.115	-0.530	-0.218
17.157	-0.530	-0.220
17.209	-0.530	-0.222
17.264	-0.530	-0.224
17.307	-0.530	-0.227
17.364	-0.530	-0.229
17.415	-0.540	-0.231
17.457	-0.540	-0.233
17.509	-0.540	-0.236
17.565	-0.540	-0.239
17.607	-0.540	-0.242
17.659	-0.540	-0.246
17.707	-0.550	-0.248
17.759	-0.550	-0.251
17.813	-0.550	-0.253
17.865	-0.550	-0.255
17.908	-0.550	-0.257
17.959	-0.550	-0.259
18.015	-0.560	-0.262
18.059	-0.560	-0.265
18.115	-0.560	-0.268
18.157	-0.560	-0.271
18.209	-0.560	-0.275
18.264	-0.560	-0.279
18.315	-0.570	-0.282
18.357	-0.570	-0.285
18.414	-0.570	-0.288
18.458	-0.570	-0.290
18.508	-0.570	-0.293
18.564	-0.570	-0.296
18.615	-0.580	-0.298
18.659	-0.580	-0.301
18.709	-0.580	-0.305
18.758	-0.580	-0.309
18.814	-0.580	-0.313
18.864	-0.580	-0.317
18.907	-0.590	-0.320
18.959	-0.590	-0.324
19.014	-0.590	-0.327
19.057	-0.590	-0.329
19.109	-0.590	-0.332
19.157	-0.590	-0.335
19.216	-0.600	-0.338
19.264	-0.600	-0.342
19.315	-0.600	-0.345
19.358	-0.600	-0.349
19.409	-0.600	-0.353
19.465	-0.600	-0.358
19.509	-0.610	-0.361
19.565	-0.610	-0.365
19.607	-0.610	-0.368
19.667	-0.610	-0.370
19.709	-0.610	-0.373
19.764	-0.610	-0.376
19.807	-0.620	-0.379
19.864	-0.620	-0.383
19.907	-0.620	-0.386
19.958	-0.620	-0.391
20.014	-0.620	-0.395
20.057	-0.620	-0.399
20.116	-0.630	-0.403
20.159	-0.630	-0.406
20.207	-0.630	-0.410
20.259	-0.630	-0.412
20.314	-0.630	-0.415
20.357	-0.630	-0.418
