Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.020	0.000	0.001
0.058	0.000	0.001
0.108	0.000	0.001
0.158	0.000	0.001
0.205	0.000	0.000
0.256	0.000	0.001
0.310	0.000	0.001
0.358	0.000	0.001
0.407	0.000	0.001
0.458	0.000	0.001
0.507	0.000	0.001
0.560	0.000	0.001
0.610	0.000	0.000
0.660	0.000	0.000
0.708	0.000	0.001
0.757	0.000	0.001
0.808	0.000	0.000
0.857	0.000	0.001
0.910	0.000	0.001
0.959	0.000	0.001
1.010	0.000	0.001
1.060	0.000	0.001
1.107	0.000	0.001
1.158	0.000	0.001
1.207	0.000	0.001
1.258	0.000	0.001
1.308	0.000	0.001
1.358	0.000	0.001
1.408	0.000	0.000
1.457	0.000	0.000
1.506	0.000	0.000
1.557	0.000	0.000
1.609	0.000	0.000
1.658	0.000	0.000
1.710	0.000	0.001
1.758	0.000	0.001
1.806	0.000	0.001
1.856	0.000	0.001
1.907	0.000	0.000
1.956	0.000	0.001
2.008	0.000	0.001
2.058	0.000	0.001
2.108	0.000	0.001
2.156	0.000	0.001
2.206	0.000	0.001
2.256	0.000	0.000
2.306	0.000	0.001
2.359	0.000	0.001
2.409	0.000	0.000
2.459	0.000	0.001
2.507	0.000	0.001
2.557	0.000	0.001
2.607	0.000	0.000
2.657	0.000	0.000
2.708	0.000	0.001
2.758	0.000	0.001
2.809	0.000	0.000
2.859	0.000	0.000
2.907	0.000	0.000
2.957	0.000	0.000
3.007	0.000	0.001
3.059	0.000	0.001
3.108	0.000	0.000
3.159	0.000	0.000
3.208	0.000	0.001
3.265	-0.000	0.000
3.327	-0.000	0.001
3.375	-0.000	0.001
3.429	-0.010	0.001
3.476	-0.010	0.001
3.529	-0.010	0.000
3.576	-0.010	0.001
3.626	-0.010	0.000
3.677	-0.010	0.000
3.729	-0.020	0.001
3.776	-0.020	0.001
3.826	-0.020	0.000
3.878	-0.020	0.000
3.934	-0.020	0.001
3.975	-0.020	0.001
4.027	-0.030	0.000
4.079	-0.030	0.000
4.129	-0.030	0.001
4.179	-0.030	0.000
4.226	-0.030	0.000
4.278	-0.030	0.001
4.337	-0.040	0.001
4.379	-0.040	0.000
4.426	-0.040	0.000
4.477	-0.040	0.000
4.527	-0.040	0.001
4.577	-0.040	0.000
4.629	-0.050	0.000
4.677	-0.050	0.001
4.727	-0.050	0.001
4.778	-0.050	0.000
4.829	-0.050	0.001
4.878	-0.050	0.001
4.929	-0.060	0.001
4.976	-0.060	0.000
5.027	-0.060	0.000
5.077	-0.060	0.001
5.127	-0.060	0.000
5.179	-0.060	0.000
5.237	-0.070	0.001
5.279	-0.070	0.001
5.327	-0.070	0.000
5.377	-0.070	0.001
5.427	-0.070	0.001
5.477	-0.070	0.000
5.529	-0.080	0.000
5.576	-0.080	0.000
5.625	-0.080	0.000
5.677	-0.080	0.001
5.728	-0.080	0.000
5.778	-0.080	0.001
5.829	-0.090	0.001
5.876	-0.090	0.000
5.927	-0.090	0.001
5.976	-0.090	0.001
6.027	-0.090	0.001
6.079	-0.090	0.000
6.129	-0.100	0.000
6.184	-0.100	0.000
6.227	-0.100	0.000
6.278	-0.100	0.000
6.327	-0.100	0.001
6.379	-0.100	0.001
6.429	-0.110	0.000
6.476	-0.110	0.001
6.525	-0.110	0.001
6.577	-0.110	0.000
6.627	-0.110	0.000
6.677	-0.110	0.001
6.728	-0.120	0.001
6.779	-0.120	0.001
6.825	-0.120	0.001
6.875	-0.120	0.001
6.926	-0.120	0.001
6.978	-0.120	0.000
7.036	-0.130	0.001
7.077	-0.130	0.001
7.130	-0.130	0.001
7.176	-0.130	0.000
7.225	-0.130	0.001
7.276	-0.130	0.001
7.327	-0.140	0.000
7.378	-0.140	0.000
7.427	-0.140	0.001
7.479	-0.140	0.001
7.525	-0.140	0.000
7.575	-0.140	0.001
7.627	-0.150	0.001
7.677	-0.150	0.000
7.728	-0.150	0.001
7.777	-0.150	0.001
7.829	-0.150	0.001
7.876	-0.150	0.000
7.934	-0.160	0.001
7.975	-0.160	0.000
8.027	-0.160	-0.000
8.078	-0.160	-0.002
8.128	-0.160	-0.002
8.179	-0.160	-0.003
8.229	-0.170	-0.003
8.284	-0.170	-0.004
8.330	-0.170	-0.004
8.377	-0.170	-0.005
8.427	-0.170	-0.005
8.477	-0.170	-0.005
8.529	-0.180	-0.006
8.578	-0.180	-0.006
8.629	-0.180	-0.006
8.679	-0.180	-0.007
8.729	-0.180	-0.007
8.777	-0.180	-0.008
8.835	-0.190	-0.008
8.877	-0.190	-0.008
8.927	-0.190	-0.009
8.977	-0.190	-0.009
9.027	-0.190	-0.009
9.079	-0.190	-0.010
9.126	-0.200	-0.010
9.177	-0.200	-0.010
9.227	-0.200	-0.011
9.285	-0.200	-0.011
9.328	-0.200	-0.012
9.378	-0.200	-0.012
9.429	-0.210	-0.012
9.476	-0.210	-0.013
9.527	-0.210	-0.013
9.576	-0.210	-0.014
9.627	-0.210	-0.014
9.676	-0.210	-0.014
9.735	-0.220	-0.015
9.776	-0.220	-0.015
9.829	-0.220	-0.016
9.879	-0.220	-0.016
9.929	-0.220	-0.017
9.979	-0.220	-0.017
10.030	-0.230	-0.018
10.083	-0.230	-0.018
10.129	-0.230	-0.019
10.177	-0.230	-0.019
10.227	-0.230	-0.020
10.277	-0.230	-0.020
10.327	-0.240	-0.020
10.377	-0.240	-0.021
10.427	-0.240	-0.021
10.477	-0.240	-0.022
10.529	-0.240	-0.022
10.580	-0.240	-0.023
10.629	-0.250	-0.023
10.679	-0.250	-0.024
10.729	-0.250	-0.024
10.779	-0.250	-0.024
10.829	-0.250	-0.025
10.883	-0.250	-0.025
10.927	-0.260	-0.025
10.977	-0.260	-0.025
11.027	-0.260	-0.026
11.085	-0.260	-0.026
11.127	-0.260	-0.026
11.177	-0.260	-0.026
11.227	-0.270	-0.026
11.279	-0.270	-0.027
11.329	-0.270	-0.027
11.379	-0.270	-0.028
11.433	-0.270	-0.028
11.479	-0.270	-0.029
11.529	-0.280	-0.030
11.579	-0.280	-0.030
11.626	-0.280	-0.031
11.677	-0.280	-0.032
11.727	-0.280	-0.032
11.777	-0.280	-0.033
11.827	-0.290	-0.034
11.878	-0.290	-0.034
11.927	-0.290	-0.035
11.979	-0.290	-0.035
12.030	-0.290	-0.036
12.079	-0.290	-0.037
12.130	-0.300	-0.037
12.179	-0.300	-0.037
12.230	-0.300	-0.038
12.279	-0.300	-0.039
12.325	-0.300	-0.039
12.377	-0.300	-0.040
12.435	-0.310	-0.041
12.477	-0.310	-0.041
12.527	-0.310	-0.042
12.577	-0.310	-0.042
12.627	-0.310	-0.043
12.677	-0.310	-0.043
12.728	-0.320	-0.043
12.779	-0.320	-0.044
12.829	-0.320	-0.045
12.887	-0.320	-0.045
12.929	-0.320	-0.046
12.978	-0.320	-0.047
13.029	-0.330	-0.047
13.076	-0.330	-0.048
13.127	-0.330	-0.048
13.176	-0.330	-0.049
13.227	-0.330	-0.049
13.277	-0.330	-0.050
13.334	-0.340	-0.050
13.376	-0.340	-0.051
13.428	-0.340	-0.052
13.479	-0.340	-0.052
13.527	-0.340	-0.053
13.579	-0.340	-0.054
13.628	-0.350	-0.054
13.679	-0.350	-0.055
13.729	-0.350	-0.056
13.779	-0.350	-0.056
13.825	-0.350	-0.057
13.879	-0.350	-0.057
13.930	-0.360	-0.058
13.979	-0.360	-0.059
14.034	-0.360	-0.060
14.080	-0.360	-0.060
14.125	-0.360	-0.061
14.177	-0.360	-0.062
14.235	-0.370	-0.063
14.277	-0.370	-0.063
14.327	-0.370	-0.064
14.377	-0.370	-0.065
14.426	-0.370	-0.065
14.477	-0.370	-0.066
14.529	-0.380	-0.066
14.579	-0.380	-0.067
14.629	-0.380	-0.068
14.687	-0.380	-0.069
14.730	-0.380	-0.070
14.779	-0.380	-0.071
14.834	-0.390	-0.071
14.877	-0.390	-0.072
14.927	-0.390	-0.073
14.977	-0.390	-0.074
15.027	-0.390	-0.074
15.077	-0.390	-0.075
15.136	-0.400	-0.075
15.177	-0.400	-0.077
15.229	-0.400	-0.078
15.276	-0.400	-0.079
15.326	-0.400	-0.080
15.377	-0.400	-0.082
15.426	-0.410	-0.083
15.477	-0.410	-0.085
15.527	-0.410	-0.086
15.577	-0.410	-0.087
15.628	-0.410	-0.088
15.677	-0.410	-0.089
15.727	-0.420	-0.090
15.777	-0.420	-0.092
15.827	-0.420	-0.094
15.877	-0.420	-0.095
15.927	-0.420	-0.097
15.979	-0.420	-0.099
16.037	-0.430	-0.101
16.077	-0.430	-0.102
16.129	-0.430	-0.104
16.185	-0.430	-0.105
16.227	-0.430	-0.106
16.279	-0.430	-0.108
16.327	-0.440	-0.109
16.380	-0.440	-0.110
16.435	-0.440	-0.113
16.485	-0.440	-0.115
16.529	-0.440	-0.118
16.579	-0.440	-0.120
16.627	-0.450	-0.123
16.680	-0.450	-0.125
16.727	-0.450	-0.127
16.777	-0.450	-0.129
16.834	-0.450	-0.131
16.885	-0.450	-0.133
16.936	-0.460	-0.135
16.980	-0.460	-0.137
17.027	-0.460	-0.139
17.080	-0.460	-0.142
17.134	-0.460	-0.145
17.178	-0.460	-0.148
17.229	-0.470	-0.151
17.285	-0.470	-0.154
17.327	-0.470	-0.156
17.383	-0.470	-0.158
17.427	-0.470	-0.160
17.477	-0.470	-0.162
17.530	-0.480	-0.165
17.585	-0.480	-0.167
17.628	-0.480	-0.170
17.679	-0.480	-0.173
17.735	-0.480	-0.176
17.779	-0.480	-0.180
17.839	-0.490	-0.183
17.877	-0.490	-0.186
17.928	-0.490	-0.189
17.984	-0.490	-0.191
18.035	-0.490	-0.193
18.077	-0.490	-0.195
18.135	-0.500	-0.198
18.178	-0.500	-0.200
18.229	-0.500	-0.203
18.289	-0.500	-0.206
18.327	-0.500	-0.210
18.379	-0.500	-0.213
18.434	-0.510	-0.217
18.479	-0.510	-0.219
18.533	-0.510	-0.222
18.585	-0.510	-0.224
18.628	-0.510	-0.227
18.679	-0.510	-0.229
18.739	-0.520	-0.231
18.777	-0.520	-0.234
18.835	-0.520	-0.237
18.877	-0.520	-0.241
18.927	-0.520	-0.244
18.979	-0.520	-0.248
19.035	-0.530	-0.251
19.079	-0.530	-0.255
19.129	-0.530	-0.257
19.185	-0.530	-0.260
19.229	-0.530	-0.263
19.279	-0.530	-0.266
19.327	-0.540	-0.269
19.378	-0.540	-0.272
19.433	-0.540	-0.275
19.485	-0.540	-0.280
19.528	-0.540	-0.284
19.585	-0.540	-0.289
19.635	-0.550	-0.293
19.679	-0.550	-0.296
19.730	-0.550	-0.300
19.777	-0.550	-0.303
19.828	-0.550	-0.305
19.880	-0.550	-0.309
19.928	-0.560	-0.312
19.981	-0.560	-0.315
20.036	-0.560	-0.319
20.086	-0.560	-0.324
20.130	-0.560	-0.329
20.180	-0.560	-0.333
20.228	-0.570	-0.338
20.280	-0.570	-0.342
20.328	-0.570	-0.345
20.378	-0.570	-0.349
20.430	-0.570	-0.352
20.486	-0.570	-0.355
20.536	-0.580	-0.359
20.579	-0.580	-0.363
20.628	-0.580	-0.367
20.680	-0.580	-0.373
20.730	-0.580	-0.378
20.786	-0.580	-0.383
20.828	-0.590	-0.387
20.885	-0.590	-0.391
20.936	-0.590	-0.395
20.980	-0.590	-0.398
21.036	-0.590	-0.402
21.086	-0.590	-0.405
21.129	-0.600	-0.409
21.181	-0.600	-0.413
21.236	-0.600	-0.418
21.279	-0.600	-0.423
21.334	-0.600	-0.428
21.380	-0.600	-0.434
21.438	-0.610	-0.439
21.486	-0.610	-0.444
21.528	-0.610	-0.448
21.580	-0.610	-0.452
21.631	-0.610	-0.455
21.678	-0.610	-0.459
21.730	-0.620	-0.463
21.778	-0.620	-0.467
21.829	-0.620	-0.472
21.888	-0.620	-0.477
21.936	-0.620	-0.483
21.978	-0.620	-0.489
22.030	-0.630	-0.494
22.086	-0.630	-0.499
22.130	-0.630	-0.503
22.180	-0.630	-0.508
22.236	-0.630	-0.511
22.278	-0.630	-0.515
22.339	-0.640	-0.519
22.386	-0.640	-0.523
22.429	-0.640	-0.529
22.486	-0.640	-0.534
22.536	-0.640	-0.540
22.579	-0.640	-0.546
22.631	-0.650	-0.551
22.678	-0.650	-0.557
22.729	-0.650	-0.562
22.786	-0.650	-0.566
22.829	-0.650	-0.569
22.880	-0.650	-0.573
22.936	-0.660	-0.578
22.977	-0.660	-0.582
23.030	-0.660	-0.588
23.086	-0.660	-0.594
23.129	-0.660	-0.601
23.186	-0.660	-0.607
23.237	-0.670	-0.614
23.280	-0.670	-0.620
23.336	-0.670	-0.625
23.379	-0.670	-0.629
23.430	-0.670	-0.633
23.485	-0.670	-0.638
23.530	-0.680	-0.642
23.586	-0.680	-0.648
23.628	-0.680	-0.653
23.688	-0.680	-0.660
23.736	-0.680	-0.668
23.778	-0.680	-0.675
23.830	-0.690	-0.682
23.878	-0.690	-0.688
23.931	-0.690	-0.694
23.985	-0.690	-0.699
24.030	-0.690	-0.704
24.081	-0.690	-0.709
24.137	-0.700	-0.714
24.178	-0.700	-0.719
24.236	-0.700	-0.725
24.280	-0.700	-0.732
24.331	-0.700	-0.740
24.378	-0.700	-0.748
24.429	-0.710	-0.755
24.486	-0.710	-0.762
24.528	-0.710	-0.769
24.584	-0.710	-0.774
24.628	-0.710	-0.780
24.679	-0.710	-0.785
24.736	-0.720	-0.790
24.777	-0.720	-0.796
24.830	-0.720	-0.802
24.885	-0.720	-0.809
24.930	-0.720	-0.818
24.986	-0.720	-0.825
25.038	-0.730	-0.833
25.081	-0.730	-0.840
25.136	-0.730	-0.847
25.178	-0.730	-0.854
25.230	-0.730	-0.859
25.277	-0.730	-0.864
25.330	-0.740	-0.870
25.378	-0.740	-0.876
25.429	-0.740	-0.882
25.490	-0.740	-0.889
25.528	-0.740	-0.897
25.580	-0.740	-0.905
25.636	-0.750	-0.913
25.680	-0.750	-0.920
25.728	-0.750	-0.928
25.778	-0.750	-0.934
25.836	-0.750	-0.940
25.878	-0.750	-0.946
25.938	-0.760	-0.952
25.986	-0.760	-0.958
26.031	-0.760	-0.964
26.086	-0.760	-0.971
26.128	-0.760	-0.979
26.181	-0.760	-0.987
26.235	-0.770	-0.996
26.280	-0.770	-1.003
26.330	-0.770	-1.011
26.378	-0.770	-1.018
26.434	-0.770	-1.024
26.485	-0.770	-1.030
26.528	-0.780	-1.036
26.580	-0.780	-1.041
26.636	-0.780	-1.048
26.679	-0.780	-1.055
26.735	-0.780	-1.062
26.780	-0.780	-1.071
26.840	-0.790	-1.080
26.878	-0.790	-1.088
26.930	-0.790	-1.096
26.986	-0.790	-1.102
27.027	-0.790	-1.109
27.081	-0.790	-1.114
27.128	-0.800	-1.120
27.186	-0.800	-1.126
27.227	-0.800	-1.132
27.288	-0.800	-1.139
27.336	-0.800	-1.147
27.377	-0.800	-1.155
27.430	-0.810	-1.165
27.478	-0.810	-1.174
27.535	-0.810	-1.181
27.586	-0.810	-1.188
27.630	-0.810	-1.194
27.684	-0.810	-1.199
27.736	-0.820	-1.205
27.779	-0.820	-1.211
27.827	-0.820	-1.217
27.880	-0.820	-1.224
27.935	-0.820	-1.233
27.977	-0.820	-1.241
28.029	-0.830	-1.251
28.086	-0.830	-1.259
28.126	-0.830	-1.267
28.180	-0.830	-1.273
28.237	-0.830	-1.279
28.277	-0.830	-1.285
28.330	-0.840	-1.290
28.385	-0.840	-1.296
28.428	-0.840	-1.303
28.479	-0.840	-1.311
28.535	-0.840	-1.318
28.580	-0.840	-1.327
28.638	-0.850	-1.336
28.686	-0.850	-1.344
28.728	-0.850	-1.351
28.780	-0.850	-1.358
28.835	-0.850	-1.365
28.877	-0.850	-1.370
28.934	-0.860	-1.376
28.977	-0.860	-1.382
29.028	-0.860	-1.388
29.088	-0.860	-1.396
29.135	-0.860	-1.403
29.176	-0.860	-1.412
29.230	-0.870	-1.421
29.286	-0.870	-1.429
29.328	-0.870	-1.437
29.380	-0.870	-1.444
29.435	-0.870	-1.450
29.477	-0.870	-1.456
29.537	-0.880	-1.462
29.580	-0.880	-1.468
29.627	-0.880	-1.474
29.680	-0.880	-1.481
29.735	-0.880	-1.489
29.776	-0.880	-1.497
29.829	-0.890	-1.506
29.885	-0.890	-1.514
29.936	-0.890	-1.522
29.980	-0.890	-1.530
30.035	-0.890	-1.536
30.076	-0.890	-1.541
30.129	-0.900	-1.547
30.180	-0.900	-1.553
30.236	-0.900	-1.559
30.277	-0.900	-1.566
30.330	-0.900	-1.574
30.377	-0.900	-1.582
30.437	-0.910	-1.590
30.480	-0.910	-1.599
30.536	-0.910	-1.608
30.579	-0.910	-1.615
30.630	-0.910	-1.621
30.685	-0.910	-1.627
30.729	-0.920	-1.633
30.785	-0.920	-1.639
30.836	-0.920	-1.645
