Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.019	0.000	0.000
0.047	0.000	0.000
0.098	0.000	0.000
0.145	0.000	0.000
0.196	0.000	0.000
0.245	0.000	0.000
0.297	0.000	0.000
0.348	0.000	0.000
0.400	0.000	0.000
0.448	0.000	0.000
0.495	0.000	0.000
0.545	0.000	0.000
0.595	0.000	0.000
0.648	0.000	0.000
0.697	0.000	0.000
0.743	0.000	0.000
0.797	0.000	0.000
0.845	0.000	0.001
0.894	0.000	0.000
0.945	0.000	0.000
0.995	0.000	0.000
1.051	-0.000	0.000
1.113	-0.000	0.000
1.166	-0.000	0.000
1.216	-0.010	0.000
1.263	-0.010	0.000
1.315	-0.010	0.000
1.371	-0.010	0.001
1.421	-0.010	0.000
1.463	-0.010	0.000
1.513	-0.020	0.001
1.572	-0.020	0.000
1.614	-0.020	0.000
1.655	-0.020	0.001
1.715	-0.020	0.000
1.766	-0.020	0.000
1.812	-0.030	0.001
1.864	-0.030	0.000
1.916	-0.030	0.000
1.966	-0.030	0.001
2.012	-0.030	0.001
2.064	-0.030	0.000
2.111	-0.040	0.000
2.162	-0.040	0.001
2.213	-0.040	0.000
2.265	-0.040	0.000
2.315	-0.040	0.001
2.366	-0.040	0.000
2.410	-0.050	0.001
2.465	-0.050	0.000
2.516	-0.050	0.000
2.561	-0.050	0.000
2.611	-0.050	0.000
2.666	-0.050	0.000
2.712	-0.060	0.000
2.764	-0.060	0.000
2.815	-0.060	0.000
2.863	-0.060	0.000
2.916	-0.060	0.000
2.970	-0.060	0.000
3.016	-0.070	0.000
3.062	-0.070	0.001
3.114	-0.070	0.000
3.162	-0.070	0.000
3.212	-0.070	0.001
3.263	-0.070	0.000
3.314	-0.080	0.000
3.374	-0.080	0.000
3.416	-0.080	0.000
3.463	-0.080	0.000
3.513	-0.080	0.000
3.563	-0.080	0.001
3.613	-0.090	0.000
3.665	-0.090	0.001
3.712	-0.090	0.000
3.761	-0.090	0.000
3.811	-0.090	0.000
3.861	-0.090	0.000
3.916	-0.100	0.000
3.962	-0.100	0.001
4.014	-0.100	0.000
4.065	-0.100	0.000
4.115	-0.100	0.000
4.166	-0.100	0.000
4.213	-0.110	0.000
