Time(s)	Extension(mm)	Load(N)
0.001	0.000	-0.000
0.008	0.000	0.000
0.026	0.000	0.000
0.077	0.000	0.000
0.126	0.000	0.000
0.180	0.000	0.000
0.226	0.000	0.000
0.280	0.000	0.000
0.373	0.000	0.000
0.423	0.000	0.000
0.473	0.000	0.000
0.522	0.000	0.000
0.572	0.000	0.000
0.627	0.000	0.000
0.672	0.000	0.000
0.723	0.000	0.000
0.772	0.000	0.000
0.822	0.000	0.000
0.877	0.000	0.000
0.927	0.000	0.000
0.973	0.000	0.000
1.024	0.000	0.000
1.073	0.000	0.000
1.124	0.000	0.000
1.173	0.000	0.000
1.227	0.000	0.000
1.278	0.000	0.000
1.327	0.000	0.000
1.378	0.000	0.000
1.424	0.000	0.000
1.475	0.000	0.000
1.524	0.000	0.000
1.571	0.000	0.000
1.621	0.000	0.000
1.678	0.000	0.000
1.727	0.000	0.000
1.771	0.000	0.000
1.825	0.000	0.000
1.880	-0.000	0.000
1.946	-0.000	0.000
1.993	-0.000	0.000
2.046	-0.010	0.000
2.092	-0.010	0.000
2.151	-0.010	0.000
2.193	-0.010	0.000
2.243	-0.010	0.000
2.286	-0.010	0.001
2.345	-0.020	0.000
2.386	-0.020	0.001
2.451	-0.020	0.000
2.493	-0.020	0.000
2.545	-0.020	0.000
2.586	-0.020	0.000
2.646	-0.030	0.000
2.700	-0.030	0.000
2.743	-0.030	0.000
2.795	-0.030	0.000
2.853	-0.030	0.001
2.895	-0.030	0.000
2.941	-0.040	0.000
2.993	-0.040	0.000
3.043	-0.040	0.000
3.094	-0.040	0.000
3.146	-0.040	0.000
3.190	-0.040	0.001
3.245	-0.050	0.000
3.301	-0.050	0.000
3.343	-0.050	0.000
3.391	-0.050	0.000
3.445	-0.050	0.000
3.491	-0.050	0.000
3.546	-0.060	0.000
3.595	-0.060	0.000
3.643	-0.060	0.001
3.696	-0.060	0.000
3.742	-0.060	0.001
3.791	-0.060	0.000
3.840	-0.070	0.000
3.896	-0.070	0.000
3.943	-0.070	0.000
3.994	-0.070	0.000
4.043	-0.070	0.001
4.094	-0.070	0.000
4.144	-0.080	0.000
4.193	-0.080	0.001
4.244	-0.080	0.000
4.294	-0.080	0.001
4.345	-0.080	0.000
4.391	-0.080	0.001
4.443	-0.090	-0.001
4.493	-0.090	-0.002
4.545	-0.090	-0.002
4.601	-0.090	-0.003
4.646	-0.090	-0.003
4.692	-0.090	-0.004
4.742	-0.100	-0.003
4.793	-0.100	-0.004
4.843	-0.100	-0.004
4.894	-0.100	-0.005
4.946	-0.100	-0.005
4.993	-0.100	-0.006
5.043	-0.110	-0.006
5.100	-0.110	-0.006
5.143	-0.110	-0.007
5.193	-0.110	-0.007
5.244	-0.110	-0.008
5.295	-0.110	-0.008
5.350	-0.120	-0.008
5.396	-0.120	-0.008
5.443	-0.120	-0.009
5.492	-0.120	-0.009
5.551	-0.120	-0.010
5.593	-0.120	-0.010
5.645	-0.130	-0.010
5.696	-0.130	-0.011
5.746	-0.130	-0.011
5.801	-0.130	-0.012
5.851	-0.130	-0.012
5.893	-0.130	-0.012
5.944	-0.140	-0.012
5.995	-0.140	-0.013
6.046	-0.140	-0.013
6.096	-0.140	-0.014
6.142	-0.140	-0.014
6.192	-0.140	-0.015
6.243	-0.150	-0.015
6.294	-0.150	-0.015
6.344	-0.150	-0.015
6.396	-0.150	-0.016
6.445	-0.150	-0.016
6.492	-0.150	-0.016
6.542	-0.160	-0.016
6.594	-0.160	-0.017
6.644	-0.160	-0.017
6.694	-0.160	-0.017
6.746	-0.160	-0.018
6.793	-0.160	-0.018
6.842	-0.170	-0.018
6.900	-0.170	-0.018
6.943	-0.170	-0.019
6.993	-0.170	-0.019
7.044	-0.170	-0.019
7.096	-0.170	-0.019
7.151	-0.180	-0.020
7.196	-0.180	-0.020
7.243	-0.180	-0.020
7.293	-0.180	-0.021
7.352	-0.180	-0.020
7.393	-0.180	-0.021
7.446	-0.190	-0.021
7.500	-0.190	-0.022
7.546	-0.190	-0.022
7.592	-0.190	-0.022
7.642	-0.190	-0.022
7.694	-0.190	-0.023
7.743	-0.200	-0.023
7.796	-0.200	-0.023
7.850	-0.200	-0.023
7.896	-0.200	-0.023
7.942	-0.200	-0.024
7.992	-0.200	-0.024
8.043	-0.210	-0.024
8.093	-0.210	-0.025
8.144	-0.210	-0.025
8.196	-0.210	-0.026
8.254	-0.210	-0.026
8.295	-0.210	-0.026
8.345	-0.220	-0.026
