Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.001
0.019	0.000	0.001
0.050	0.000	0.000
0.099	0.000	0.001
0.149	0.000	0.001
0.199	0.000	0.000
0.250	0.000	0.001
0.300	0.000	0.001
0.348	0.000	0.001
0.398	0.000	0.001
0.449	0.000	0.001
0.499	0.000	0.001
0.549	0.000	0.001
0.599	0.000	0.001
0.649	0.000	0.001
0.698	0.000	0.001
0.748	0.000	0.000
0.799	0.000	0.001
0.850	0.000	0.000
0.899	0.000	0.000
0.949	0.000	0.001
1.000	0.000	0.001
1.047	0.000	0.001
1.097	0.000	0.000
1.149	0.000	0.001
1.199	0.000	0.000
1.248	0.000	0.000
1.299	0.000	0.001
1.349	0.000	0.001
1.397	0.000	0.000
1.447	0.000	0.001
1.498	0.000	0.001
1.549	0.000	0.001
1.605	-0.000	0.001
1.669	-0.000	0.001
1.726	-0.000	0.001
1.770	-0.010	0.001
1.819	-0.010	0.001
1.877	-0.010	0.001
1.919	-0.010	0.001
1.970	-0.010	0.001
2.021	-0.010	0.000
2.068	-0.020	0.001
2.119	-0.020	0.001
2.169	-0.020	0.001
2.220	-0.020	0.001
2.268	-0.020	0.001
2.326	-0.020	0.001
2.369	-0.030	0.001
2.421	-0.030	0.000
2.467	-0.030	0.000
2.521	-0.030	0.001
2.568	-0.030	0.000
2.619	-0.030	0.001
2.671	-0.040	0.000
2.721	-0.040	0.001
2.768	-0.040	0.000
2.819	-0.040	0.000
2.869	-0.040	0.001
2.920	-0.040	0.000
2.976	-0.050	0.001
3.018	-0.050	0.000
3.068	-0.050	0.001
3.119	-0.050	0.000
3.171	-0.050	0.001
3.220	-0.050	0.001
3.271	-0.060	0.001
3.318	-0.060	0.001
3.369	-0.060	0.000
3.418	-0.060	0.001
3.469	-0.060	0.000
3.520	-0.060	0.000
3.571	-0.070	0.001
3.621	-0.070	0.000
3.667	-0.070	0.001
3.719	-0.070	0.000
3.769	-0.070	0.001
3.819	-0.070	0.000
3.871	-0.080	0.000
3.917	-0.080	-0.000
3.975	-0.080	-0.001
4.019	-0.080	-0.002
4.069	-0.080	-0.003
4.127	-0.080	-0.003
4.169	-0.090	-0.004
4.225	-0.090	-0.004
4.268	-0.090	-0.004
4.318	-0.090	-0.005
4.369	-0.090	-0.005
4.418	-0.090	-0.005
4.469	-0.100	-0.005
