Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.017	0.000	0.001
0.037	0.000	0.000
0.090	0.000	0.000
0.137	0.000	0.000
0.190	0.000	0.000
0.236	0.000	0.000
0.288	0.000	0.000
0.339	0.000	0.000
0.385	0.000	0.000
0.436	0.000	0.000
0.485	0.000	0.000
0.537	0.000	0.000
0.590	0.000	0.000
0.635	0.000	0.000
0.686	0.000	0.000
0.737	0.000	0.000
0.793	-0.000	0.000
0.855	-0.000	0.000
0.908	-0.010	0.000
0.956	-0.010	0.000
1.013	-0.010	0.000
1.055	-0.010	0.000
1.107	-0.020	0.000
1.155	-0.020	0.000
1.208	-0.020	0.000
1.258	-0.020	0.000
1.306	-0.030	0.000
1.363	-0.030	0.000
1.404	-0.030	0.000
1.456	-0.030	0.000
1.513	-0.040	0.000
1.555	-0.040	0.000
1.605	-0.040	0.000
1.658	-0.040	0.000
1.706	-0.050	0.000
1.766	-0.050	0.000
1.808	-0.050	0.000
1.856	-0.050	0.000
1.907	-0.060	0.000
1.958	-0.060	0.000
2.004	-0.060	0.000
2.057	-0.060	0.000
2.113	-0.070	0.000
2.154	-0.070	0.000
2.207	-0.070	0.001
2.262	-0.070	0.000
2.308	-0.080	0.000
2.355	-0.080	0.000
2.408	-0.080	0.000
2.454	-0.080	0.000
2.504	-0.090	0.000
2.556	-0.090	0.000
2.604	-0.090	0.000
2.663	-0.090	0.000
2.705	-0.100	0.000
2.758	-0.100	0.000
2.805	-0.100	0.001
2.855	-0.100	0.000
2.907	-0.110	0.001
2.954	-0.110	0.000
3.006	-0.110	0.000
3.055	-0.110	0.000
3.108	-0.120	0.000
3.155	-0.120	0.001
3.205	-0.120	0.000
3.256	-0.120	0.000
3.304	-0.130	0.000
3.356	-0.130	0.000
3.405	-0.130	0.000
3.457	-0.130	0.000
3.504	-0.140	0.001
3.563	-0.140	0.000
3.606	-0.140	0.000
3.658	-0.140	0.000
3.705	-0.150	0.000
3.754	-0.150	0.000
3.806	-0.150	0.000
3.858	-0.150	0.000
3.905	-0.160	0.000
3.956	-0.160	0.000
4.009	-0.160	0.000
4.055	-0.160	0.000
4.105	-0.170	0.000
4.157	-0.170	0.000
4.209	-0.170	0.000
4.255	-0.170	0.000
4.305	-0.180	0.000
4.357	-0.180	0.000
4.405	-0.180	0.000
4.459	-0.180	0.000
4.506	-0.190	0.000
4.559	-0.190	0.000
4.614	-0.190	0.000
4.655	-0.190	0.000
4.707	-0.200	0.000
4.759	-0.200	-0.002
4.806	-0.200	-0.003
4.856	-0.200	-0.005
4.915	-0.210	-0.006
4.957	-0.210	-0.007
5.007	-0.210	-0.008
5.059	-0.210	-0.009
5.106	-0.220	-0.010
5.157	-0.220	-0.012
5.207	-0.220	-0.013
5.259	-0.220	-0.015
5.309	-0.230	-0.016
5.359	-0.230	-0.017
5.406	-0.230	-0.018
5.459	-0.230	-0.019
5.513	-0.240	-0.020
5.559	-0.240	-0.022
5.606	-0.240	-0.024
5.656	-0.240	-0.025
5.708	-0.250	-0.026
5.758	-0.250	-0.027
5.814	-0.250	-0.028
5.856	-0.250	-0.029
5.907	-0.260	-0.030
5.958	-0.260	-0.032
6.008	-0.260	-0.033
6.059	-0.260	-0.035
6.109	-0.270	-0.035
6.156	-0.270	-0.036
6.209	-0.270	-0.037
6.267	-0.270	-0.038
6.313	-0.280	-0.039
6.364	-0.280	-0.040
6.406	-0.280	-0.041
6.456	-0.280	-0.042
6.507	-0.290	-0.042
6.564	-0.290	-0.043
6.607	-0.290	-0.043
6.656	-0.290	-0.044
6.715	-0.300	-0.045
6.757	-0.300	-0.046
6.808	-0.300	-0.047
6.859	-0.300	-0.047
6.906	-0.310	-0.048
6.958	-0.310	-0.048
7.008	-0.310	-0.049
7.059	-0.310	-0.050
7.109	-0.320	-0.050
7.159	-0.320	-0.052
7.206	-0.320	-0.052
7.258	-0.320	-0.053
7.309	-0.330	-0.054
7.359	-0.330	-0.054
7.405	-0.330	-0.055
7.456	-0.330	-0.056
7.507	-0.340	-0.057
7.557	-0.340	-0.057
7.609	-0.340	-0.059
7.656	-0.340	-0.059
7.706	-0.350	-0.060
7.757	-0.350	-0.061
7.807	-0.350	-0.061
7.858	-0.350	-0.062
7.908	-0.360	-0.064
7.955	-0.360	-0.065
8.007	-0.360	-0.067
8.066	-0.360	-0.068
8.109	-0.370	-0.069
8.159	-0.370	-0.070
8.206	-0.370	-0.071
8.256	-0.370	-0.072
8.308	-0.380	-0.074
8.363	-0.380	-0.076
8.406	-0.380	-0.078
8.457	-0.380	-0.080
8.515	-0.390	-0.081
8.558	-0.390	-0.083
8.608	-0.390	-0.086
8.663	-0.390	-0.088
8.707	-0.400	-0.091
8.759	-0.400	-0.095
8.809	-0.400	-0.099
8.864	-0.400	-0.102
8.905	-0.410	-0.104
8.966	-0.410	-0.106
