Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.016	0.000	0.000
0.047	0.000	0.000
0.100	0.000	0.000
0.145	0.000	0.000
0.199	0.000	0.000
0.245	0.000	0.000
0.298	0.000	0.000
0.351	0.000	0.000
0.396	0.000	0.000
0.447	0.000	0.000
0.498	0.000	0.000
0.546	0.000	0.001
0.597	0.000	0.000
0.647	0.000	0.000
0.699	0.000	0.000
0.749	0.000	0.000
0.795	0.000	0.000
0.848	0.000	0.000
0.896	0.000	0.000
0.947	0.000	0.001
0.995	0.000	0.000
1.053	-0.000	0.000
1.115	-0.000	0.000
1.167	-0.010	0.000
1.215	-0.010	0.000
1.267	-0.010	0.000
1.318	-0.010	0.000
1.367	-0.020	0.001
1.423	-0.020	0.000
1.465	-0.020	0.000
1.517	-0.020	0.000
1.565	-0.030	0.000
1.617	-0.030	0.000
1.667	-0.030	0.000
1.723	-0.030	0.000
1.766	-0.040	0.001
1.827	-0.040	0.000
1.863	-0.040	0.000
1.917	-0.040	0.000
1.973	-0.050	0.000
2.023	-0.050	0.000
2.065	-0.050	0.000
2.117	-0.050	0.001
2.165	-0.060	0.000
2.215	-0.060	0.000
2.267	-0.060	0.000
2.314	-0.060	0.000
2.364	-0.070	0.000
2.415	-0.070	0.000
2.468	-0.070	0.001
2.514	-0.070	0.001
2.565	-0.080	0.000
2.617	-0.080	0.000
2.665	-0.080	0.000
2.723	-0.080	0.000
2.765	-0.090	0.000
2.813	-0.090	0.000
2.865	-0.090	0.000
2.915	-0.090	0.000
2.967	-0.100	0.000
3.015	-0.100	0.000
3.067	-0.100	0.000
3.117	-0.100	0.000
3.163	-0.110	0.000
3.215	-0.110	0.000
3.265	-0.110	0.000
3.317	-0.110	0.000
3.365	-0.120	0.000
3.416	-0.120	0.000
3.466	-0.120	0.000
3.518	-0.120	0.000
3.565	-0.130	0.000
3.625	-0.130	0.001
3.667	-0.130	0.000
3.715	-0.130	0.000
3.765	-0.140	0.000
3.815	-0.140	0.000
3.868	-0.140	0.000
3.915	-0.140	-0.000
3.967	-0.150	-0.001
4.017	-0.150	-0.002
4.063	-0.150	-0.002
4.117	-0.150	-0.003
4.168	-0.160	-0.003
4.223	-0.160	-0.004
4.273	-0.160	-0.005
4.315	-0.160	-0.006
4.365	-0.170	-0.006
4.418	-0.170	-0.007
4.466	-0.170	-0.007
4.525	-0.170	-0.008
4.567	-0.180	-0.008
4.617	-0.180	-0.009
4.665	-0.180	-0.010
4.715	-0.180	-0.010
4.767	-0.190	-0.011
4.823	-0.190	-0.012
4.866	-0.190	-0.012
4.915	-0.190	-0.013
4.976	-0.200	-0.013
5.024	-0.200	-0.014
5.066	-0.200	-0.015
5.117	-0.200	-0.015
5.174	-0.210	-0.016
5.216	-0.210	-0.016
5.266	-0.210	-0.017
5.318	-0.210	-0.017
5.368	-0.220	-0.018
5.427	-0.220	-0.019
5.464	-0.220	-0.019
5.517	-0.220	-0.020
5.569	-0.230	-0.020
5.618	-0.230	-0.021
5.665	-0.230	-0.021
5.714	-0.230	-0.022
5.767	-0.240	-0.023
5.817	-0.240	-0.023
5.873	-0.240	-0.024
5.916	-0.240	-0.025
5.966	-0.250	-0.025
