Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.001
0.019	0.000	0.000
0.039	0.000	0.000
0.085	0.000	0.000
0.135	0.000	0.001
0.187	0.000	0.000
0.240	0.000	0.000
0.285	0.000	0.000
0.339	0.000	0.000
0.385	0.000	0.000
0.437	0.000	0.000
0.490	0.000	0.001
0.535	0.000	0.000
0.586	0.000	0.000
0.638	0.000	0.000
0.686	0.000	0.000
0.738	0.000	0.000
0.785	0.000	0.000
0.841	-0.000	0.000
0.905	-0.000	0.000
0.962	-0.010	0.001
1.007	-0.010	0.001
1.053	-0.010	0.000
1.104	-0.010	0.000
1.157	-0.020	0.001
1.205	-0.020	0.001
1.255	-0.020	0.000
1.307	-0.020	0.000
1.355	-0.030	0.000
1.407	-0.030	0.000
1.457	-0.030	0.001
1.505	-0.030	0.000
1.557	-0.040	0.001
1.612	-0.040	0.000
1.655	-0.040	0.000
1.708	-0.040	0.000
1.755	-0.050	0.000
1.805	-0.050	0.000
1.856	-0.050	0.000
1.904	-0.050	0.001
1.963	-0.060	0.000
2.005	-0.060	0.001
2.053	-0.060	0.000
2.105	-0.060	0.000
2.155	-0.070	0.000
2.205	-0.070	0.001
2.253	-0.070	0.000
2.305	-0.070	0.000
2.356	-0.080	0.001
2.413	-0.080	0.000
2.455	-0.080	0.000
2.505	-0.080	0.000
2.557	-0.090	0.000
2.605	-0.090	0.001
2.657	-0.090	0.000
2.707	-0.090	0.000
2.763	-0.100	0.000
2.805	-0.100	0.000
2.865	-0.100	0.000
2.908	-0.100	0.000
2.955	-0.110	0.000
3.007	-0.110	0.001
3.058	-0.110	0.000
3.113	-0.110	0.000
3.156	-0.120	0.000
3.208	-0.120	0.000
3.258	-0.120	0.000
3.304	-0.120	0.000
3.358	-0.130	0.000
3.407	-0.130	0.000
3.463	-0.130	0.001
3.506	-0.130	0.000
3.558	-0.140	0.001
3.608	-0.140	0.000
3.664	-0.140	-0.001
3.708	-0.140	-0.002
3.767	-0.150	-0.002
3.814	-0.150	-0.003
3.857	-0.150	-0.003
3.908	-0.150	-0.004
3.959	-0.160	-0.004
4.006	-0.160	-0.005
4.056	-0.160	-0.005
4.108	-0.160	-0.006
4.158	-0.170	-0.007
4.214	-0.170	-0.007
4.257	-0.170	-0.008
4.308	-0.170	-0.008
4.363	-0.180	-0.009
4.414	-0.180	-0.009
4.456	-0.180	-0.010
4.506	-0.180	-0.010
4.559	-0.190	-0.011
4.606	-0.190	-0.011
4.666	-0.190	-0.012
4.709	-0.190	-0.012
4.758	-0.200	-0.013
4.806	-0.200	-0.013
4.856	-0.200	-0.014
4.909	-0.200	-0.015
4.956	-0.210	-0.015
5.008	-0.210	-0.016
5.058	-0.210	-0.016
5.117	-0.210	-0.016
5.163	-0.220	-0.017
5.205	-0.220	-0.017
5.256	-0.220	-0.018
5.309	-0.220	-0.019
5.355	-0.230	-0.019
5.404	-0.230	-0.019
5.456	-0.230	-0.020
5.506	-0.230	-0.020
5.566	-0.240	-0.021
5.608	-0.240	-0.021
5.656	-0.240	-0.022
5.708	-0.240	-0.023
5.757	-0.250	-0.023
5.808	-0.250	-0.024
5.858	-0.250	-0.024
5.905	-0.250	-0.025
5.956	-0.260	-0.026
6.008	-0.260	-0.026
6.064	-0.260	-0.027
6.113	-0.260	-0.028
6.156	-0.270	-0.029
6.206	-0.270	-0.029
6.256	-0.270	-0.030
6.308	-0.270	-0.030
6.359	-0.280	-0.031
6.406	-0.280	-0.032
6.465	-0.280	-0.033
6.508	-0.280	-0.034
6.558	-0.290	-0.035
6.612	-0.290	-0.036
6.662	-0.290	-0.037
6.706	-0.290	-0.038
6.758	-0.300	-0.039
6.814	-0.300	-0.040
6.855	-0.300	-0.041
6.914	-0.300	-0.042
6.956	-0.310	-0.043
7.006	-0.310	-0.043
7.058	-0.310	-0.044
7.105	-0.310	-0.045
7.156	-0.320	-0.046
7.206	-0.320	-0.048
7.257	-0.320	-0.049
7.308	-0.320	-0.050
7.366	-0.330	-0.051
7.409	-0.330	-0.051
7.456	-0.330	-0.052
7.508	-0.330	-0.053
7.558	-0.340	-0.053
7.609	-0.340	-0.054
7.658	-0.340	-0.055
7.706	-0.340	-0.056
7.756	-0.350	-0.057
7.808	-0.350	-0.058
7.862	-0.350	-0.059
7.909	-0.350	-0.059
7.956	-0.360	-0.060
8.006	-0.360	-0.062
8.057	-0.360	-0.063
8.106	-0.360	-0.064
8.159	-0.370	-0.065
8.206	-0.370	-0.066
8.264	-0.370	-0.066
8.307	-0.370	-0.067
8.358	-0.380	-0.068
8.409	-0.380	-0.070
8.462	-0.380	-0.071
8.506	-0.380	-0.072
8.558	-0.390	-0.073
8.613	-0.390	-0.074
8.662	-0.390	-0.074
8.714	-0.390	-0.075
8.756	-0.400	-0.077
8.806	-0.400	-0.078
8.858	-0.400	-0.079
8.906	-0.400	-0.080
8.956	-0.410	-0.081
9.006	-0.410	-0.082
9.058	-0.410	-0.083
9.108	-0.410	-0.084
9.155	-0.420	-0.085
9.204	-0.420	-0.087
9.257	-0.420	-0.088
9.308	-0.420	-0.090
9.358	-0.430	-0.091
9.408	-0.430	-0.092
9.458	-0.430	-0.093
9.504	-0.430	-0.095
9.554	-0.440	-0.096
9.606	-0.440	-0.099
9.659	-0.440	-0.101
9.708	-0.440	-0.103
9.764	-0.450	-0.104
9.808	-0.450	-0.106
9.864	-0.450	-0.107
9.907	-0.450	-0.109
9.964	-0.460	-0.111
10.008	-0.460	-0.113
10.064	-0.460	-0.116
10.108	-0.460	-0.117
10.163	-0.470	-0.119
10.206	-0.470	-0.120
10.258	-0.470	-0.122
10.306	-0.470	-0.124
10.364	-0.480	-0.126
10.408	-0.480	-0.129
10.463	-0.480	-0.131
10.515	-0.480	-0.132
10.558	-0.490	-0.134
10.614	-0.490	-0.135
10.658	-0.490	-0.137
10.706	-0.490	-0.139
10.764	-0.500	-0.141
10.814	-0.500	-0.143
10.859	-0.500	-0.145
10.914	-0.500	-0.147
10.965	-0.510	-0.149
11.013	-0.510	-0.150
11.058	-0.510	-0.152
11.114	-0.510	-0.154
11.157	-0.520	-0.156
11.214	-0.520	-0.158
11.256	-0.520	-0.161
11.314	-0.520	-0.163
11.356	-0.530	-0.165
11.414	-0.530	-0.166
11.457	-0.530	-0.168
11.508	-0.530	-0.169
11.557	-0.540	-0.172
11.608	-0.540	-0.174
11.665	-0.540	-0.177
11.706	-0.540	-0.178
11.764	-0.550	-0.180
11.808	-0.550	-0.182
11.863	-0.550	-0.183
11.907	-0.550	-0.185
11.959	-0.560	-0.187
12.007	-0.560	-0.190
12.059	-0.560	-0.191
12.114	-0.560	-0.193
12.163	-0.570	-0.194
12.208	-0.570	-0.195
12.258	-0.570	-0.196
12.314	-0.570	-0.198
12.358	-0.580	-0.199
12.412	-0.580	-0.201
12.456	-0.580	-0.202
12.515	-0.580	-0.202
12.558	-0.590	-0.203
12.613	-0.590	-0.203
12.656	-0.590	-0.204
12.709	-0.590	-0.204
12.764	-0.600	-0.205
12.808	-0.600	-0.206
12.856	-0.600	-0.207
12.913	-0.600	-0.208
12.965	-0.610	-0.209
13.008	-0.610	-0.209
13.064	-0.610	-0.210
13.108	-0.610	-0.210
13.163	-0.620	-0.212
13.208	-0.620	-0.213
13.264	-0.620	-0.214
13.307	-0.620	-0.216
13.363	-0.630	-0.216
13.407	-0.630	-0.217
13.458	-0.630	-0.218
13.515	-0.630	-0.220
13.559	-0.640	-0.221
13.606	-0.640	-0.223
13.666	-0.640	-0.224
13.714	-0.640	-0.225
13.757	-0.650	-0.227
13.814	-0.650	-0.227
13.865	-0.650	-0.229
13.908	-0.650	-0.230
13.957	-0.660	-0.231
14.014	-0.660	-0.233
14.060	-0.660	-0.235
14.117	-0.660	-0.236
14.165	-0.670	-0.238
14.208	-0.670	-0.239
14.264	-0.670	-0.240
14.308	-0.670	-0.243
14.356	-0.680	-0.245
14.408	-0.680	-0.247
14.464	-0.680	-0.249
14.508	-0.680	-0.251
14.568	-0.690	-0.253
14.607	-0.690	-0.255
14.664	-0.690	-0.256
14.709	-0.690	-0.258
14.764	-0.700	-0.260
14.809	-0.700	-0.263
14.864	-0.700	-0.265
14.908	-0.700	-0.267
14.963	-0.710	-0.269
15.008	-0.710	-0.271
15.065	-0.710	-0.272
15.107	-0.710	-0.274
15.164	-0.720	-0.277
15.207	-0.720	-0.280
15.264	-0.720	-0.282
15.315	-0.720	-0.284
15.358	-0.730	-0.286
15.408	-0.730	-0.287
15.468	-0.730	-0.289
15.507	-0.730	-0.291
15.559	-0.740	-0.294
15.607	-0.740	-0.297
15.658	-0.740	-0.299
15.714	-0.740	-0.301
15.759	-0.750	-0.303
15.807	-0.750	-0.305
15.858	-0.750	-0.307
15.914	-0.750	-0.309
15.958	-0.760	-0.312
16.014	-0.760	-0.314
16.058	-0.760	-0.317
16.106	-0.760	-0.319
16.163	-0.770	-0.321
16.215	-0.770	-0.322
16.259	-0.770	-0.324
16.314	-0.770	-0.327
16.366	-0.780	-0.329
16.414	-0.780	-0.332
16.458	-0.780	-0.334
16.507	-0.780	-0.336
16.558	-0.790	-0.338
16.614	-0.790	-0.340
16.657	-0.790	-0.342
16.715	-0.790	-0.344
16.757	-0.800	-0.347
16.814	-0.800	-0.349
16.858	-0.800	-0.352
16.914	-0.800	-0.355
16.958	-0.810	-0.356
17.013	-0.810	-0.358
17.058	-0.810	-0.360
17.109	-0.810	-0.362
17.157	-0.820	-0.365
17.214	-0.820	-0.367
17.266	-0.820	-0.370
17.313	-0.820	-0.372
17.356	-0.830	-0.374
17.408	-0.830	-0.376
17.463	-0.830	-0.378
17.506	-0.830	-0.380
17.564	-0.840	-0.383
17.609	-0.840	-0.386
17.663	-0.840	-0.389
17.714	-0.840	-0.391
17.758	-0.850	-0.393
17.813	-0.850	-0.394
17.856	-0.850	-0.396
17.915	-0.850	-0.399
17.958	-0.860	-0.402
18.009	-0.860	-0.404
18.057	-0.860	-0.407
18.109	-0.860	-0.409
18.168	-0.870	-0.411
18.206	-0.870	-0.413
18.264	-0.870	-0.415
18.308	-0.870	-0.417
18.359	-0.880	-0.420
18.406	-0.880	-0.423
18.458	-0.880	-0.426
18.514	-0.880	-0.428
18.556	-0.890	-0.430
18.614	-0.890	-0.432
18.658	-0.890	-0.434
18.708	-0.890	-0.436
18.756	-0.900	-0.439
18.808	-0.900	-0.442
18.864	-0.900	-0.445
18.907	-0.900	-0.447
18.964	-0.910	-0.449
19.008	-0.910	-0.451
19.068	-0.910	-0.453
19.106	-0.910	-0.455
19.157	-0.920	-0.459
19.214	-0.920	-0.461
19.256	-0.920	-0.464
19.308	-0.920	-0.466
19.357	-0.930	-0.469
19.414	-0.930	-0.470
19.456	-0.930	-0.472
19.516	-0.930	-0.475
19.564	-0.940	-0.478
19.606	-0.940	-0.480
19.658	-0.940	-0.483
19.707	-0.940	-0.486
19.764	-0.950	-0.488
19.815	-0.950	-0.490
19.858	-0.950	-0.492
19.914	-0.950	-0.494
19.966	-0.960	-0.497
20.009	-0.960	-0.500
20.058	-0.960	-0.503
20.114	-0.960	-0.505
20.164	-0.970	-0.507
20.209	-0.970	-0.509
20.264	-0.970	-0.511
20.308	-0.970	-0.514
20.359	-0.980	-0.516
20.406	-0.980	-0.519
20.464	-0.980	-0.523
20.515	-0.980	-0.525
20.559	-0.990	-0.527
20.615	-0.990	-0.529
20.658	-0.990	-0.531
20.709	-0.990	-0.534
20.757	-1.000	-0.536
20.815	-1.000	-0.540
20.867	-1.000	-0.543
20.915	-1.000	-0.545
20.957	-1.010	-0.547
21.014	-1.010	-0.549
21.066	-1.010	-0.551
21.110	-1.010	-0.554
21.157	-1.020	-0.557
21.215	-1.020	-0.560
21.257	-1.020	-0.563
21.318	-1.020	-0.565
21.356	-1.030	-0.567
21.409	-1.030	-0.569
21.465	-1.030	-0.571
21.510	-1.030	-0.574
21.557	-1.040	-0.577
21.609	-1.040	-0.580
21.666	-1.040	-0.583
21.709	-1.040	-0.586
21.770	-1.050	-0.588
21.807	-1.050	-0.590
21.866	-1.050	-0.592
21.910	-1.050	-0.595
21.965	-1.060	-0.598
22.009	-1.060	-0.601
22.064	-1.060	-0.604
22.109	-1.060	-0.607
22.160	-1.070	-0.608
22.209	-1.070	-0.611
22.266	-1.070	-0.613
22.308	-1.070	-0.616
22.365	-1.080	-0.619
22.407	-1.080	-0.622
22.464	-1.080	-0.625
22.515	-1.080	-0.627
22.560	-1.090	-0.629
22.608	-1.090	-0.631
22.669	-1.090	-0.634
22.706	-1.090	-0.636
22.760	-1.100	-0.640
22.815	-1.100	-0.643
22.859	-1.100	-0.646
22.915	-1.100	-0.648
