Time(s)	Extension(mm)	Load(N)
0.001	0.000	-0.001
0.023	0.000	-0.001
0.043	0.000	-0.001
0.085	0.000	-0.001
0.137	0.000	-0.001
0.190	0.000	-0.001
0.238	0.000	-0.001
0.290	0.000	-0.001
0.337	0.000	-0.001
0.387	0.000	-0.001
0.439	0.000	-0.001
0.487	0.000	-0.001
0.539	0.000	-0.001
0.587	0.000	-0.001
0.639	0.000	-0.001
0.695	-0.000	-0.001
0.756	-0.000	-0.001
0.807	-0.010	-0.001
0.853	-0.010	-0.001
0.908	-0.010	-0.001
0.958	-0.010	-0.001
1.005	-0.020	-0.001
1.054	-0.020	-0.002
1.107	-0.020	-0.002
1.158	-0.020	-0.002
1.205	-0.030	-0.003
1.258	-0.030	-0.003
1.312	-0.030	-0.003
1.355	-0.030	-0.003
1.406	-0.040	-0.003
1.457	-0.040	-0.004
1.513	-0.040	-0.004
1.556	-0.040	-0.004
1.612	-0.050	-0.005
1.655	-0.050	-0.005
1.705	-0.050	-0.005
1.765	-0.050	-0.005
1.807	-0.060	-0.005
1.858	-0.060	-0.006
1.905	-0.060	-0.006
1.957	-0.060	-0.006
2.013	-0.070	-0.006
2.063	-0.070	-0.007
2.105	-0.070	-0.007
2.156	-0.070	-0.007
2.216	-0.080	-0.007
2.254	-0.080	-0.008
2.307	-0.080	-0.008
2.363	-0.080	-0.008
2.413	-0.090	-0.008
2.455	-0.090	-0.009
2.505	-0.090	-0.009
2.562	-0.090	-0.009
2.604	-0.100	-0.009
2.657	-0.100	-0.010
2.713	-0.100	-0.010
2.754	-0.100	-0.010
2.806	-0.110	-0.010
2.856	-0.110	-0.011
2.908	-0.110	-0.011
2.963	-0.110	-0.011
3.006	-0.120	-0.011
3.063	-0.120	-0.012
3.113	-0.120	-0.012
3.155	-0.120	-0.012
3.205	-0.130	-0.012
3.258	-0.130	-0.013
3.308	-0.130	-0.013
3.356	-0.130	-0.013
3.408	-0.140	-0.013
3.456	-0.140	-0.014
3.506	-0.140	-0.014
3.566	-0.140	-0.015
3.608	-0.150	-0.015
3.659	-0.150	-0.015
3.706	-0.150	-0.015
3.759	-0.150	-0.015
3.814	-0.160	-0.016
3.855	-0.160	-0.016
3.907	-0.160	-0.016
3.958	-0.160	-0.017
4.017	-0.170	-0.017
4.055	-0.170	-0.017
4.108	-0.170	-0.017
4.164	-0.170	-0.018
4.214	-0.180	-0.018
4.256	-0.180	-0.018
4.307	-0.180	-0.019
4.359	-0.180	-0.019
4.413	-0.190	-0.019
4.457	-0.190	-0.019
4.509	-0.190	-0.020
4.559	-0.190	-0.020
4.606	-0.200	-0.020
4.656	-0.200	-0.021
4.708	-0.200	-0.021
4.758	-0.200	-0.021
