Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.001
0.017	0.000	0.000
0.047	0.000	0.001
0.096	0.000	0.000
0.149	0.000	0.001
0.195	0.000	0.000
0.244	0.000	0.000
0.296	0.000	0.001
0.349	0.000	0.001
0.394	0.000	0.001
0.448	0.000	0.000
0.497	0.000	0.000
0.546	0.000	0.001
0.597	0.000	0.001
0.649	0.000	0.001
0.696	0.000	0.001
0.747	0.000	0.000
0.795	0.000	0.000
0.847	0.000	0.000
0.895	0.000	0.000
0.948	0.000	0.000
0.996	0.000	0.000
1.044	0.000	0.001
1.094	0.000	0.001
1.149	0.000	0.000
1.195	0.000	0.000
1.246	0.000	0.001
1.299	0.000	0.001
1.349	0.000	0.001
1.394	0.000	0.000
1.448	0.000	0.000
1.496	0.000	0.000
1.547	0.000	0.000
1.595	0.000	0.000
1.646	0.000	0.001
1.696	0.000	0.000
1.749	0.000	0.001
1.795	0.000	0.000
1.846	0.000	0.000
1.895	0.000	0.000
1.948	0.000	0.001
1.994	0.000	0.000
2.044	0.000	0.000
2.095	0.000	0.000
2.148	0.000	0.000
2.194	0.000	0.001
2.248	0.000	0.001
2.294	0.000	0.000
2.346	0.000	0.001
2.396	0.000	0.001
2.449	0.000	0.001
2.495	0.000	0.000
2.546	0.000	0.000
2.594	0.000	0.001
2.646	0.000	0.000
2.696	-0.000	0.001
2.765	-0.000	0.001
2.815	-0.010	0.001
2.872	-0.010	0.000
2.915	-0.010	0.001
2.966	-0.010	0.001
3.022	-0.020	0.001
3.066	-0.020	0.000
3.114	-0.020	0.000
3.165	-0.020	0.001
3.217	-0.030	0.001
3.265	-0.030	0.000
3.324	-0.030	0.001
3.367	-0.030	0.000
3.415	-0.040	0.000
3.467	-0.040	0.001
3.517	-0.040	0.001
3.564	-0.040	0.001
3.617	-0.050	0.000
3.664	-0.050	0.000
3.707	-0.050	-0.001
3.763	-0.050	-0.001
3.813	-0.060	-0.001
3.864	-0.060	-0.002
3.915	-0.060	-0.002
3.963	-0.060	-0.002
4.015	-0.070	-0.003
4.065	-0.070	-0.003
4.117	-0.070	-0.003
4.167	-0.070	-0.003
4.222	-0.080	-0.004
4.265	-0.080	-0.004
4.321	-0.080	-0.005
4.365	-0.080	-0.005
4.414	-0.090	-0.005
4.466	-0.090	-0.005
4.517	-0.090	-0.006
4.564	-0.090	-0.006
4.614	-0.100	-0.006
4.667	-0.100	-0.006
4.714	-0.100	-0.007
4.764	-0.100	-0.007
4.816	-0.110	-0.008
4.866	-0.110	-0.008
4.922	-0.110	-0.008
4.963	-0.110	-0.008
5.015	-0.120	-0.009
5.072	-0.120	-0.009
5.122	-0.120	-0.009
5.164	-0.120	-0.010
5.215	-0.130	-0.010
5.267	-0.130	-0.010
5.317	-0.130	-0.010
5.364	-0.130	-0.011
5.417	-0.140	-0.011
5.464	-0.140	-0.011
5.515	-0.140	-0.012
5.573	-0.140	-0.012
5.616	-0.150	-0.013
5.667	-0.150	-0.013
5.714	-0.150	-0.013
5.766	-0.150	-0.013
5.822	-0.160	-0.013
5.872	-0.160	-0.014
5.915	-0.160	-0.014
5.966	-0.160	-0.015
6.025	-0.170	-0.015
6.072	-0.170	-0.015
6.116	-0.170	-0.015
6.171	-0.170	-0.016
6.222	-0.180	-0.016
6.264	-0.180	-0.016
6.315	-0.180	-0.017
6.367	-0.180	-0.017
6.421	-0.190	-0.017
6.465	-0.190	-0.017
6.517	-0.190	-0.018
6.567	-0.190	-0.018
6.615	-0.200	-0.018
6.665	-0.200	-0.019
6.717	-0.200	-0.019
6.767	-0.200	-0.019
6.814	-0.210	-0.020
6.867	-0.210	-0.020
6.925	-0.210	-0.020
6.972	-0.210	-0.020
7.022	-0.220	-0.021
7.065	-0.220	-0.021
7.115	-0.220	-0.022
7.166	-0.220	-0.022
7.214	-0.230	-0.023
7.265	-0.230	-0.023
7.315	-0.230	-0.023
7.374	-0.230	-0.024
7.417	-0.240	-0.024
7.467	-0.240	-0.025
7.513	-0.240	-0.025
7.566	-0.240	-0.026
7.617	-0.250	-0.026
7.667	-0.250	-0.027
7.714	-0.250	-0.027
7.764	-0.250	-0.027
7.823	-0.260	-0.028
7.865	-0.260	-0.028
7.922	-0.260	-0.029
7.964	-0.260	-0.030
8.014	-0.270	-0.030
8.065	-0.270	-0.030
8.115	-0.270	-0.031
8.167	-0.270	-0.031
8.217	-0.280	-0.032
8.265	-0.280	-0.032
8.316	-0.280	-0.033
8.366	-0.280	-0.034
8.417	-0.290	-0.034
8.471	-0.290	-0.035
8.514	-0.290	-0.035
8.564	-0.290	-0.035
8.616	-0.300	-0.036
8.663	-0.300	-0.037
8.722	-0.300	-0.038
8.765	-0.300	-0.038
8.815	-0.310	-0.039
8.866	-0.310	-0.039
8.916	-0.310	-0.040
8.971	-0.310	-0.041
9.015	-0.320	-0.041
9.067	-0.320	-0.042
9.117	-0.320	-0.043
9.163	-0.320	-0.044
9.213	-0.330	-0.045
9.263	-0.330	-0.045
9.314	-0.330	-0.046
9.367	-0.330	-0.047
9.422	-0.340	-0.047
9.472	-0.340	-0.048
9.514	-0.340	-0.049
9.564	-0.340	-0.050
9.623	-0.350	-0.051
9.666	-0.350	-0.051
9.713	-0.350	-0.052
9.765	-0.350	-0.053
9.814	-0.360	-0.053
9.866	-0.360	-0.054
9.916	-0.360	-0.055
9.971	-0.360	-0.056
10.021	-0.370	-0.057
