Time(s)	Extension(mm)	Load(N)
0.000	0.000	0.001
0.017	0.000	0.001
0.069	0.000	0.001
0.119	0.000	0.001
0.172	0.000	0.001
0.219	0.000	0.001
0.267	0.000	0.001
0.318	0.000	0.001
0.371	0.000	0.001
0.417	0.000	0.001
0.467	0.000	0.001
0.518	0.000	0.001
0.571	0.000	0.001
0.617	0.000	0.001
0.671	0.000	0.001
0.718	0.000	0.001
0.769	0.000	0.001
0.819	0.000	0.001
0.871	0.000	0.001
0.918	0.000	0.001
0.969	0.000	0.001
1.018	0.000	0.001
1.069	0.000	0.001
1.117	0.000	0.001
1.172	0.000	0.001
1.227	-0.000	0.001
1.288	-0.000	0.001
1.345	-0.010	0.001
1.395	-0.010	0.001
1.438	-0.010	0.001
1.495	-0.010	0.001
1.540	-0.020	0.001
1.590	-0.020	0.001
1.638	-0.020	0.001
1.690	-0.020	0.001
1.745	-0.030	0.001
1.787	-0.030	0.001
1.839	-0.030	0.001
1.887	-0.030	0.001
1.937	-0.040	0.001
1.990	-0.040	0.000
2.037	-0.040	-0.000
2.097	-0.040	-0.001
2.139	-0.050	-0.001
2.190	-0.050	-0.001
2.237	-0.050	-0.002
2.288	-0.050	-0.002
2.340	-0.060	-0.002
2.388	-0.060	-0.002
2.439	-0.060	-0.003
2.490	-0.060	-0.003
2.536	-0.070	-0.003
2.586	-0.070	-0.004
2.638	-0.070	-0.004
2.689	-0.070	-0.004
2.737	-0.080	-0.004
2.788	-0.080	-0.005
2.839	-0.080	-0.005
2.895	-0.080	-0.005
2.936	-0.090	-0.005
2.996	-0.090	-0.006
3.038	-0.090	-0.006
3.086	-0.090	-0.006
3.138	-0.100	-0.006
3.188	-0.100	-0.007
3.240	-0.100	-0.007
3.290	-0.100	-0.008
3.338	-0.110	-0.008
3.388	-0.110	-0.008
3.445	-0.110	-0.008
3.487	-0.110	-0.008
3.537	-0.120	-0.009
3.590	-0.120	-0.009
3.639	-0.120	-0.009
3.686	-0.120	-0.009
3.737	-0.130	-0.010
3.789	-0.130	-0.010
3.837	-0.130	-0.010
3.896	-0.130	-0.010
3.938	-0.140	-0.011
3.989	-0.140	-0.011
4.045	-0.140	-0.012
4.086	-0.140	-0.012
4.138	-0.150	-0.012
4.194	-0.150	-0.012
4.237	-0.150	-0.013
4.288	-0.150	-0.013
4.347	-0.160	-0.013
4.390	-0.160	-0.013
4.445	-0.160	-0.014
4.488	-0.160	-0.014
4.540	-0.170	-0.015
4.587	-0.170	-0.015
4.637	-0.170	-0.015
4.689	-0.170	-0.015
4.740	-0.180	-0.016
4.787	-0.180	-0.016
4.838	-0.180	-0.016
4.890	-0.180	-0.016
4.937	-0.190	-0.017
4.987	-0.190	-0.017
5.039	-0.190	-0.017
5.089	-0.190	-0.017
5.145	-0.200	-0.018
5.187	-0.200	-0.018
5.240	-0.200	-0.019
5.286	-0.200	-0.019
5.337	-0.210	-0.019
5.387	-0.210	-0.020
5.438	-0.210	-0.020
5.490	-0.210	-0.020
5.540	-0.220	-0.021
5.587	-0.220	-0.021
5.639	-0.220	-0.022
5.697	-0.220	-0.022
5.740	-0.230	-0.023
5.790	-0.230	-0.023
5.837	-0.230	-0.023
5.887	-0.230	-0.024
5.938	-0.240	-0.024
5.994	-0.240	-0.024
6.037	-0.240	-0.025
6.088	-0.240	-0.026
6.146	-0.250	-0.026
6.188	-0.250	-0.026
6.239	-0.250	-0.026
6.290	-0.250	-0.027
6.338	-0.260	-0.027
6.389	-0.260	-0.028
6.439	-0.260	-0.028
6.495	-0.260	-0.028
6.536	-0.270	-0.029
6.595	-0.270	-0.029
6.637	-0.270	-0.030
6.690	-0.270	-0.030
6.736	-0.280	-0.030
6.786	-0.280	-0.031
6.838	-0.280	-0.031
6.888	-0.280	-0.032
6.939	-0.290	-0.032
6.990	-0.290	-0.033
7.036	-0.290	-0.033
7.088	-0.290	-0.034
7.138	-0.300	-0.034
7.190	-0.300	-0.035
7.240	-0.300	-0.036
7.286	-0.300	-0.037
7.337	-0.310	-0.037
7.388	-0.310	-0.037
7.435	-0.310	-0.038
7.490	-0.310	-0.038
7.537	-0.320	-0.039
7.587	-0.320	-0.040
7.638	-0.320	-0.041
7.689	-0.320	-0.041
7.740	-0.330	-0.042
7.787	-0.330	-0.042
7.839	-0.330	-0.043
7.888	-0.330	-0.043
7.947	-0.340	-0.044
7.990	-0.340	-0.045
8.040	-0.340	-0.046
8.087	-0.340	-0.046
8.139	-0.350	-0.047
8.190	-0.350	-0.048
8.240	-0.350	-0.048
8.286	-0.350	-0.049
8.337	-0.360	-0.049
8.395	-0.360	-0.050
8.438	-0.360	-0.051
8.490	-0.360	-0.052
8.537	-0.370	-0.052
8.586	-0.370	-0.053
8.638	-0.370	-0.053
8.688	-0.370	-0.054
8.740	-0.380	-0.054
8.790	-0.380	-0.055
8.836	-0.380	-0.056
8.888	-0.380	-0.056
8.938	-0.390	-0.057
8.990	-0.390	-0.057
9.039	-0.390	-0.058
9.086	-0.390	-0.058
9.136	-0.400	-0.059
9.188	-0.400	-0.060
9.240	-0.400	-0.060
9.290	-0.400	-0.060
9.336	-0.410	-0.061
9.386	-0.410	-0.061
9.438	-0.410	-0.061
9.487	-0.410	-0.061
9.539	-0.420	-0.062
9.594	-0.420	-0.062
9.637	-0.420	-0.063
9.687	-0.420	-0.063
9.745	-0.430	-0.063
9.787	-0.430	-0.064
9.837	-0.430	-0.064
9.888	-0.430	-0.064
9.940	-0.440	-0.065
9.986	-0.440	-0.065
10.036	-0.440	-0.066
10.087	-0.440	-0.066
10.137	-0.450	-0.066
10.196	-0.450	-0.067
10.238	-0.450	-0.067
10.286	-0.450	-0.067
10.337	-0.460	-0.068
10.387	-0.460	-0.068
10.438	-0.460	-0.069
10.488	-0.460	-0.069
10.540	-0.470	-0.069
10.590	-0.470	-0.070
10.646	-0.470	-0.070
10.687	-0.470	-0.071
10.737	-0.480	-0.071
10.788	-0.480	-0.072
10.838	-0.480	-0.072
10.890	-0.480	-0.072
10.940	-0.490	-0.073
10.986	-0.490	-0.073
11.038	-0.490	-0.074
11.096	-0.490	-0.074
11.138	-0.500	-0.075
11.188	-0.500	-0.076
11.240	-0.500	-0.077
11.290	-0.500	-0.077
11.336	-0.510	-0.078
11.388	-0.510	-0.078
11.440	-0.510	-0.079
11.489	-0.510	-0.079
11.548	-0.520	-0.080
11.590	-0.520	-0.081
11.640	-0.520	-0.082
11.687	-0.520	-0.083
11.738	-0.530	-0.083
11.789	-0.530	-0.083
11.839	-0.530	-0.084
11.890	-0.530	-0.085
11.940	-0.540	-0.086
11.990	-0.540	-0.087
12.036	-0.540	-0.087
12.088	-0.540	-0.088
12.139	-0.550	-0.089
12.189	-0.550	-0.089
12.240	-0.550	-0.090
12.290	-0.550	-0.090
12.337	-0.560	-0.091
12.387	-0.560	-0.092
12.439	-0.560	-0.093
12.490	-0.560	-0.093
12.540	-0.570	-0.094
12.595	-0.570	-0.095
12.645	-0.570	-0.095
12.687	-0.570	-0.096
