Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.001
0.019	0.000	0.001
0.040	0.000	0.001
0.091	0.000	0.001
0.139	0.000	0.001
0.191	0.000	0.000
0.239	0.000	0.001
0.289	0.000	0.000
0.340	0.000	0.001
0.391	0.000	0.000
0.440	0.000	0.001
0.494	0.000	0.000
0.540	0.000	0.001
0.592	0.000	0.000
0.644	0.000	0.001
0.694	0.000	0.001
0.740	0.000	0.000
0.792	0.000	0.001
0.845	0.000	0.001
0.892	0.000	0.001
0.940	0.000	0.001
0.991	0.000	0.001
1.041	0.000	0.000
1.092	0.000	0.001
1.140	0.000	0.000
1.191	0.000	0.001
1.240	0.000	0.000
1.291	0.000	0.001
1.344	0.000	0.001
1.394	0.000	0.000
1.440	0.000	0.000
1.492	0.000	0.001
1.544	0.000	0.000
1.592	0.000	0.001
1.644	0.000	0.001
1.691	0.000	0.001
1.744	0.000	0.000
1.794	0.000	0.001
1.847	-0.000	0.001
1.910	-0.000	0.001
1.960	-0.010	0.000
2.012	-0.010	0.000
2.060	-0.010	0.000
2.112	-0.010	0.000
2.167	-0.020	0.001
2.210	-0.020	0.001
2.258	-0.020	0.001
2.318	-0.020	0.001
2.361	-0.030	0.001
2.409	-0.030	0.000
2.460	-0.030	0.001
2.512	-0.030	0.001
2.567	-0.040	0.001
2.611	-0.040	0.001
2.668	-0.040	0.001
2.708	-0.040	0.001
2.760	-0.050	0.001
2.817	-0.050	0.001
2.858	-0.050	0.001
2.910	-0.050	0.001
2.962	-0.060	0.001
3.009	-0.060	0.000
3.058	-0.060	0.001
3.110	-0.060	0.000
3.158	-0.070	0.001
3.218	-0.070	0.001
3.260	-0.070	0.001
3.312	-0.070	0.001
3.359	-0.080	0.001
3.410	-0.080	0.001
3.461	-0.080	0.001
3.508	-0.080	0.001
3.560	-0.090	0.001
3.611	-0.090	0.001
3.668	-0.090	0.001
3.711	-0.090	0.001
3.760	-0.100	0.001
3.812	-0.100	0.001
3.860	-0.100	0.001
3.912	-0.100	0.000
3.962	-0.110	0.001
4.009	-0.110	0.001
4.062	-0.110	0.000
4.120	-0.110	0.000
4.159	-0.120	-0.001
4.212	-0.120	-0.002
4.260	-0.120	-0.002
4.310	-0.120	-0.003
4.362	-0.130	-0.003
4.409	-0.130	-0.004
4.462	-0.130	-0.004
4.511	-0.130	-0.005
