Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.022	0.000	0.000
0.072	0.000	0.000
0.123	0.000	0.000
0.172	0.000	0.000
0.221	0.000	0.000
0.271	0.000	0.000
0.323	0.000	0.000
0.371	0.000	0.000
0.421	0.000	0.000
0.471	0.000	0.000
0.522	0.000	0.000
0.573	0.000	0.000
0.621	0.000	0.000
0.673	0.000	0.000
0.722	0.000	0.000
0.772	0.000	0.000
0.829	-0.000	0.000
0.884	-0.000	0.000
0.942	-0.010	0.000
0.986	-0.010	0.000
1.032	-0.010	0.000
1.085	-0.010	0.000
1.132	-0.020	0.000
1.186	-0.020	0.000
1.236	-0.020	0.000
1.292	-0.020	0.000
1.336	-0.030	0.000
1.383	-0.030	0.000
1.435	-0.030	0.000
1.492	-0.030	0.000
1.535	-0.040	0.000
1.585	-0.040	0.000
1.641	-0.040	0.000
1.685	-0.040	0.000
1.741	-0.050	0.000
1.792	-0.050	0.000
1.835	-0.050	0.000
1.892	-0.050	0.000
1.942	-0.060	0.000
1.984	-0.060	0.000
2.042	-0.060	0.000
2.092	-0.060	0.000
2.134	-0.070	0.000
2.187	-0.070	0.000
2.233	-0.070	0.000
2.287	-0.070	0.000
2.337	-0.080	0.000
2.393	-0.080	0.000
2.436	-0.080	0.000
2.487	-0.080	0.000
2.543	-0.090	0.000
2.586	-0.090	0.000
2.642	-0.090	0.000
2.692	-0.090	0.000
2.741	-0.100	0.000
2.792	-0.100	0.000
2.843	-0.100	0.000
2.885	-0.100	0.000
2.942	-0.110	0.000
2.983	-0.110	0.000
3.034	-0.110	0.000
3.087	-0.110	0.000
3.133	-0.120	0.000
3.187	-0.120	0.000
3.237	-0.120	0.000
3.293	-0.120	0.000
3.336	-0.130	0.000
3.386	-0.130	0.000
3.442	-0.130	0.000
3.485	-0.130	0.000
3.537	-0.140	0.000
3.587	-0.140	0.000
3.633	-0.140	0.000
3.687	-0.140	0.000
3.746	-0.150	0.000
3.793	-0.150	0.000
3.836	-0.150	0.000
3.892	-0.150	0.000
3.942	-0.160	0.000
3.984	-0.160	0.000
4.041	-0.160	0.000
4.083	-0.160	0.000
4.133	-0.170	-0.000
4.196	-0.170	0.000
4.245	-0.170	0.000
4.287	-0.170	0.000
4.342	-0.180	0.000
4.385	-0.180	0.000
4.437	-0.180	0.000
4.487	-0.180	0.000
4.543	-0.190	0.000
4.587	-0.190	0.000
4.645	-0.190	0.000
4.692	-0.190	0.000
4.736	-0.200	0.000
4.787	-0.200	0.000
4.841	-0.200	0.000
4.893	-0.200	0.000
4.937	-0.210	0.000
4.992	-0.210	0.000
5.042	-0.210	0.000
5.084	-0.210	0.000
5.137	-0.220	0.000
5.186	-0.220	0.000
5.237	-0.220	0.000
5.283	-0.220	0.000
5.336	-0.230	-0.000
5.395	-0.230	0.000
5.444	-0.230	0.000
5.487	-0.230	0.000
5.545	-0.240	0.000
5.592	-0.240	0.000
5.634	-0.240	0.000
5.687	-0.240	0.000
5.737	-0.250	0.000
5.792	-0.250	0.000
5.834	-0.250	0.000
5.887	-0.250	0.000
5.937	-0.260	0.000
5.993	-0.260	0.000
6.034	-0.260	0.000
6.084	-0.260	0.000
6.136	-0.270	0.000
6.193	-0.270	0.000
6.234	-0.270	0.000
6.283	-0.270	0.000
6.336	-0.280	-0.001
6.397	-0.280	-0.002
6.447	-0.280	-0.002
6.494	-0.280	-0.003
6.547	-0.290	-0.003
6.601	-0.290	-0.004
6.652	-0.290	-0.005
6.695	-0.290	-0.005
6.744	-0.300	-0.006
6.795	-0.300	-0.006
6.846	-0.300	-0.007
6.902	-0.300	-0.007
6.944	-0.310	-0.008
6.995	-0.310	-0.009
7.045	-0.310	-0.009
7.095	-0.310	-0.010
7.147	-0.320	-0.010
7.197	-0.320	-0.011
7.244	-0.320	-0.012
7.297	-0.320	-0.012
7.355	-0.330	-0.013
7.402	-0.330	-0.014
7.452	-0.330	-0.015
7.495	-0.330	-0.015
7.545	-0.340	-0.016
7.596	-0.340	-0.016
7.643	-0.340	-0.016
7.695	-0.340	-0.017
7.745	-0.350	-0.018
7.805	-0.350	-0.019
7.847	-0.350	-0.020
7.897	-0.350	-0.020
7.943	-0.360	-0.021
7.996	-0.360	-0.021
8.047	-0.360	-0.022
8.097	-0.360	-0.023
8.144	-0.370	-0.024
8.195	-0.370	-0.024
8.253	-0.370	-0.025
8.296	-0.370	-0.026
8.351	-0.380	-0.027
8.395	-0.380	-0.027
8.444	-0.380	-0.028
8.495	-0.380	-0.029
8.545	-0.390	-0.030
8.598	-0.390	-0.031
8.652	-0.390	-0.031
8.695	-0.390	-0.032
8.746	-0.400	-0.033
8.797	-0.400	-0.033
8.852	-0.400	-0.034
8.902	-0.400	-0.035
8.945	-0.410	-0.035
8.995	-0.410	-0.036
9.046	-0.410	-0.037
9.093	-0.410	-0.038
9.151	-0.420	-0.038
9.194	-0.420	-0.039
9.244	-0.420	-0.040
9.295	-0.420	-0.041
9.345	-0.430	-0.042
9.396	-0.430	-0.044
9.447	-0.430	-0.045
9.494	-0.430	-0.046
9.543	-0.440	-0.046
9.602	-0.440	-0.048
9.645	-0.440	-0.048
9.694	-0.440	-0.050
9.745	-0.450	-0.051
9.798	-0.450	-0.053
9.843	-0.450	-0.054
9.898	-0.450	-0.056
9.945	-0.460	-0.057
9.994	-0.460	-0.058
10.052	-0.460	-0.060
10.095	-0.460	-0.062
10.147	-0.470	-0.064
10.193	-0.470	-0.066
10.252	-0.470	-0.067
10.295	-0.470	-0.068
10.344	-0.480	-0.070
10.395	-0.480	-0.071
10.445	-0.480	-0.071
10.498	-0.480	-0.072
10.544	-0.490	-0.074
10.593	-0.490	-0.075
10.645	-0.490	-0.076
10.695	-0.490	-0.077
10.745	-0.500	-0.077
10.795	-0.500	-0.078
10.847	-0.500	-0.079
10.894	-0.500	-0.080
10.952	-0.510	-0.081
10.995	-0.510	-0.082
11.045	-0.510	-0.083
11.096	-0.510	-0.085
11.145	-0.520	-0.085
11.197	-0.520	-0.086
11.245	-0.520	-0.087
11.296	-0.520	-0.088
11.345	-0.530	-0.089
11.404	-0.530	-0.091
11.445	-0.530	-0.092
11.495	-0.530	-0.093
11.547	-0.540	-0.094
11.595	-0.540	-0.095
11.645	-0.540	-0.095
11.695	-0.540	-0.097
11.747	-0.550	-0.098
11.797	-0.550	-0.099
11.855	-0.550	-0.101
11.897	-0.550	-0.102
11.946	-0.560	-0.102
12.003	-0.560	-0.103
12.045	-0.560	-0.104
12.102	-0.560	-0.106
12.153	-0.570	-0.108
12.197	-0.570	-0.110
12.253	-0.570	-0.111
12.301	-0.570	-0.113
12.345	-0.580	-0.114
12.397	-0.580	-0.115
12.453	-0.580	-0.117
12.496	-0.580	-0.119
12.553	-0.590	-0.121
12.596	-0.590	-0.123
12.653	-0.590	-0.124
12.697	-0.590	-0.126
12.752	-0.600	-0.127
12.797	-0.600	-0.128
12.853	-0.600	-0.130
12.896	-0.600	-0.132
12.947	-0.610	-0.134
12.995	-0.610	-0.136
13.053	-0.610	-0.137
13.097	-0.610	-0.139
13.153	-0.620	-0.140
13.205	-0.620	-0.141
13.252	-0.620	-0.143
13.303	-0.620	-0.145
13.347	-0.630	-0.147
13.396	-0.630	-0.149
13.452	-0.630	-0.151
13.503	-0.630	-0.152
13.547	-0.640	-0.153
13.603	-0.640	-0.154
13.655	-0.640	-0.155
13.702	-0.640	-0.157
13.747	-0.650	-0.158
13.795	-0.650	-0.159
13.847	-0.650	-0.160
13.903	-0.650	-0.161
13.945	-0.660	-0.161
14.003	-0.660	-0.162
14.045	-0.660	-0.163
14.103	-0.660	-0.164
14.147	-0.670	-0.165
14.202	-0.670	-0.166
14.247	-0.670	-0.167
14.303	-0.670	-0.168
14.346	-0.680	-0.169
14.397	-0.680	-0.170
14.446	-0.680	-0.171
14.503	-0.680	-0.172
14.555	-0.690	-0.173
14.602	-0.690	-0.174
14.645	-0.690	-0.176
14.702	-0.690	-0.176
14.753	-0.700	-0.177
14.797	-0.700	-0.178
14.846	-0.700	-0.179
14.903	-0.700	-0.181
14.945	-0.710	-0.183
15.007	-0.710	-0.184
15.045	-0.710	-0.185
15.097	-0.710	-0.186
15.153	-0.720	-0.187
15.202	-0.720	-0.188
15.247	-0.720	-0.189
15.297	-0.720	-0.191
15.346	-0.730	-0.193
15.398	-0.730	-0.194
15.453	-0.730	-0.195
15.497	-0.730	-0.196
15.545	-0.740	-0.197
15.602	-0.740	-0.198
15.645	-0.740	-0.200
15.697	-0.740	-0.201
15.753	-0.750	-0.203
15.799	-0.750	-0.205
15.853	-0.750	-0.206
15.902	-0.750	-0.207
15.945	-0.760	-0.209
15.997	-0.760	-0.210
16.045	-0.760	-0.212
16.097	-0.760	-0.214
16.153	-0.770	-0.216
16.197	-0.770	-0.218
16.253	-0.770	-0.220
16.302	-0.770	-0.222
16.353	-0.780	-0.223
16.397	-0.780	-0.225
16.453	-0.780	-0.227
16.497	-0.780	-0.229
16.552	-0.790	-0.231
16.596	-0.790	-0.234
16.653	-0.790	-0.236
16.697	-0.790	-0.237
16.753	-0.800	-0.239
16.805	-0.800	-0.240
16.853	-0.800	-0.242
16.895	-0.800	-0.245
16.951	-0.810	-0.247
16.997	-0.810	-0.249
17.053	-0.810	-0.252
17.095	-0.810	-0.253
17.153	-0.820	-0.255
17.195	-0.820	-0.256
