Time(s)	Extension(mm)	Load(N)
0.001	0.000	0.000
0.017	0.000	0.000
0.060	0.000	0.000
0.110	0.000	0.000
0.163	0.000	0.000
0.211	0.000	0.000
0.260	0.000	0.000
0.310	0.000	0.000
0.364	0.000	0.000
0.410	0.000	0.000
0.461	0.000	0.000
0.513	0.000	0.000
0.561	0.000	0.000
0.615	-0.000	0.000
0.674	-0.000	0.000
0.730	-0.010	0.000
0.781	-0.010	0.000
0.824	-0.010	0.000
0.872	-0.010	0.000
0.933	-0.020	0.000
0.980	-0.020	0.000
1.025	-0.020	0.000
1.081	-0.020	0.000
1.131	-0.030	0.000
1.174	-0.030	0.000
1.221	-0.030	0.000
1.275	-0.030	0.000
1.325	-0.040	0.000
1.371	-0.040	0.000
1.425	-0.040	0.000
1.476	-0.040	0.000
1.521	-0.050	0.000
1.580	-0.050	0.000
1.621	-0.050	0.000
1.672	-0.050	0.000
1.725	-0.060	0.000
1.772	-0.060	0.000
1.832	-0.060	0.000
1.874	-0.060	0.000
1.921	-0.070	0.000
1.974	-0.070	0.000
2.025	-0.070	0.000
2.081	-0.070	0.000
2.124	-0.080	0.000
2.180	-0.080	0.000
2.230	-0.080	0.000
2.283	-0.080	0.000
2.330	-0.090	0.000
2.381	-0.090	0.000
2.422	-0.090	0.000
2.480	-0.090	0.000
2.522	-0.100	0.000
2.572	-0.100	0.000
2.626	-0.100	0.000
2.672	-0.100	0.000
2.733	-0.110	0.000
2.780	-0.110	0.000
2.822	-0.110	0.000
2.875	-0.110	0.000
2.925	-0.120	0.000
2.981	-0.120	0.000
3.024	-0.120	0.000
3.080	-0.120	0.000
3.131	-0.130	0.000
3.174	-0.130	0.000
3.230	-0.130	0.000
3.280	-0.130	0.000
3.321	-0.140	0.000
3.375	-0.140	0.000
3.431	-0.140	0.000
3.471	-0.140	0.000
3.533	-0.150	0.000
3.574	-0.150	0.000
3.643	-0.150	0.000
3.683	-0.150	0.000
3.729	-0.160	0.000
3.771	-0.160	0.000
3.821	-0.160	0.000
3.875	-0.160	0.000
3.931	-0.170	0.000
3.972	-0.170	0.000
4.022	-0.170	0.000
4.080	-0.170	0.000
4.121	-0.180	0.000
4.171	-0.180	0.000
4.225	-0.180	0.000
4.281	-0.180	0.000
4.322	-0.190	0.000
4.372	-0.190	0.000
4.425	-0.190	0.000
4.472	-0.190	0.000
4.532	-0.200	0.000
4.575	-0.200	0.000
4.621	-0.200	0.000
4.673	-0.200	0.000
4.723	-0.210	0.000
4.775	-0.210	0.000
4.821	-0.210	0.000
4.875	-0.210	0.000
4.924	-0.220	0.000
4.980	-0.220	0.000
5.021	-0.220	0.000
5.081	-0.220	0.000
5.122	-0.230	0.000
5.175	-0.230	0.000
5.231	-0.230	0.000
5.281	-0.230	0.000
5.323	-0.240	0.000
5.375	-0.240	0.000
5.433	-0.240	0.000
5.480	-0.240	0.000
5.523	-0.250	0.000
5.575	-0.250	0.000
5.625	-0.250	0.000
5.680	-0.250	0.000
5.722	-0.260	0.000
5.775	-0.260	0.000
5.825	-0.260	0.000
5.881	-0.260	0.000
5.922	-0.270	0.000
5.971	-0.270	0.000
6.025	-0.270	0.000
6.080	-0.270	0.000
6.121	-0.280	0.000
6.171	-0.280	0.000
6.224	-0.280	0.000
6.285	-0.280	-0.000
6.331	-0.290	-0.001
6.382	-0.290	-0.002
6.435	-0.290	-0.003
6.486	-0.290	-0.003
6.535	-0.300	-0.004
6.583	-0.300	-0.005
6.631	-0.300	-0.005
6.683	-0.300	-0.006
6.734	-0.310	-0.007
6.785	-0.310	-0.008
6.833	-0.310	-0.008
6.883	-0.310	-0.009
6.934	-0.320	-0.009
6.984	-0.320	-0.010
7.036	-0.320	-0.011
7.086	-0.320	-0.012
7.133	-0.330	-0.012
7.186	-0.330	-0.013
7.244	-0.330	-0.014
7.287	-0.330	-0.015
7.340	-0.340	-0.015
7.384	-0.340	-0.016
7.434	-0.340	-0.016
7.486	-0.340	-0.017
7.532	-0.350	-0.018
7.585	-0.350	-0.019
7.634	-0.350	-0.020
7.694	-0.350	-0.020
7.735	-0.360	-0.021
7.786	-0.360	-0.021
7.832	-0.360	-0.022
7.884	-0.360	-0.023
7.936	-0.370	-0.024
7.986	-0.370	-0.025
8.033	-0.370	-0.026
8.082	-0.370	-0.027
8.142	-0.380	-0.027
8.184	-0.380	-0.028
8.236	-0.380	-0.029
8.283	-0.380	-0.030
8.333	-0.390	-0.031
8.384	-0.390	-0.032
8.434	-0.390	-0.032
8.486	-0.390	-0.033
8.536	-0.400	-0.034
8.584	-0.400	-0.035
8.636	-0.400	-0.035
8.686	-0.400	-0.036
8.737	-0.410	-0.037
8.791	-0.410	-0.038
8.834	-0.410	-0.039
8.884	-0.410	-0.039
8.934	-0.420	-0.040
8.987	-0.420	-0.041
9.036	-0.420	-0.042
9.082	-0.420	-0.043
9.141	-0.430	-0.045
9.184	-0.430	-0.046
9.233	-0.430	-0.047
9.284	-0.430	-0.048
9.337	-0.440	-0.049
9.391	-0.440	-0.050
9.437	-0.440	-0.051
9.486	-0.440	-0.052
9.532	-0.450	-0.053
9.583	-0.450	-0.054
9.634	-0.450	-0.055
9.686	-0.450	-0.056
9.736	-0.460	-0.057
9.786	-0.460	-0.057
9.841	-0.460	-0.059
9.883	-0.460	-0.059
9.937	-0.470	-0.061
9.982	-0.470	-0.062
10.035	-0.470	-0.063
10.086	-0.470	-0.064
10.136	-0.480	-0.065
10.186	-0.480	-0.066
10.236	-0.480	-0.067
10.283	-0.480	-0.068
10.333	-0.490	-0.069
10.384	-0.490	-0.071
10.437	-0.490	-0.072
10.486	-0.490	-0.073
10.537	-0.500	-0.074
10.586	-0.500	-0.075
10.633	-0.500	-0.076
10.684	-0.500	-0.077
10.735	-0.510	-0.079
10.786	-0.510	-0.080
10.836	-0.510	-0.081
10.883	-0.510	-0.082
10.932	-0.520	-0.083
10.984	-0.520	-0.084
11.034	-0.520	-0.086
11.084	-0.520	-0.087
11.137	-0.530	-0.089
11.184	-0.530	-0.090
11.233	-0.530	-0.092
11.291	-0.530	-0.093
11.334	-0.540	-0.094
11.384	-0.540	-0.095
11.435	-0.540	-0.097
11.487	-0.540	-0.099
11.532	-0.550	-0.101
11.583	-0.550	-0.103
11.636	-0.550	-0.106
11.692	-0.550	-0.108
11.745	-0.560	-0.109
11.787	-0.560	-0.111
11.836	-0.560	-0.113
11.893	-0.560	-0.115
11.934	-0.570	-0.118
11.991	-0.570	-0.120
12.043	-0.570	-0.123
12.086	-0.570	-0.125
12.142	-0.580	-0.126
12.187	-0.580	-0.128
12.234	-0.580	-0.130
12.286	-0.580	-0.132
12.343	-0.590	-0.135
12.386	-0.590	-0.137
12.442	-0.590	-0.139
12.485	-0.590	-0.141
12.542	-0.600	-0.142
12.587	-0.600	-0.144
12.642	-0.600	-0.146
12.686	-0.600	-0.148
12.741	-0.610	-0.151
12.784	-0.610	-0.153
12.836	-0.610	-0.155
12.884	-0.610	-0.156
12.942	-0.620	-0.158
12.986	-0.620	-0.160
13.041	-0.620	-0.162
13.093	-0.620	-0.164
13.137	-0.630	-0.166
13.191	-0.630	-0.168
13.236	-0.630	-0.169
13.285	-0.630	-0.169
13.336	-0.640	-0.170
13.392	-0.640	-0.171
13.436	-0.640	-0.172
13.491	-0.640	-0.173
13.542	-0.650	-0.174
13.587	-0.650	-0.175
13.635	-0.650	-0.176
13.692	-0.650	-0.177
13.734	-0.660	-0.178
13.787	-0.660	-0.179
13.842	-0.660	-0.180
13.886	-0.660	-0.181
13.942	-0.670	-0.183
13.986	-0.670	-0.185
14.035	-0.670	-0.186
14.086	-0.670	-0.187
14.143	-0.680	-0.188
14.186	-0.680	-0.189
14.242	-0.680	-0.190
14.285	-0.680	-0.192
14.342	-0.690	-0.194
14.387	-0.690	-0.195
14.441	-0.690	-0.197
14.487	-0.690	-0.198
14.542	-0.700	-0.199
14.586	-0.700	-0.200
14.640	-0.700	-0.202
14.684	-0.700	-0.203
14.742	-0.710	-0.205
14.787	-0.710	-0.207
14.842	-0.710	-0.209
14.894	-0.710	-0.210
14.942	-0.720	-0.211
14.984	-0.720	-0.212
15.041	-0.720	-0.214
15.086	-0.720	-0.216
15.143	-0.730	-0.218
15.184	-0.730	-0.220
15.242	-0.730	-0.222
15.284	-0.730	-0.223
15.346	-0.740	-0.224
15.384	-0.740	-0.226
15.442	-0.740	-0.228
15.486	-0.740	-0.231
15.541	-0.750	-0.233
15.584	-0.750	-0.235
15.636	-0.750	-0.237
15.685	-0.750	-0.239
15.736	-0.760	-0.241
15.784	-0.760	-0.243
15.842	-0.760	-0.245
15.884	-0.760	-0.248
15.940	-0.770	-0.251
15.992	-0.770	-0.253
16.037	-0.770	-0.255
16.092	-0.770	-0.257
16.137	-0.780	-0.259
16.185	-0.780	-0.261
16.246	-0.780	-0.264
16.284	-0.780	-0.266
16.336	-0.790	-0.269
16.392	-0.790	-0.272
16.436	-0.790	-0.274
16.492	-0.790	-0.276
16.536	-0.800	-0.278
16.585	-0.800	-0.280
16.636	-0.800	-0.283
16.684	-0.800	-0.286
16.736	-0.810	-0.289
16.792	-0.810	-0.291
16.835	-0.810	-0.294
16.884	-0.810	-0.296
16.936	-0.820	-0.297
16.992	-0.820	-0.300
17.036	-0.820	-0.302
17.092	-0.820	-0.305
17.143	-0.830	-0.308
17.186	-0.830	-0.311
17.235	-0.830	-0.314
17.292	-0.830	-0.315
17.342	-0.840	-0.318
17.386	-0.840	-0.320
17.442	-0.840	-0.322
17.486	-0.840	-0.325
17.537	-0.850	-0.329
17.586	-0.850	-0.332
17.643	-0.850	-0.334
17.684	-0.850	-0.336
17.737	-0.860	-0.338
17.792	-0.860	-0.340
17.836	-0.860	-0.343
17.887	-0.860	-0.346
17.934	-0.870	-0.349
17.993	-0.870	-0.353
18.044	-0.870	-0.355
18.086	-0.870	-0.357
18.142	-0.880	-0.359
18.186	-0.880	-0.362
18.237	-0.880	-0.364
18.284	-0.880	-0.367
18.342	-0.890	-0.371
18.385	-0.890	-0.374
18.436	-0.890	-0.377
18.492	-0.890	-0.379
18.536	-0.900	-0.381
18.587	-0.900	-0.383
18.634	-0.900	-0.386
18.692	-0.900	-0.390
18.735	-0.910	-0.393
18.787	-0.910	-0.396
18.834	-0.910	-0.399
18.886	-0.910	-0.401
18.946	-0.920	-0.404
18.984	-0.920	-0.406
19.042	-0.920	-0.409
19.086	-0.920	-0.412
19.137	-0.930	-0.416
19.192	-0.930	-0.419
19.235	-0.930	-0.422
19.292	-0.930	-0.424
19.334	-0.940	-0.427
19.392	-0.940	-0.429
19.434	-0.940	-0.432
19.486	-0.940	-0.435
19.543	-0.950	-0.439
19.586	-0.950	-0.442
19.642	-0.950	-0.445
19.693	-0.950	-0.448
19.736	-0.960	-0.450
19.785	-0.960	-0.452
19.846	-0.960	-0.455
19.884	-0.960	-0.459
19.935	-0.970	-0.462
19.992	-0.970	-0.466
20.034	-0.970	-0.469
20.086	-0.970	-0.471
20.134	-0.980	-0.473
20.192	-0.980	-0.476
20.234	-0.980	-0.479
20.294	-0.980	-0.482
20.342	-0.990	-0.486
